time,load1,load5,load15
2024-11-15 12:52:10,0.14,0.2,0.2
2024-11-15 12:52:05,0.15,0.21,0.2
2024-11-15 12:52:00,0.1590061,0.21,0.2090061
2024-11-15 12:51:55,0.16,0.21,0.21
2024-11-15 12:51:50,0.18,0.22,0.21
2024-11-15 12:51:45,0.19,0.22,0.21
2024-11-15 12:51:40,0.21,0.22,0.21
2024-11-15 12:51:35,0.14,0.21,0.21
2024-11-15 12:51:30,0.16,0.22,0.21
2024-11-15 12:51:25,0.18,0.22,0.21
2024-11-15 12:51:20,0.2,0.23,0.21
2024-11-15 12:51:15,0.21,0.23,0.21
2024-11-15 12:51:10,0.1469575,0.2209939,0.21
2024-11-15 12:51:05,0.14,0.22,0.21
2024-11-15 12:51:00,0.07,0.2,0.2
2024-11-15 12:50:55,0.08,0.21,0.21
2024-11-15 12:50:50,0.09,0.22,0.21
2024-11-15 12:50:45,0.1,0.22,0.21
2024-11-15 12:50:40,0.11,0.22,0.21
2024-11-15 12:50:35,0.12,0.23,0.21
2024-11-15 12:50:30,0.129006,0.23,0.219006
2024-11-15 12:50:25,0.13,0.23,0.22
2024-11-15 12:50:20,0.05,0.22,0.21
2024-11-15 12:50:15,0.06,0.22,0.21
2024-11-15 12:50:10,0.06,0.23,0.21
2024-11-15 12:50:05,0.07,0.23,0.22
2024-11-15 12:50:00,0.07,0.23,0.22
2024-11-15 12:49:55,0.08,0.24,0.22
2024-11-15 12:49:50,0.09,0.25,0.22
2024-11-15 12:49:45,0.1,0.25,0.22
2024-11-15 12:49:40,0.11,0.26,0.22
2024-11-15 12:49:35,0.119006,0.26,0.229006
2024-11-15 12:49:30,0.12,0.26,0.23
2024-11-15 12:49:25,0.13,0.27,0.23
2024-11-15 12:49:20,0.14,0.27,0.23
2024-11-15 12:49:15,0.07,0.26,0.22
2024-11-15 12:49:10,0.08,0.27,0.23
2024-11-15 12:49:05,0.09,0.27,0.23
2024-11-15 12:49:00,0.1,0.28,0.23
2024-11-15 12:48:55,0.1,0.28,0.23
2024-11-15 12:48:50,0.11,0.29,0.23
2024-11-15 12:48:45,0.12,0.29,0.23
2024-11-15 12:48:40,0.1380121,0.299006,0.239006
2024-11-15 12:48:35,0.14,0.3,0.24
2024-11-15 12:48:30,0.15,0.3,0.24
2024-11-15 12:48:25,0.16,0.31,0.24
2024-11-15 12:48:20,0.18,0.31,0.24
2024-11-15 12:48:15,0.11,0.31,0.24
2024-11-15 12:48:10,0.12,0.31,0.24
2024-11-15 12:48:05,0.13,0.32,0.24
2024-11-15 12:48:00,0.14,0.32,0.24
2024-11-15 12:47:55,0.16,0.33,0.24
2024-11-15 12:47:50,0.169006,0.33,0.24
2024-11-15 12:47:45,0.17,0.33,0.24
2024-11-15 12:47:40,0.19,0.34,0.25
2024-11-15 12:47:35,0.2,0.35,0.25
2024-11-15 12:47:30,0.22,0.35,0.25
2024-11-15 12:47:25,0.17,0.35,0.25
2024-11-15 12:47:20,0.19,0.35,0.25
2024-11-15 12:47:15,0.21,0.36,0.25
2024-11-15 12:47:10,0.23,0.37,0.25
2024-11-15 12:47:05,0.16,0.35,0.25
2024-11-15 12:47:00,0.17,0.36,0.25
2024-11-15 12:46:55,0.19,0.37,0.25
2024-11-15 12:46:50,0.2,0.37,0.25
2024-11-15 12:46:45,0.22,0.38,0.25
2024-11-15 12:46:40,0.24,0.39,0.25
2024-11-15 12:46:35,0.26,0.39,0.25
2024-11-15 12:46:30,0.2870179,0.399006,0.259006
2024-11-15 12:46:25,0.29,0.4,0.26
2024-11-15 12:46:20,0.31,0.41,0.26
2024-11-15 12:46:15,0.25,0.4,0.25
2024-11-15 12:46:10,0.27,0.4,0.25
2024-11-15 12:46:05,0.3,0.41,0.26
2024-11-15 12:46:00,0.35,0.43,0.26
2024-11-15 12:45:55,0.38,0.43,0.26
2024-11-15 12:45:50,0.42,0.44,0.26
2024-11-15 12:45:45,0.4470322,0.4490107,0.26
2024-11-15 12:45:40,0.45,0.45,0.26
2024-11-15 12:45:35,0.5,0.46,0.27
2024-11-15 12:45:30,0.5,0.45,0.26
2024-11-15 12:45:25,0.54,0.46,0.26
2024-11-15 12:45:20,0.59,0.47,0.27
2024-11-15 12:45:15,0.64,0.48,0.27
2024-11-15 12:45:10,0.7,0.49,0.27
2024-11-15 12:45:05,0.7540362,0.499006,0.27
2024-11-15 12:45:00,0.76,0.5,0.27
2024-11-15 12:44:55,0.82,0.5,0.27
2024-11-15 12:44:50,0.9,0.51,0.27
2024-11-15 12:44:45,1.06,0.53,0.28
2024-11-15 12:44:40,1.15,0.54,0.28
2024-11-15 12:44:35,1.16,0.53,0.27
2024-11-15 12:44:30,1.18,0.52,0.27
2024-11-15 12:44:25,1.28,0.53,0.27
2024-11-15 12:44:20,1.3070179,0.520994,0.27
2024-11-15 12:44:15,1.31,0.52,0.27
2024-11-15 12:44:10,1.42,0.53,0.27
2024-11-15 12:44:05,0.24,0.29,0.19
2024-11-15 12:44:00,0.26,0.29,0.19
2024-11-15 12:43:55,0.31,0.31,0.19
2024-11-15 12:43:50,0.34,0.31,0.19
2024-11-15 12:43:45,0.36,0.32,0.2
2024-11-15 12:43:40,0.4,0.32,0.2
2024-11-15 12:43:35,0.43,0.33,0.2
2024-11-15 12:43:30,0.4660244,0.33,0.2
2024-11-15 12:43:25,0.47,0.33,0.2
2024-11-15 12:43:20,0.42,0.32,0.2
2024-11-15 12:43:15,0.46,0.33,0.2
2024-11-15 12:43:10,0.5,0.33,0.2
2024-11-15 12:43:05,0.54,0.34,0.2
2024-11-15 12:43:00,0.42,0.31,0.19
2024-11-15 12:42:55,0.45,0.32,0.19
2024-11-15 12:42:50,0.54,0.33,0.2
2024-11-15 12:42:45,0.58,0.33,0.2
2024-11-15 12:42:40,0.63,0.34,0.2
2024-11-15 12:42:35,0.69,0.35,0.2
2024-11-15 12:42:30,0.7440364,0.35,0.2
