time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2024-11-15 13:01:22,0,0,0,0,0,0.125,0.1875,0.0625,0
2024-11-15 13:01:21,0,0,0,0,0,0.1251564,0.1251564,0.1251564,0
2024-11-15 13:01:20,0,0,0,0.0626566,0,0.1253133,0.1879699,0.0626566,0
2024-11-15 13:01:19,0,0,0,0,0,0.0626174,0.0626174,0.1252348,0
2024-11-15 13:01:18,0,0,0,0,0,0.1877347,0.1877347,0.0625782,0
2024-11-15 13:01:17,0,0,0,0,0,0.0625782,0.2503129,0,0
2024-11-15 13:01:16,0,0,0,0,0,0.1251564,0.1251564,0.0625782,0
2024-11-15 13:01:15,0,0,0,0,0,0.0626566,0.1879699,0,0
2024-11-15 13:01:14,0,0,0,0,0,0.0625782,0.1877347,0.0625782,0
2024-11-15 13:01:13,0,0,0,0.0627746,0,0.3138732,0.3138732,0.0627746,0
2024-11-15 13:01:12,0,0,0,0.0632111,0,0.6321113,0.4424779,0,0
2024-11-15 13:01:11,0,0,0,0.0632511,0,0.6325111,0.4427577,0.1265022,0
2024-11-15 13:01:10,0,0,0,0.0633714,0,0.4435995,0.2534854,0.1267427,0
2024-11-15 13:01:09,0,0,0,0.0633312,0,0.5066498,0.1899937,0.1266624,0
2024-11-15 13:01:08,0,0,0,0.0632111,0,0.3792668,0.505689,0.1264223,0
2024-11-15 13:01:07,0,0,0,0.0632911,0,0.5696203,0.3164557,0.1265823,0
2024-11-15 13:01:06,0,0,0,0.0634115,0,0.3804692,0.3804692,0,0
2024-11-15 13:01:05,0,0,0,0,0,0.6313131,0.4419192,0.1262626,1.2626263
2024-11-15 13:01:04,0,0,0,0.0631712,0,0.3790272,0.3790272,0.0631712,0
2024-11-15 13:01:03,0,0,0,0,0,0.6935687,0.5044136,0.0630517,0
2024-11-15 13:01:02,0,0,0,0,0,0.6317119,0.3790272,0.1263424,0
2024-11-15 13:01:01,0,0,0,0.0631712,0,0.5053696,0.3790272,0.1263424,0
2024-11-15 13:01:00,0,0,0,0,0,0.4427577,0.56926,0,0
