time,received,sent,multicast
2024-11-15 13:01:22,25.70096,-27.85083,0
2024-11-15 13:01:21,30.1228,-30.6977,0
2024-11-15 13:01:20,23.64823,-23.64823,0
2024-11-15 13:01:19,18.22351,-17.79861,0
2024-11-15 13:01:18,21.62744,-21.05234,0
2024-11-15 13:01:17,22.35357,-21.92848,0
2024-11-15 13:01:16,25.64734,-27.19767,0
2024-11-15 13:01:15,11.300308,-14.175074,0
2024-11-15 13:01:14,65.98351,-63.85731,0
2024-11-15 13:01:13,244.5563,-250.6084,0
2024-11-15 13:01:12,414.2739,-427.6229,0
2024-11-15 13:01:11,435.0427,-441.4422,0
2024-11-15 13:01:10,416.3356,-437.1105,0
2024-11-15 13:01:09,418.591,-435.5911,0
2024-11-15 13:01:08,398.1636,-403.6416,0
2024-11-15 13:01:07,392.7375,-401.4093,0
2024-11-15 13:01:06,417.2044,-410.0543,0
2024-11-15 13:01:05,448.6534,-440.5275,0
2024-11-15 13:01:04,432.5762,-416.0505,0
2024-11-15 13:01:03,405.4932,-389.1446,0
2024-11-15 13:01:02,390.7181,-387.2691,0
2024-11-15 13:01:01,413.672,-418.3477,0
2024-11-15 13:01:00,408.7948,-413.8437,0
2024-11-15 13:00:59,409.2551,-416.0353,0
2024-11-15 13:00:58,398.7699,-401.7597,0
2024-11-15 13:00:57,354.0908,-344.7224,0
2024-11-15 13:00:56,371.1763,-368.9467,0
2024-11-15 13:00:55,403.6069,-395.4349,0
2024-11-15 13:00:54,408.656,-400.9805,0
2024-11-15 13:00:53,433.839,-429.192,0
2024-11-15 13:00:52,422.4441,-421.0891,0
2024-11-15 13:00:51,433.6512,-429.4298,0
2024-11-15 13:00:50,427.9744,-439.5251,0
2024-11-15 13:00:49,406.8686,-409.1144,0
2024-11-15 13:00:48,427.4767,-416.3015,0
2024-11-15 13:00:47,414.8397,-412.2435,0
2024-11-15 13:00:46,444.6781,-442.8505,0
2024-11-15 13:00:45,460.8893,-465.369,0
2024-11-15 13:00:44,409.4205,-438.3513,0
2024-11-15 13:00:43,401.2446,-427.7879,0
2024-11-15 13:00:42,439.9871,-456.7625,0
2024-11-15 13:00:41,443.8489,-461.5215,0
2024-11-15 13:00:40,431.8851,-432.8851,0
2024-11-15 13:00:39,457.7781,-450.2779,0
2024-11-15 13:00:38,430.7125,-423.614,0
2024-11-15 13:00:37,414.2073,-424.0586,0
2024-11-15 13:00:36,441.2225,-451.7952,0
2024-11-15 13:00:35,465.0576,-472.9328,0
2024-11-15 13:00:34,459.7567,-464.3322,0
2024-11-15 13:00:33,460.9355,-471.3148,0
2024-11-15 13:00:32,420.3904,-436.4118,0
2024-11-15 13:00:31,400.8029,-410.2514,0
2024-11-15 13:00:30,386.6687,-391.8188,0
2024-11-15 13:00:29,399.5455,-411.6218,0
2024-11-15 13:00:28,399.5983,-415.3722,0
2024-11-15 13:00:27,383.9604,-392.0861,0
2024-11-15 13:00:26,418.739,-428.8888,0
2024-11-15 13:00:25,445.2037,-447.8269,0
2024-11-15 13:00:24,401.551,-396.8259,0
2024-11-15 13:00:23,425.5444,-431.0521,0
2024-11-15 13:00:22,426.3181,-437.3622,0
2024-11-15 13:00:21,403.4319,-407.7068,0
2024-11-15 13:00:20,401.3007,-407.725,0
2024-11-15 13:00:19,399.1668,-402.3416,0
2024-11-15 13:00:18,394.3202,-399.5477,0
2024-11-15 13:00:17,414.1239,-438.4749,0
2024-11-15 13:00:16,422.8263,-444.0981,0
2024-11-15 13:00:15,406.2551,-407.1057,0
2024-11-15 13:00:14,419.115,-429.193,0
2024-11-15 13:00:13,433.6002,-444.3962,0
2024-11-15 13:00:12,348.3518,-347.4776,0
2024-11-15 13:00:11,375.4377,-371.9099,0
2024-11-15 13:00:10,415.7887,-412.0175,0
2024-11-15 13:00:09,399.8711,-406.7215,0
