time,time
2024-11-15 13:01:22,1.833765
2024-11-15 13:01:20,2.000039
2024-11-15 13:01:18,1.888282
2024-11-15 13:01:16,1.3333547
2024-11-15 13:01:14,1.5558213
2024-11-15 13:01:12,1.722474
2024-11-15 13:01:10,2.000022
2024-11-15 13:01:08,1.999971
2024-11-15 13:01:06,1.999975
2024-11-15 13:01:04,1.999993
2024-11-15 13:01:02,2.000006
2024-11-15 13:01:00,2.000033
2024-11-15 13:00:58,1.5550101
2024-11-15 13:00:56,1.3333222
2024-11-15 13:00:54,1.3333707
2024-11-15 13:00:52,1.778379
2024-11-15 13:00:50,1.1099778
2024-11-15 13:00:48,0.9737307
2024-11-15 13:00:46,2.583652
2024-11-15 13:00:44,2.916256
2024-11-15 13:00:42,2.360457
2024-11-15 13:00:40,1.6667161
2024-11-15 13:00:38,1.4441634
2024-11-15 13:00:36,1.3891325
2024-11-15 13:00:34,1.6666583
2024-11-15 13:00:32,1.4441907
2024-11-15 13:00:30,1.4450145
2024-11-15 13:00:28,1.944182
2024-11-15 13:00:26,1.6666578
2024-11-15 13:00:24,1.5554202
2024-11-15 13:00:22,1.3887526
2024-11-15 13:00:20,1.2774969
2024-11-15 13:00:18,1.0558022
2024-11-15 13:00:16,1.3333244
2024-11-15 13:00:14,1.5558441
2024-11-15 13:00:12,1.6387813
2024-11-15 13:00:10,1.5837342
2024-11-15 13:00:08,2.000014
2024-11-15 13:00:06,1.999987
2024-11-15 13:00:04,1.3325122
2024-11-15 13:00:02,1.3349743
2024-11-15 13:00:00,2.77664
2024-11-15 12:59:58,1.6666833
2024-11-15 12:59:56,2.111668
2024-11-15 12:59:54,2.110031
2024-11-15 12:59:52,0.9999913
2024-11-15 12:59:50,1.0000005
2024-11-15 12:59:48,1.0558286
2024-11-15 12:59:46,1.3333173
2024-11-15 12:59:44,1.3333417
2024-11-15 12:59:42,1.2775214
2024-11-15 12:59:40,1.1674809
2024-11-15 12:59:38,1.832507
2024-11-15 12:59:36,1.000011
2024-11-15 12:59:34,1.3337289
2024-11-15 12:59:32,1.388753
2024-11-15 12:59:30,1.6124766
2024-11-15 12:59:28,2.999984
2024-11-15 12:59:26,1.6650527
2024-11-15 12:59:24,1.6674933
2024-11-15 12:59:22,1.777495
2024-11-15 12:59:20,1.5550064
2024-11-15 12:59:18,1.0000187
2024-11-15 12:59:16,1.6675079
2024-11-15 12:59:14,1.916248
2024-11-15 12:59:12,1.4720667
2024-11-15 12:59:10,1.3333391
2024-11-15 12:59:08,1.444594
2024-11-15 12:59:06,1.499989
2024-11-15 12:59:04,1.1662521
2024-11-15 12:59:02,1.4450004
2024-11-15 12:59:00,1.722497
2024-11-15 12:58:58,1.83249
2024-11-15 12:58:56,1.000015
2024-11-15 12:58:54,2.557492
2024-11-15 12:58:52,3.054171
2024-11-15 12:58:50,1.6666711
2024-11-15 12:58:48,1.2216651
2024-11-15 12:58:46,2.11246
2024-11-15 12:58:44,2.471256
2024-11-15 12:58:42,1.527919
2024-11-15 12:58:40,1.6667461
2024-11-15 12:58:38,2.111633
2024-11-15 12:58:36,2.193679
2024-11-15 12:58:34,1.4162741
2024-11-15 12:58:32,1.0000006
2024-11-15 12:58:30,0.9999963
2024-11-15 12:58:28,1.667472
2024-11-15 12:58:26,1.3325441
2024-11-15 12:58:24,1.1116569
2024-11-15 12:58:22,1.6666789
2024-11-15 12:58:20,1.2216697
2024-11-15 12:58:18,1.4449772
2024-11-15 12:58:16,1.72249
2024-11-15 12:58:14,1.999994
2024-11-15 12:58:12,1.6662768
2024-11-15 12:58:10,1.1662554
2024-11-15 12:58:08,1.6674591
2024-11-15 12:58:06,1.832531
2024-11-15 12:58:04,1.0558054
2024-11-15 12:58:02,1.3333462
2024-11-15 12:58:00,1.778302
2024-11-15 12:57:58,1.3325327
2024-11-15 12:57:56,2.001172
2024-11-15 12:57:54,1.943804
2024-11-15 12:57:52,1.5550368
2024-11-15 12:57:50,1.0000025
2024-11-15 12:57:48,1.1674624
2024-11-15 12:57:46,1.832545
2024-11-15 12:57:44,1.00001
2024-11-15 12:57:42,1.6674585
2024-11-15 12:57:40,1.777501
2024-11-15 12:57:38,1.6387598
2024-11-15 12:57:36,1.3604452
2024-11-15 12:57:34,0.6666656
2024-11-15 12:57:32,1.222895
2024-11-15 12:57:30,1.1662665
2024-11-15 12:57:28,1.0000004
2024-11-15 12:57:26,1.0558287
2024-11-15 12:57:24,1.3333231
2024-11-15 12:57:22,1.4445833
2024-11-15 12:57:20,1.6112403
2024-11-15 12:57:18,1.6387422
2024-11-15 12:57:16,1.5279045
2024-11-15 12:57:14,1.6666917
2024-11-15 12:57:12,1.889166
2024-11-15 12:57:10,1.832531
2024-11-15 12:57:08,1.1675565
2024-11-15 12:57:06,1.999961
2024-11-15 12:57:04,1.999984
2024-11-15 12:57:02,2.167487
2024-11-15 12:57:00,2.999994
2024-11-15 12:56:58,1.998732
2024-11-15 12:56:56,1.3887395
2024-11-15 12:56:54,1.5286975
2024-11-15 12:56:52,2.248828
2024-11-15 12:56:50,0.999995
2024-11-15 12:56:48,1.2224815
2024-11-15 12:56:46,1.4449696
2024-11-15 12:56:44,2.000025
2024-11-15 12:56:42,1.3325276
2024-11-15 12:56:40,2.334897
2024-11-15 12:56:38,2.999999
2024-11-15 12:56:36,1.6651057
2024-11-15 12:56:34,1.08375
2024-11-15 12:56:32,1.4999868
2024-11-15 12:56:30,1.4720531
2024-11-15 12:56:28,1.3333356
2024-11-15 12:56:26,1.3333504
2024-11-15 12:56:24,1.3612671
2024-11-15 12:56:22,1.5837383
2024-11-15 12:56:20,1.999947
2024-11-15 12:56:18,1.33257
2024-11-15 12:56:16,1.1116923
2024-11-15 12:56:14,1.6666656
2024-11-15 12:56:12,1.5553947
2024-11-15 12:56:10,2.056221
2024-11-15 12:56:08,2.277523
2024-11-15 12:56:06,1.944191
2024-11-15 12:56:04,1.6666678
2024-11-15 12:56:02,1.221677
2024-11-15 12:56:00,0.9999831
2024-11-15 12:55:58,1.6674872
2024-11-15 12:55:56,2.000029
2024-11-15 12:55:54,1.832488
2024-11-15 12:55:52,1.0000034
2024-11-15 12:55:50,1.000003
2024-11-15 12:55:48,1.4449881
2024-11-15 12:55:46,1.6108344
2024-11-15 12:55:44,1.3333413
2024-11-15 12:55:42,1.4445454
2024-11-15 12:55:40,1.3887564
2024-11-15 12:55:38,1.3333575
2024-11-15 12:55:36,1.3333449
2024-11-15 12:55:34,1.4445697
2024-11-15 12:55:32,1.6112511
2024-11-15 12:55:30,1.6387654
2024-11-15 12:55:28,1.4720795
2024-11-15 12:55:26,1.3333444
2024-11-15 12:55:24,1.1108073
2024-11-15 12:55:22,0.9999842
2024-11-15 12:55:20,1.1674545
2024-11-15 12:55:18,1.832546
2024-11-15 12:55:16,1
2024-11-15 12:55:14,1.2224858
2024-11-15 12:55:12,1.3612448
2024-11-15 12:55:10,1.4721004
2024-11-15 12:55:08,1.3333444
2024-11-15 12:55:06,1.778329
2024-11-15 12:55:04,2
2024-11-15 12:55:02,1.832497
2024-11-15 12:55:00,1.4186531
2024-11-15 12:54:58,3.13716
2024-11-15 12:54:56,1.3333604
2024-11-15 12:54:54,1.1108415
2024-11-15 12:54:52,0.6662619
2024-11-15 12:54:50,1.2787139
2024-11-15 12:54:48,1.5550205
2024-11-15 12:54:46,1.0558325
2024-11-15 12:54:44,1.3333293
2024-11-15 12:54:42,2.000816
2024-11-15 12:54:40,2.165863
2024-11-15 12:54:38,1.3333289
2024-11-15 12:54:36,1.778312
2024-11-15 12:54:34,1.916258
2024-11-15 12:54:32,1.4999998
2024-11-15 12:54:30,1.6395318
2024-11-15 12:54:28,2.333369
2024-11-15 12:54:26,2.110844
2024-11-15 12:54:24,1.776696
2024-11-15 12:54:22,0.6666789
2024-11-15 12:54:20,1.5566545
2024-11-15 12:54:18,1.832498
2024-11-15 12:54:16,0.9999973
2024-11-15 12:54:14,1.4449908
2024-11-15 12:54:12,1.834157
2024-11-15 12:54:10,2.66664
2024-11-15 12:54:08,1.887931
2024-11-15 12:54:06,1.3887517
2024-11-15 12:54:04,1.389154
2024-11-15 12:54:02,1.6666644
2024-11-15 12:54:00,1.6666511
2024-11-15 12:53:58,1.834097
2024-11-15 12:53:56,2.666722
2024-11-15 12:53:54,1.999211
2024-11-15 12:53:52,1.6666669
2024-11-15 12:53:50,1.6666928
2024-11-15 12:53:48,1.889177
2024-11-15 12:53:46,1.888338
2024-11-15 12:53:44,1.3333067
2024-11-15 12:53:42,1.3333221
2024-11-15 12:53:40,1.333335
2024-11-15 12:53:38,1.3333609
2024-11-15 12:53:36,1.4445793
2024-11-15 12:53:34,2.167446
2024-11-15 12:53:32,1.4987985
2024-11-15 12:53:30,1.0001201
2024-11-15 12:53:28,1.1677937
2024-11-15 12:53:26,1.832093
2024-11-15 12:53:24,1.1116714
2024-11-15 12:53:22,1.666665
2024-11-15 12:53:20,1.4441563
2024-11-15 12:53:18,1.3612207
2024-11-15 12:53:16,1.4999687
2024-11-15 12:53:14,1.4721019
2024-11-15 12:53:12,1.3333547
2024-11-15 12:53:10,2.112056
2024-11-15 12:53:08,1.498799
2024-11-15 12:53:06,0.9999985
2024-11-15 12:53:04,1.1116175
2024-11-15 12:53:02,1.6666917
2024-11-15 12:53:00,1.5554246
2024-11-15 12:52:58,1.833793
2024-11-15 12:52:56,1.832552
2024-11-15 12:52:54,1.0000737
2024-11-15 12:52:52,1.3336878
2024-11-15 12:52:50,2.05615
2024-11-15 12:52:48,2.277499
2024-11-15 12:52:46,2.167496
2024-11-15 12:52:44,2.999964
2024-11-15 12:52:42,2.777518
2024-11-15 12:52:40,2.443375
2024-11-15 12:52:38,1.3333191
2024-11-15 12:52:36,1.444563
2024-11-15 12:52:34,1.6112416
2024-11-15 12:52:32,1.6108506
2024-11-15 12:52:30,1.3333369
2024-11-15 12:52:28,1.4445942
2024-11-15 12:52:26,1.833732
2024-11-15 12:52:24,1.3325305
2024-11-15 12:52:22,1.0000143
2024-11-15 12:52:20,1.1675
2024-11-15 12:52:18,1.888266
2024-11-15 12:52:16,1.3333631
2024-11-15 12:52:14,1.3333426
2024-11-15 12:52:12,1.5008065
2024-11-15 12:52:10,2.333339
2024-11-15 12:52:08,2.444555
2024-11-15 12:52:06,1.832538
2024-11-15 12:52:04,1.5
2024-11-15 12:52:02,1.833737
2024-11-15 12:52:00,1.916272
2024-11-15 12:51:58,1.5279129
2024-11-15 12:51:56,1.6666656
2024-11-15 12:51:54,1.2216873
