time,received,sent
2024-11-15 13:01:22,4.718612,-2.615256
2024-11-15 13:01:21,5.165385,-1.618086
2024-11-15 13:01:20,5.6036,-3.453914
2024-11-15 13:01:19,1.375951,0
2024-11-15 13:01:18,1.3758688,0
2024-11-15 13:01:17,1.5546269,0
2024-11-15 13:01:16,4.462305,-0.7655415
2024-11-15 13:01:15,7.151026,-1.6344585
2024-11-15 13:01:14,2.253788,-4.725605
2024-11-15 13:01:13,3.250293,-10.952944
2024-11-15 13:01:12,1.5954282,-2.90299
2024-11-15 13:01:11,1.844534,-3.128935
2024-11-15 13:01:10,1.1565819,-2.70411
2024-11-15 13:01:09,0.6879946,-2.703979
2024-11-15 13:01:08,0.687974,-2.703898
2024-11-15 13:01:07,0.9074705,-3.56657
2024-11-15 13:01:06,0.9370869,-3.682969
2024-11-15 13:01:05,0.2194907,-0.8626497
2024-11-15 13:01:04,1.2598014,-2.995105
2024-11-15 13:01:03,2.479975,-3.615963
2024-11-15 13:01:02,1.90826,-3.325072
2024-11-15 13:01:01,0.6879825,-2.703931
2024-11-15 13:01:00,0.687962,-2.703851
2024-11-15 13:00:59,0.6879785,-2.703915
2024-11-15 13:00:58,0.6880027,-2.704011
2024-11-15 13:00:57,0.688021,-2.704082
2024-11-15 13:00:56,0.6879718,-2.703889
2024-11-15 13:00:55,0.6880137,-2.704054
2024-11-15 13:00:54,0.9074039,-3.566309
2024-11-15 13:00:53,0.9371375,-3.683168
2024-11-15 13:00:52,0.505215,-1.3778591
2024-11-15 13:00:51,1.2982236,-3.804586
2024-11-15 13:00:50,0.6880019,-2.704007
2024-11-15 13:00:49,0.6880034,-2.704013
2024-11-15 13:00:48,0.687976,-2.703906
2024-11-15 13:00:47,0.688015,-2.704059
2024-11-15 13:00:46,0.9074899,-2.704108
2024-11-15 13:00:45,1.156536,-3.566525
2024-11-15 13:00:44,0.4685392,-3.922808
2024-11-15 13:00:43,0.4388872,-2.237057
2024-11-15 13:00:42,0.9371128,-3.683071
2024-11-15 13:00:41,0.836944,-1.4595487
2024-11-15 13:00:40,1.787056,-3.978958
2024-11-15 13:00:39,0.2194301,-2.703905
2024-11-15 13:00:38,0.6880018,-2.704007
2024-11-15 13:00:37,0.8870601,-2.903122
2024-11-15 13:00:36,1.1129888,-3.368967
2024-11-15 13:00:35,0.907469,-3.415138
2024-11-15 13:00:34,1.1564911,-3.128808
2024-11-15 13:00:33,0.6879954,-2.703982
2024-11-15 13:00:32,0.6880183,-2.943941
2024-11-15 13:00:31,0.6879788,-3.216048
2024-11-15 13:00:30,0.6879732,-2.943711
2024-11-15 13:00:29,0.6880417,-3.456209
2024-11-15 13:00:28,0.9074851,-4.078765
2024-11-15 13:00:27,0.9370666,-3.68289
2024-11-15 13:00:26,0.418465,-1.0614721
2024-11-15 13:00:25,1.1129678,-3.12895
2024-11-15 13:00:24,0.6880138,-2.704054
2024-11-15 13:00:23,0.6879694,-2.70388
2024-11-15 13:00:22,0.6880131,-2.704051
2024-11-15 13:00:21,0.6880001,-2.704
2024-11-15 13:00:20,1.3769223,-3.086748
2024-11-15 13:00:19,3.812627,-3.904094
2024-11-15 13:00:18,4.218475,-3.521255
2024-11-15 13:00:17,0.6879871,-2.703949
2024-11-15 13:00:16,0.6879927,-2.703971
2024-11-15 13:00:15,1.565778,-12.665696
2024-11-15 13:00:14,2.342788,-23.11188
2024-11-15 13:00:13,0,0
2024-11-15 13:00:12,0,-0.2398561
2024-11-15 13:00:11,0,-0.5121439
2024-11-15 13:00:10,0,0
2024-11-15 13:00:09,0,0
2024-11-15 13:00:08,0.4388799,-0.8063142
2024-11-15 13:00:07,1.2229457,-2.237193
2024-11-15 13:00:06,0.6101744,-1.1004931
2024-11-15 13:00:05,0.15819,0
2024-11-15 13:00:04,0.33781,0
2024-11-15 13:00:03,0.2194878,-0.612524
2024-11-15 13:00:02,0.4685122,-1.307476
2024-11-15 13:00:01,0,0
2024-11-15 13:00:00,0,0
2024-11-15 12:59:59,0,-0.2398309
2024-11-15 12:59:58,0.4388443,-1.57356
2024-11-15 12:59:57,1.3760752,-4.23154
2024-11-15 12:59:56,1.1565391,-5.297466
2024-11-15 12:59:55,0.4685413,-2.353603
2024-11-15 12:59:54,0.2194545,-0.8625073
2024-11-15 12:59:53,0.9992851,-2.923385
2024-11-15 12:59:52,1.5721317,-3.545071
2024-11-15 12:59:51,1.3761181,-4.362367
2024-11-15 12:59:50,0.9370106,-3.68267
2024-11-15 12:59:49,0.219447,-0.8624778
2024-11-15 12:59:48,0.6880207,-2.704081
2024-11-15 12:59:47,0.6879823,-2.703931
2024-11-15 12:59:46,0.6879691,-2.703879
2024-11-15 12:59:45,0.6880116,-2.704046
2024-11-15 12:59:44,0.6880135,-2.704053
2024-11-15 12:59:43,0.687998,-2.703992
2024-11-15 12:59:42,0.9074284,-3.566405
2024-11-15 12:59:41,1.3352008,-4.280244
2024-11-15 12:59:40,1.0693817,-2.137395
2024-11-15 12:59:39,0.6879963,-2.703985
2024-11-15 12:59:38,1.1269309,-3.939143
2024-11-15 12:59:37,1.6046738,-4.677424
2024-11-15 12:59:36,0.6444119,-1.5273797
2024-11-15 12:59:35,0.6879927,-3.21609
2024-11-15 12:59:34,0.6879995,-2.703998
2024-11-15 12:59:33,0.6879825,-2.703931
2024-11-15 12:59:32,1.1472326,-3.086632
2024-11-15 12:59:31,3.551863,-3.904107
2024-11-15 12:59:30,4.708921,-3.521327
2024-11-15 12:59:29,0.6879953,-2.703982
2024-11-15 12:59:28,0.6880048,-2.943891
2024-11-15 12:59:27,0.6880075,-3.216157
2024-11-15 12:59:26,0.8870226,-2.902981
2024-11-15 12:59:25,1.3323947,-3.99138
2024-11-15 12:59:24,0.9371177,-3.922949
2024-11-15 12:59:23,0.2194293,-1.3745497
2024-11-15 12:59:22,1.4126844,-4.694346
2024-11-15 12:59:21,2.235318,-7.193507
2024-11-15 12:59:20,0.6880247,-2.552781
2024-11-15 12:59:19,0.6880031,-1.2874849
2024-11-15 12:59:18,0.6879855,-2.703943
2024-11-15 12:59:17,0.687975,-2.703902
2024-11-15 12:59:16,0.6879994,-2.703998
2024-11-15 12:59:15,0.6880141,-2.704055
2024-11-15 12:59:14,0.688013,-2.704051
2024-11-15 12:59:13,0.688003,-2.704012
2024-11-15 12:59:12,0.9075805,-3.567003
2024-11-15 12:59:11,0.93697,-3.68251
2024-11-15 12:59:10,0.2194161,-0.8623561
2024-11-15 12:59:09,0.6879976,-2.70399
2024-11-15 12:59:08,0.6880065,-2.704026
2024-11-15 12:59:07,0.6880166,-2.704065
2024-11-15 12:59:06,1.1268347,-4.178681
2024-11-15 12:59:05,1.4057286,-4.990881
2024-11-15 12:59:04,0.790955,-1.1532634
2024-11-15 12:59:03,2.480083,-3.616121
2024-11-15 12:59:02,2.127919,-3.325218
2024-11-15 12:59:01,0.9370426,-2.703964
2024-11-15 12:59:00,0.2194823,-2.70405
2024-11-15 12:58:59,0.6880017,-2.704007
2024-11-15 12:58:58,0.687964,-2.94372
2024-11-15 12:58:57,0.687978,-3.216052
2024-11-15 12:58:56,0.6880155,-2.704061
2024-11-15 12:58:55,0.9074603,-3.076593
2024-11-15 12:58:54,1.1565445,-3.739286
2024-11-15 12:58:53,0.68802,-3.216219
2024-11-15 12:58:52,0.6879752,-2.943757
2024-11-15 12:58:51,0.688054,-3.456271
2024-11-15 12:58:50,0.6880168,-3.216152
