time,received,sent
2024-11-15 13:01:22,16.027988,-16.403051
2024-11-15 13:01:21,14.746037,-15.301138
2024-11-15 13:01:20,17.69996,-17.16228
2024-11-15 13:01:19,10.593538,-10.939304
2024-11-15 13:01:18,12.381456,-12.376683
2024-11-15 13:01:17,26.32673,-16.763905
2024-11-15 13:01:16,42.47282,-24.20174
2024-11-15 13:01:15,18.57531,-18.29468
2024-11-15 13:01:14,81.37859,-65.17566
2024-11-15 13:01:13,347.0975,-273.6833
2024-11-15 13:01:12,586.1698,-462.345
2024-11-15 13:01:11,582.1205,-459.3144
2024-11-15 13:01:10,598.4692,-461.4642
2024-11-15 13:01:09,603.2545,-476.0127
2024-11-15 13:01:08,545.1375,-433.3477
2024-11-15 13:01:07,557.6501,-429.2529
2024-11-15 13:01:06,603.2676,-475.03
2024-11-15 13:01:05,671.5715,-550.417
2024-11-15 13:01:04,621.342,-523.5999
2024-11-15 13:01:03,573.1282,-486.9794
2024-11-15 13:01:02,526.6818,-430.3046
2024-11-15 13:01:01,566.768,-468.2512
2024-11-15 13:01:00,567.3147,-456.5018
2024-11-15 13:00:59,533.9754,-433.5242
2024-11-15 13:00:58,539.4006,-435.5532
2024-11-15 13:00:57,446.8348,-360.3329
2024-11-15 13:00:56,509.2578,-372.3746
2024-11-15 13:00:55,629.4428,-488.3137
2024-11-15 13:00:54,602.5591,-496.8076
2024-11-15 13:00:53,631.39,-513.437
2024-11-15 13:00:52,586.291,-468.1157
2024-11-15 13:00:51,656.0185,-529.9769
2024-11-15 13:00:50,670.1009,-527.8261
2024-11-15 13:00:49,572.8179,-441.9286
2024-11-15 13:00:48,614.7909,-506.9345
2024-11-15 13:00:47,607.9333,-490.7561
2024-11-15 13:00:46,664.3147,-543.9598
2024-11-15 13:00:45,689.6894,-553.6053
2024-11-15 13:00:44,579.2472,-439.5874
2024-11-15 13:00:43,538.932,-418.4181
2024-11-15 13:00:42,618.9582,-486.7232
2024-11-15 13:00:41,633.0083,-498.4351
2024-11-15 13:00:40,590.2661,-481.1795
2024-11-15 13:00:39,655.6783,-535.9166
2024-11-15 13:00:38,572.1738,-458.2186
2024-11-15 13:00:37,566.4458,-447.8145
2024-11-15 13:00:36,636.5568,-515.2287
2024-11-15 13:00:35,720.0445,-571.8673
2024-11-15 13:00:34,709.62,-541.4148
2024-11-15 13:00:33,700.3537,-553.246
2024-11-15 13:00:32,603.5428,-462.9806
2024-11-15 13:00:31,540.749,-423.1355
2024-11-15 13:00:30,506.927,-422.7882
2024-11-15 13:00:29,546.9227,-440.4379
2024-11-15 13:00:28,573.247,-458.5831
