time,Committed_AS
2024-11-15 13:01:22,5712.5
2024-11-15 13:01:21,5712.5
2024-11-15 13:01:20,5712.5
2024-11-15 13:01:19,5712.5
2024-11-15 13:01:18,5712.5
2024-11-15 13:01:17,5712.5
2024-11-15 13:01:16,5712.5
2024-11-15 13:01:15,5704.637
2024-11-15 13:01:14,5704.637
2024-11-15 13:01:13,5713.086
2024-11-15 13:01:12,5713.086
2024-11-15 13:01:11,5713.086
2024-11-15 13:01:10,5713.086
2024-11-15 13:01:09,5713.086
2024-11-15 13:01:08,5713.086
2024-11-15 13:01:07,5713.086
2024-11-15 13:01:06,5713.086
2024-11-15 13:01:05,5713.086
2024-11-15 13:01:04,5705.254
2024-11-15 13:01:03,5705.254
2024-11-15 13:01:02,5705.254
2024-11-15 13:01:01,5705.254
2024-11-15 13:01:00,5705.254
2024-11-15 13:00:59,5713.691
2024-11-15 13:00:58,5713.691
2024-11-15 13:00:57,5713.691
2024-11-15 13:00:56,5713.691
2024-11-15 13:00:55,5713.691
2024-11-15 13:00:54,5713.691
2024-11-15 13:00:53,5705.496
2024-11-15 13:00:52,5705.496
2024-11-15 13:00:51,5705.496
2024-11-15 13:00:50,5705.496
2024-11-15 13:00:49,5705.496
2024-11-15 13:00:48,5705.496
2024-11-15 13:00:47,5713.934
2024-11-15 13:00:46,5713.934
2024-11-15 13:00:45,5713.934
2024-11-15 13:00:44,5713.934
2024-11-15 13:00:43,5713.934
2024-11-15 13:00:42,5706.098
2024-11-15 13:00:41,5706.098
2024-11-15 13:00:40,5706.098
2024-11-15 13:00:39,5706.098
2024-11-15 13:00:38,5706.098
2024-11-15 13:00:37,5706.098
2024-11-15 13:00:36,5706.098
2024-11-15 13:00:35,5714.402
2024-11-15 13:00:34,5714.402
2024-11-15 13:00:33,5714.402
2024-11-15 13:00:32,5714.402
2024-11-15 13:00:31,5714.402
2024-11-15 13:00:30,5714.402
2024-11-15 13:00:29,5714.402
2024-11-15 13:00:28,5714.402
2024-11-15 13:00:27,5714.402
2024-11-15 13:00:26,5714.402
2024-11-15 13:00:25,5706.191
2024-11-15 13:00:24,5706.191
2024-11-15 13:00:23,5706.191
2024-11-15 13:00:22,5706.191
2024-11-15 13:00:21,5714.629
2024-11-15 13:00:20,5714.629
2024-11-15 13:00:19,5714.629
2024-11-15 13:00:18,5714.629
2024-11-15 13:00:17,5714.629
2024-11-15 13:00:16,5714.629
2024-11-15 13:00:15,5714.629
2024-11-15 13:00:14,5714.629
2024-11-15 13:00:13,5706.68
2024-11-15 13:00:12,5706.68
2024-11-15 13:00:11,5706.68
2024-11-15 13:00:10,5706.68
2024-11-15 13:00:09,5715.129
2024-11-15 13:00:08,5715.129
2024-11-15 13:00:07,5715.129
2024-11-15 13:00:06,5715.129
2024-11-15 13:00:05,5715.129
2024-11-15 13:00:04,5715.129
2024-11-15 13:00:03,5715.129
2024-11-15 13:00:02,5715.129
2024-11-15 13:00:01,5715.129
2024-11-15 13:00:00,5715.129
2024-11-15 12:59:59,5715.129
2024-11-15 12:59:58,5723.566
2024-11-15 12:59:57,5723.566
2024-11-15 12:59:56,5723.566
2024-11-15 12:59:55,5723.566
2024-11-15 12:59:54,5723.566
2024-11-15 12:59:53,5723.566
2024-11-15 12:59:52,5723.566
2024-11-15 12:59:51,5723.566
2024-11-15 12:59:50,5723.566
2024-11-15 12:59:49,5723.566
2024-11-15 12:59:48,5723.566
2024-11-15 12:59:47,5723.566
2024-11-15 12:59:46,5715.359
2024-11-15 12:59:45,5715.359
2024-11-15 12:59:44,5715.359
2024-11-15 12:59:43,5715.359
2024-11-15 12:59:42,5715.359
2024-11-15 12:59:41,5715.359
2024-11-15 12:59:40,5723.316
2024-11-15 12:59:39,5723.316
2024-11-15 12:59:38,5723.316
2024-11-15 12:59:37,5723.316
2024-11-15 12:59:36,5723.316
2024-11-15 12:59:35,5723.316
2024-11-15 12:59:34,5723.316
2024-11-15 12:59:33,5723.316
2024-11-15 12:59:32,5723.316
2024-11-15 12:59:31,5715.105
2024-11-15 12:59:30,5715.105
2024-11-15 12:59:29,5715.105
2024-11-15 12:59:28,5715.105
2024-11-15 12:59:27,5715.105
2024-11-15 12:59:26,5715.105
2024-11-15 12:59:25,5715.105
2024-11-15 12:59:24,5715.105
2024-11-15 12:59:23,5723.543
2024-11-15 12:59:22,5723.543
2024-11-15 12:59:21,5723.543
2024-11-15 12:59:20,5723.543
2024-11-15 12:59:19,5715.68
2024-11-15 12:59:18,5715.68
2024-11-15 12:59:17,5715.68
2024-11-15 12:59:16,5715.68
2024-11-15 12:59:15,5715.68
2024-11-15 12:59:14,5715.68
2024-11-15 12:59:13,5715.68
2024-11-15 12:59:12,5715.68
2024-11-15 12:59:11,5724.117
2024-11-15 12:59:10,5724.117
2024-11-15 12:59:09,5724.117
2024-11-15 12:59:08,5716.285
2024-11-15 12:59:07,5716.285
2024-11-15 12:59:06,5716.285
2024-11-15 12:59:05,5716.285
2024-11-15 12:59:04,5716.285
2024-11-15 12:59:03,5716.285
2024-11-15 12:59:02,5716.285
2024-11-15 12:59:01,5716.285
2024-11-15 12:59:00,5716.285
2024-11-15 12:58:59,5716.285
2024-11-15 12:58:58,5716.285
2024-11-15 12:58:57,5716.512
2024-11-15 12:58:56,5716.512
2024-11-15 12:58:55,5716.512
2024-11-15 12:58:54,5716.512
2024-11-15 12:58:53,5716.512
2024-11-15 12:58:52,5716.512
2024-11-15 12:58:51,5716.512
2024-11-15 12:58:50,5716.512
2024-11-15 12:58:49,5716.512
2024-11-15 12:58:48,5716.512
2024-11-15 12:58:47,5716.512
2024-11-15 12:58:46,5716.512
2024-11-15 12:58:45,5708.648
2024-11-15 12:58:44,5716.957
2024-11-15 12:58:43,5716.957
2024-11-15 12:58:42,5725.395
2024-11-15 12:58:41,5725.395
2024-11-15 12:58:40,5725.395
2024-11-15 12:58:39,5725.395
2024-11-15 12:58:38,5725.395
2024-11-15 12:58:37,5725.395
2024-11-15 12:58:36,5725.395
2024-11-15 12:58:35,5725.395
2024-11-15 12:58:34,5717.562
2024-11-15 12:58:33,5717.562
2024-11-15 12:58:32,5717.562
2024-11-15 12:58:31,5717.562
2024-11-15 12:58:30,5725.867
2024-11-15 12:58:29,5725.867
2024-11-15 12:58:28,5725.867
2024-11-15 12:58:27,5725.867
2024-11-15 12:58:26,5725.867
2024-11-15 12:58:25,5725.867
2024-11-15 12:58:24,5725.867
2024-11-15 12:58:23,5717.672
2024-11-15 12:58:22,5717.672
2024-11-15 12:58:21,5717.672
2024-11-15 12:58:20,5717.672
2024-11-15 12:58:19,5717.672
2024-11-15 12:58:18,5717.672
2024-11-15 12:58:17,5717.672
2024-11-15 12:58:16,5717.672
2024-11-15 12:58:15,5717.672
2024-11-15 12:58:14,5717.672
2024-11-15 12:58:13,5717.672
2024-11-15 12:58:12,5717.672
2024-11-15 12:58:11,5717.672
2024-11-15 12:58:10,5717.672
2024-11-15 12:58:09,5717.672
2024-11-15 12:58:08,5717.672
2024-11-15 12:58:07,5717.672
2024-11-15 12:58:06,5717.672
2024-11-15 12:58:05,5717.672
2024-11-15 12:58:04,5717.672
2024-11-15 12:58:03,5717.672
2024-11-15 12:58:02,5717.672
2024-11-15 12:58:01,5717.672
2024-11-15 12:58:00,5717.672
2024-11-15 12:57:59,5717.672
2024-11-15 12:57:58,5717.672
2024-11-15 12:57:57,5709.684
2024-11-15 12:57:56,5709.684
2024-11-15 12:57:55,5709.684
2024-11-15 12:57:54,5709.684
2024-11-15 12:57:53,5709.684
2024-11-15 12:57:52,5709.684
2024-11-15 12:57:51,5709.684
2024-11-15 12:57:50,5718.141
2024-11-15 12:57:49,5718.141
2024-11-15 12:57:48,5718.141
2024-11-15 12:57:47,5718.141
2024-11-15 12:57:46,5718.141
2024-11-15 12:57:45,5718.141
2024-11-15 12:57:44,5718.141
2024-11-15 12:57:43,5718.141
2024-11-15 12:57:42,5718.141
2024-11-15 12:57:41,5718.141
2024-11-15 12:57:40,5718.141
2024-11-15 12:57:39,5718.141
2024-11-15 12:57:38,5718.141
2024-11-15 12:57:37,5718.141
2024-11-15 12:57:36,5718.141
2024-11-15 12:57:35,5718.141
2024-11-15 12:57:34,5718.141
2024-11-15 12:57:33,5718.141
2024-11-15 12:57:32,5726.578
2024-11-15 12:57:31,5726.578
2024-11-15 12:57:30,5718.367
2024-11-15 12:57:29,5718.367
2024-11-15 12:57:28,5718.367
2024-11-15 12:57:27,5718.367
2024-11-15 12:57:26,5718.367
2024-11-15 12:57:25,5718.367
2024-11-15 12:57:24,5718.367
2024-11-15 12:57:23,5718.367
2024-11-15 12:57:22,5718.367
2024-11-15 12:57:21,5718.367
2024-11-15 12:57:20,5718.367
2024-11-15 12:57:19,5718.367
2024-11-15 12:57:18,5718.941
2024-11-15 12:57:17,5718.941
2024-11-15 12:57:16,5718.941
2024-11-15 12:57:15,5718.941
2024-11-15 12:57:14,5718.941
2024-11-15 12:57:13,5718.941
2024-11-15 12:57:12,5718.941
2024-11-15 12:57:11,5718.941
2024-11-15 12:57:10,5718.941
2024-11-15 12:57:09,5718.941
2024-11-15 12:57:08,5718.941
2024-11-15 12:57:07,5711.109
2024-11-15 12:57:06,5711.109
