time,Committed_AS
2024-11-15 13:01:22,6111.633
2024-11-15 13:01:21,6111.633
2024-11-15 13:01:20,6111.633
2024-11-15 13:01:19,6111.633
2024-11-15 13:01:18,6111.633
2024-11-15 13:01:17,6111.633
2024-11-15 13:01:16,6111.633
2024-11-15 13:01:15,6111.633
2024-11-15 13:01:14,6111.633
2024-11-15 13:01:13,6111.633
2024-11-15 13:01:12,6103.422
2024-11-15 13:01:11,6103.422
2024-11-15 13:01:10,6111.859
2024-11-15 13:01:09,6111.859
2024-11-15 13:01:08,6111.859
2024-11-15 13:01:07,6111.859
2024-11-15 13:01:06,6111.859
2024-11-15 13:01:05,6111.859
2024-11-15 13:01:04,6111.859
2024-11-15 13:01:03,6111.859
2024-11-15 13:01:02,6111.859
2024-11-15 13:01:01,6111.859
2024-11-15 13:01:00,6103.977
2024-11-15 13:00:59,6103.977
2024-11-15 13:00:58,6103.977
2024-11-15 13:00:57,6103.977
2024-11-15 13:00:56,6103.977
2024-11-15 13:00:55,6103.977
2024-11-15 13:00:54,6103.977
2024-11-15 13:00:53,6103.977
2024-11-15 13:00:52,6112.391
2024-11-15 13:00:51,6112.391
2024-11-15 13:00:50,6112.391
2024-11-15 13:00:49,6112.391
2024-11-15 13:00:48,6112.391
2024-11-15 13:00:47,6112.391
2024-11-15 13:00:46,6112.391
2024-11-15 13:00:45,6112.617
2024-11-15 13:00:44,6112.617
2024-11-15 13:00:43,6112.617
2024-11-15 13:00:42,6112.617
2024-11-15 13:00:41,6112.617
2024-11-15 13:00:40,6112.617
2024-11-15 13:00:39,6121.055
2024-11-15 13:00:38,6121.055
2024-11-15 13:00:37,6121.055
2024-11-15 13:00:36,6121.055
2024-11-15 13:00:35,6121.055
2024-11-15 13:00:34,6113.191
2024-11-15 13:00:33,6113.191
2024-11-15 13:00:32,6113.191
2024-11-15 13:00:31,6113.191
2024-11-15 13:00:30,6113.191
2024-11-15 13:00:29,6113.191
2024-11-15 13:00:28,6113.191
2024-11-15 13:00:27,6121.629
2024-11-15 13:00:26,6121.629
2024-11-15 13:00:25,6121.629
2024-11-15 13:00:24,6121.629
2024-11-15 13:00:23,6113.797
2024-11-15 13:00:22,6113.797
2024-11-15 13:00:21,6113.797
2024-11-15 13:00:20,6113.797
2024-11-15 13:00:19,6113.797
2024-11-15 13:00:18,6113.797
2024-11-15 13:00:17,6113.797
2024-11-15 13:00:16,6113.797
2024-11-15 13:00:15,6113.797
2024-11-15 13:00:14,6113.797
2024-11-15 13:00:13,6113.797
2024-11-15 13:00:12,6105.586
2024-11-15 13:00:11,6114.023
2024-11-15 13:00:10,6114.023
2024-11-15 13:00:09,6114.023
2024-11-15 13:00:08,6114.023
2024-11-15 13:00:07,6114.023
2024-11-15 13:00:06,6114.023
2024-11-15 13:00:05,6114.023
2024-11-15 13:00:04,6114.023
2024-11-15 13:00:03,6114.023
2024-11-15 13:00:02,6114.023
2024-11-15 13:00:01,6114.023
2024-11-15 13:00:00,6106.16
2024-11-15 12:59:59,6106.16
2024-11-15 12:59:58,6106.16
2024-11-15 12:59:57,6114.598
2024-11-15 12:59:56,6114.598
2024-11-15 12:59:55,6114.598
2024-11-15 12:59:54,6114.598
2024-11-15 12:59:53,6114.598
2024-11-15 12:59:52,6114.598
2024-11-15 12:59:51,6114.598
2024-11-15 12:59:50,6114.598
2024-11-15 12:59:49,6106.766
2024-11-15 12:59:48,6106.766
2024-11-15 12:59:47,6106.766
2024-11-15 12:59:46,6106.766
2024-11-15 12:59:45,6106.766
2024-11-15 12:59:44,6106.766
2024-11-15 12:59:43,6115.203
2024-11-15 12:59:42,6115.203
2024-11-15 12:59:41,6115.203
2024-11-15 12:59:40,6115.203
2024-11-15 12:59:39,6115.203
2024-11-15 12:59:38,6106.992
2024-11-15 12:59:37,6106.992
2024-11-15 12:59:36,6106.992
2024-11-15 12:59:35,6106.992
2024-11-15 12:59:34,6106.992
2024-11-15 12:59:33,6106.992
2024-11-15 12:59:32,6106.992
2024-11-15 12:59:31,6106.992
2024-11-15 12:59:30,6106.992
2024-11-15 12:59:29,6106.992
2024-11-15 12:59:28,6106.992
2024-11-15 12:59:27,6106.992
2024-11-15 12:59:26,6099.129
2024-11-15 12:59:25,6107.566
2024-11-15 12:59:24,6107.566
2024-11-15 12:59:23,6107.566
2024-11-15 12:59:22,6107.566
2024-11-15 12:59:21,6107.566
2024-11-15 12:59:20,6107.566
2024-11-15 12:59:19,6115.773
2024-11-15 12:59:18,6115.773
2024-11-15 12:59:17,6115.773
2024-11-15 12:59:16,6115.773
2024-11-15 12:59:15,6107.941
2024-11-15 12:59:14,6107.941
2024-11-15 12:59:13,6107.941
2024-11-15 12:59:12,6107.941
2024-11-15 12:59:11,6107.941
2024-11-15 12:59:10,6107.941
2024-11-15 12:59:09,6107.941
2024-11-15 12:59:08,6107.941
2024-11-15 12:59:07,6107.941
2024-11-15 12:59:06,6116.379
2024-11-15 12:59:05,6116.379
2024-11-15 12:59:04,6108.172
2024-11-15 12:59:03,6108.172
2024-11-15 12:59:02,6108.172
2024-11-15 12:59:01,6108.172
2024-11-15 12:59:00,6108.172
2024-11-15 12:58:59,6108.172
2024-11-15 12:58:58,6108.172
2024-11-15 12:58:57,6108.172
2024-11-15 12:58:56,6108.172
2024-11-15 12:58:55,6108.172
2024-11-15 12:58:54,6108.172
2024-11-15 12:58:53,6108.172
2024-11-15 12:58:52,6116.457
2024-11-15 12:58:51,6116.457
2024-11-15 12:58:50,6116.457
2024-11-15 12:58:49,6116.457
2024-11-15 12:58:48,6116.457
2024-11-15 12:58:47,6116.457
2024-11-15 12:58:46,6108.246
2024-11-15 12:58:45,6108.246
2024-11-15 12:58:44,6108.246
2024-11-15 12:58:43,6108.246
2024-11-15 12:58:42,6108.246
2024-11-15 12:58:41,6108.246
2024-11-15 12:58:40,6108.246
2024-11-15 12:58:39,6108.246
2024-11-15 12:58:38,6100.336
2024-11-15 12:58:37,6100.336
2024-11-15 12:58:36,6100.336
2024-11-15 12:58:35,6100.336
2024-11-15 12:58:34,6092.473
2024-11-15 12:58:33,6092.473
2024-11-15 12:58:32,6100.91
2024-11-15 12:58:31,6100.91
2024-11-15 12:58:30,6100.91
2024-11-15 12:58:29,6100.91
2024-11-15 12:58:28,6100.91
