time,free,used,cached,buffers
2024-11-15 13:01:22,23586.72,1769.25,6645.957,96.5625
2024-11-15 13:01:21,23586.69,1769.285,6645.953,96.5625
2024-11-15 13:01:20,23587.21,1768.762,6645.953,96.5625
2024-11-15 13:01:19,23586.97,1769.008,6645.953,96.5625
2024-11-15 13:01:18,23587.18,1768.793,6645.953,96.5625
2024-11-15 13:01:17,23587.64,1768.336,6645.949,96.5625
2024-11-15 13:01:16,23587.89,1768.09,6645.949,96.5625
2024-11-15 13:01:15,23587.4,1768.582,6645.949,96.5625
2024-11-15 13:01:14,23587.41,1768.57,6645.945,96.5625
2024-11-15 13:01:13,23587.68,1768.309,6645.945,96.5625
2024-11-15 13:01:12,23587.92,1768.062,6645.945,96.5625
2024-11-15 13:01:11,23587.68,1768.316,6645.941,96.55859
2024-11-15 13:01:10,23587.68,1768.316,6645.941,96.55859
2024-11-15 13:01:09,23587.89,1768.109,6645.938,96.55469
2024-11-15 13:01:08,23587.91,1768.094,6645.938,96.55469
2024-11-15 13:01:07,23588.11,1767.906,6645.926,96.55469
2024-11-15 13:01:06,23588.07,1767.945,6645.934,96.54688
2024-11-15 13:01:05,23588.3,1767.707,6645.934,96.54688
2024-11-15 13:01:04,23588.07,1767.945,6645.934,96.54688
2024-11-15 13:01:03,23588.03,1767.992,6645.93,96.54297
2024-11-15 13:01:02,23588.32,1767.699,6645.93,96.54297
2024-11-15 13:01:01,23588.32,1767.703,6645.926,96.54297
2024-11-15 13:01:00,23588.53,1767.496,6645.926,96.54297
2024-11-15 13:00:59,23588.83,1767.195,6645.926,96.54297
2024-11-15 13:00:58,23588.81,1767.211,6645.926,96.54297
2024-11-15 13:00:57,23589.32,1766.707,6645.922,96.54297
2024-11-15 13:00:56,23589.43,1766.602,6645.922,96.54297
2024-11-15 13:00:55,23589.77,1766.258,6645.918,96.54297
2024-11-15 13:00:54,23589.54,1766.496,6645.918,96.54297
2024-11-15 13:00:53,23589.78,1766.258,6645.914,96.53906
2024-11-15 13:00:52,23589.53,1766.512,6645.914,96.53906
2024-11-15 13:00:51,23589.05,1766.992,6645.91,96.53906
2024-11-15 13:00:50,23589.06,1766.988,6645.91,96.53516
2024-11-15 13:00:49,23589.3,1766.742,6645.91,96.53516
2024-11-15 13:00:48,23589.04,1767.008,6645.906,96.53516
2024-11-15 13:00:47,23589.02,1767.031,6645.906,96.53516
2024-11-15 13:00:46,23589.02,1767.031,6645.906,96.53516
2024-11-15 13:00:45,23589.76,1766.293,6645.906,96.53516
2024-11-15 13:00:44,23589.27,1766.789,6645.902,96.53516
2024-11-15 13:00:43,23589.76,1766.297,6645.902,96.53516
2024-11-15 13:00:42,23589.73,1766.324,6645.898,96.53516
2024-11-15 13:00:41,23589.73,1766.328,6645.898,96.53125
2024-11-15 13:00:40,23589.75,1766.312,6645.898,96.53125
2024-11-15 13:00:39,23589.95,1766.113,6645.895,96.53125
2024-11-15 13:00:38,23591.28,1764.785,6645.895,96.53125
2024-11-15 13:00:37,23591.78,1764.285,6645.895,96.53125
2024-11-15 13:00:36,23591.77,1764.297,6645.891,96.53125
2024-11-15 13:00:35,23592.02,1764.051,6645.891,96.53125
2024-11-15 13:00:34,23591.25,1764.82,6645.891,96.53125
2024-11-15 13:00:33,23591.23,1764.84,6645.887,96.53125
2024-11-15 13:00:32,23591.98,1764.094,6645.887,96.53125
2024-11-15 13:00:31,23591.75,1764.332,6645.879,96.53125
2024-11-15 13:00:30,23591.78,1764.301,6645.879,96.53125
2024-11-15 13:00:29,23590.79,1765.293,6645.879,96.53125
2024-11-15 13:00:28,23591.04,1765.047,6645.879,96.53125
2024-11-15 13:00:27,23590.8,1765.289,6645.875,96.53125
2024-11-15 13:00:26,23591.06,1765.031,6645.871,96.53125
2024-11-15 13:00:25,23591.31,1764.777,6645.871,96.53125
2024-11-15 13:00:24,23591.3,1764.785,6645.871,96.53125
2024-11-15 13:00:23,23591.05,1765.043,6645.867,96.53125
2024-11-15 13:00:22,23591.03,1765.066,6645.867,96.53125
2024-11-15 13:00:21,23591.25,1764.844,6645.867,96.53125
2024-11-15 13:00:20,23591,1765.09,6645.867,96.53125
2024-11-15 13:00:19,23590.99,1765.109,6645.863,96.53125
2024-11-15 13:00:18,23591.38,1764.727,6645.855,96.53125
2024-11-15 13:00:17,23591.39,1764.719,6645.859,96.52734
2024-11-15 13:00:16,23591.16,1764.949,6645.859,96.52734
2024-11-15 13:00:15,23590.89,1765.211,6645.859,96.52734
2024-11-15 13:00:14,23590.38,1765.727,6645.859,96.52734
2024-11-15 13:00:13,23590.63,1765.477,6645.855,96.52734
2024-11-15 13:00:12,23590.66,1765.449,6645.852,96.52734
2024-11-15 13:00:11,23590.66,1765.457,6645.852,96.52734
2024-11-15 13:00:10,23590.73,1765.379,6645.852,96.52734
2024-11-15 13:00:09,23590.39,1765.73,6645.848,96.52734
2024-11-15 13:00:08,23590.64,1765.477,6645.848,96.52734
2024-11-15 13:00:07,23590.59,1765.523,6645.848,96.52734
2024-11-15 13:00:06,23590.13,1765.984,6645.848,96.52734
2024-11-15 13:00:05,23590.13,1765.988,6645.844,96.52734
2024-11-15 13:00:04,23590.63,1765.492,6645.84,96.52734
2024-11-15 13:00:03,23590.13,1765.996,6645.84,96.52344
2024-11-15 13:00:02,23590.13,1765.996,6645.84,96.52344
2024-11-15 13:00:01,23589.89,1766.246,6645.836,96.52344
2024-11-15 13:00:00,23590.17,1765.961,6645.836,96.52344
2024-11-15 12:59:59,23590.2,1765.938,6645.836,96.52344
2024-11-15 12:59:58,23590.2,1765.93,6645.836,96.52344
2024-11-15 12:59:57,23590.43,1765.703,6645.832,96.52344
2024-11-15 12:59:56,23590.14,1766,6645.832,96.52344
2024-11-15 12:59:55,23588.94,1767.199,6645.828,96.52344
2024-11-15 12:59:54,23588.7,1767.438,6645.828,96.52344
2024-11-15 12:59:53,23588.46,1767.684,6645.828,96.52344
2024-11-15 12:59:52,23589.15,1767,6645.824,96.51953
2024-11-15 12:59:51,23587.68,1768.473,6645.82,96.51953
2024-11-15 12:59:50,23587.93,1768.219,6645.82,96.51953
2024-11-15 12:59:49,23588.16,1767.992,6645.82,96.51562
2024-11-15 12:59:48,23587.93,1768.23,6645.82,96.51562
2024-11-15 12:59:47,23588.71,1767.453,6645.816,96.51172
2024-11-15 12:59:46,23588.71,1767.449,6645.816,96.51172
2024-11-15 12:59:45,23588.97,1767.195,6645.816,96.51172
2024-11-15 12:59:44,23586.24,1769.922,6645.816,96.51172
2024-11-15 12:59:43,23585.99,1770.18,6645.812,96.51172
2024-11-15 12:59:42,23586.45,1769.723,6645.809,96.51172
2024-11-15 12:59:41,23586.47,1769.699,6645.809,96.51172
2024-11-15 12:59:40,23586.49,1769.684,6645.809,96.51172
2024-11-15 12:59:39,23586.23,1769.941,6645.805,96.51172
2024-11-15 12:59:38,23586.46,1769.719,6645.805,96.51172
2024-11-15 12:59:37,23586.73,1769.441,6645.805,96.51172
2024-11-15 12:59:36,23587.04,1769.145,6645.801,96.51172
2024-11-15 12:59:35,23586.77,1769.406,6645.801,96.51172
2024-11-15 12:59:34,23586.77,1769.406,6645.801,96.51172
2024-11-15 12:59:33,23587.02,1769.164,6645.797,96.51172
2024-11-15 12:59:32,23587.02,1769.164,6645.797,96.51172
2024-11-15 12:59:31,23587.5,1768.691,6645.793,96.51172
2024-11-15 12:59:30,23587.77,1768.422,6645.793,96.51172
2024-11-15 12:59:29,23588.01,1768.176,6645.793,96.51172
2024-11-15 12:59:28,23588.26,1767.93,6645.793,96.51172
2024-11-15 12:59:27,23588.92,1767.273,6645.789,96.51172
2024-11-15 12:59:26,23588.89,1767.297,6645.789,96.51172
2024-11-15 12:59:25,23588.16,1768.039,6645.785,96.51172
2024-11-15 12:59:24,23588.65,1767.547,6645.785,96.51172
2024-11-15 12:59:23,23588.89,1767.309,6645.777,96.51172
2024-11-15 12:59:22,23588.64,1767.566,6645.773,96.51172
2024-11-15 12:59:21,23588.89,1767.32,6645.777,96.50781
2024-11-15 12:59:20,23588.64,1767.566,6645.777,96.50781
2024-11-15 12:59:19,23589.12,1767.086,6645.773,96.50781
2024-11-15 12:59:18,23588.63,1767.578,6645.773,96.50781
2024-11-15 12:59:17,23588.82,1767.391,6645.77,96.50781
2024-11-15 12:59:16,23589.16,1767.055,6645.766,96.50781
2024-11-15 12:59:15,23589.15,1767.07,6645.766,96.50781
2024-11-15 12:59:14,23589.01,1767.207,6645.766,96.50781
2024-11-15 12:59:13,23587.92,1768.301,6645.766,96.50781
2024-11-15 12:59:12,23588.42,1767.801,6645.766,96.50781
2024-11-15 12:59:11,23588.67,1767.551,6645.762,96.50781
2024-11-15 12:59:10,23589.13,1767.09,6645.762,96.50781
2024-11-15 12:59:09,23588.89,1767.328,6645.762,96.50781
2024-11-15 12:59:08,23588.86,1767.367,6645.754,96.50781
2024-11-15 12:59:07,23588.88,1767.352,6645.754,96.50781
2024-11-15 12:59:06,23589.12,1767.113,6645.75,96.50391
2024-11-15 12:59:05,23589.12,1767.113,6645.75,96.50391
2024-11-15 12:59:04,23588.88,1767.359,6645.75,96.50391
2024-11-15 12:59:03,23588.88,1767.367,6645.746,96.5
2024-11-15 12:59:02,23589.12,1767.121,6645.746,96.5
2024-11-15 12:59:01,23588.88,1767.375,6645.738,96.5
2024-11-15 12:59:00,23589.12,1767.129,6645.742,96.49609
2024-11-15 12:58:59,23588.96,1767.289,6645.742,96.49609
2024-11-15 12:58:58,23589.7,1766.559,6645.742,96.49609
2024-11-15 12:58:57,23589.7,1766.562,6645.738,96.49609
2024-11-15 12:58:56,23589.23,1767.031,6645.738,96.49609
2024-11-15 12:58:55,23589.46,1766.801,6645.738,96.49609
2024-11-15 12:58:54,23588.96,1767.305,6645.734,96.49609
2024-11-15 12:58:53,23589.67,1766.59,6645.734,96.49609
2024-11-15 12:58:52,23589.42,1766.844,6645.734,96.49609
2024-11-15 12:58:51,23589.66,1766.609,6645.73,96.49609
2024-11-15 12:58:50,23589.96,1766.305,6645.727,96.49609
2024-11-15 12:58:49,23589.95,1766.32,6645.727,96.49609
2024-11-15 12:58:48,23589.74,1766.527,6645.727,96.49609
2024-11-15 12:58:47,23587.96,1768.305,6645.727,96.49609
2024-11-15 12:58:46,23588.46,1767.809,6645.723,96.49609
2024-11-15 12:58:45,23588.21,1768.062,6645.723,96.49609
2024-11-15 12:58:44,23588.45,1767.824,6645.723,96.49609
2024-11-15 12:58:43,23588.2,1768.074,6645.719,96.49609
2024-11-15 12:58:42,23587.96,1768.312,6645.719,96.49609
2024-11-15 12:58:41,23587.7,1768.578,6645.715,96.49609
2024-11-15 12:58:40,23587.96,1768.316,6645.715,96.49609
2024-11-15 12:58:39,23588.2,1768.082,6645.711,96.49609
2024-11-15 12:58:38,23587.92,1768.371,6645.707,96.49609
2024-11-15 12:58:37,23588.12,1768.168,6645.707,96.49219
2024-11-15 12:58:36,23588.38,1767.922,6645.703,96.48828
2024-11-15 12:58:35,23588.64,1767.66,6645.703,96.48828
2024-11-15 12:58:34,23588.65,1767.656,6645.699,96.48828
2024-11-15 12:58:33,23587.41,1768.895,6645.699,96.48828
2024-11-15 12:58:32,23587.66,1768.645,6645.695,96.48828
2024-11-15 12:58:31,23587.66,1768.648,6645.691,96.48828
2024-11-15 12:58:30,23587.89,1768.426,6645.691,96.48047
2024-11-15 12:58:29,23587.91,1768.41,6645.691,96.48047
2024-11-15 12:58:28,23587.91,1768.41,6645.691,96.48047
2024-11-15 12:58:27,23588.41,1767.922,6645.68,96.48047
2024-11-15 12:58:26,23588.41,1767.922,6645.684,96.47656
2024-11-15 12:58:25,23588.41,1767.922,6645.684,96.47656
2024-11-15 12:58:24,23588.72,1767.613,6645.684,96.47656
2024-11-15 12:58:23,23588.5,1767.848,6645.68,96.46875
2024-11-15 12:58:22,23588.52,1767.824,6645.68,96.46875
2024-11-15 12:58:21,23588.96,1767.391,6645.676,96.46875
2024-11-15 12:58:20,23588.69,1767.66,6645.676,96.46875
