time,received,sent,multicast
2024-11-15 13:01:22,8.999739,-8.999739,0
2024-11-15 13:01:21,11.169712,-11.169712,0
2024-11-15 13:01:20,11.828516,-11.828516,0
2024-11-15 13:01:19,8.565802,-8.565802,0
2024-11-15 13:01:18,7.131705,-7.131705,0
2024-11-15 13:01:17,7.737001,-7.302775,0
2024-11-15 13:01:16,12.606805,-12.041031,0
2024-11-15 13:01:15,15.566484,-16.000854,0
2024-11-15 13:01:14,51.0398,-52.03966,0
2024-11-15 13:01:13,161.38706,-164.12378,0
2024-11-15 13:01:12,238.822,-248.166,0
2024-11-15 13:01:11,223.7885,-237.9224,0
2024-11-15 13:01:10,218.2238,-231.6589,0
2024-11-15 13:01:09,225.8774,-233.7935,0
2024-11-15 13:01:08,221.7838,-226.999,0
2024-11-15 13:01:07,216.7317,-230.035,0
2024-11-15 13:01:06,223.3285,-233.548,0
2024-11-15 13:01:05,226.3986,-236.0474,0
2024-11-15 13:01:04,220.3975,-237.3978,0
2024-11-15 13:01:03,213.1008,-228.3634,0
2024-11-15 13:01:02,215.8287,-227.5252,0
2024-11-15 13:01:01,229.8839,-235.9722,0
2024-11-15 13:01:00,234.5648,-237.3028,0
2024-11-15 13:00:59,230.1129,-235.5481,0
2024-11-15 13:00:58,230.6019,-241.8135,0
2024-11-15 13:00:57,228.8432,-247.7088,0
2024-11-15 13:00:56,219.1772,-241.3491,0
2024-11-15 13:00:55,224.6013,-247.4296,0
2024-11-15 13:00:54,224.5577,-239.7822,0
2024-11-15 13:00:53,220.8879,-230.7576,0
2024-11-15 13:00:52,226.3206,-237.3195,0
2024-11-15 13:00:51,234.1186,-243.3795,0
2024-11-15 13:00:50,231.8031,-238.8035,0
2024-11-15 13:00:49,225.8811,-232.8815,0
2024-11-15 13:00:48,227.4376,-236.6091,0
2024-11-15 13:00:47,231.0585,-238.2815,0
2024-11-15 13:00:46,231.0788,-234.6845,0
2024-11-15 13:00:45,225.1529,-228.6784,0
2024-11-15 13:00:44,227.0692,-224.7655,0
2024-11-15 13:00:43,234.4226,-235.2008,0
2024-11-15 13:00:42,231.6125,-236.8753,0
2024-11-15 13:00:41,219.3975,-227.1748,0
2024-11-15 13:00:40,226.8563,-238.2505,0
2024-11-15 13:00:39,233.6287,-245.1039,0
2024-11-15 13:00:38,219.2387,-233.0679,0
2024-11-15 13:00:37,216.5231,-227.0908,0
2024-11-15 13:00:36,220.982,-227.0702,0
2024-11-15 13:00:35,223.5472,-227.587,0
2024-11-15 13:00:34,231.3522,-242.3928,0
2024-11-15 13:00:33,246.5791,-253.7609,0
2024-11-15 13:00:32,252.0693,-254.2831,0
2024-11-15 13:00:31,236.4746,-240.6951,0
2024-11-15 13:00:30,226.658,-227.6984,0
2024-11-15 13:00:29,224.5537,-226.5137,0
2024-11-15 13:00:28,229.237,-229.8429,0
2024-11-15 13:00:27,233.8254,-240.4314,0
2024-11-15 13:00:26,231.4435,-241.8783,0
2024-11-15 13:00:25,228.0834,-241.2548,0
2024-11-15 13:00:24,224.2561,-235.4772,0
2024-11-15 13:00:23,230.7769,-233.1721,0
2024-11-15 13:00:22,235.2627,-233.8286,0
2024-11-15 13:00:21,232.5648,-231.4331,0
2024-11-15 13:00:20,228.9607,-237.2094,0
2024-11-15 13:00:19,227.1706,-239.2244,0
2024-11-15 13:00:18,227.4164,-234.759,0
2024-11-15 13:00:17,233.1223,-239.1745,0
2024-11-15 13:00:16,231.9758,-232.4498,0
2024-11-15 13:00:15,214.1755,-223.0868,0
2024-11-15 13:00:14,227.8035,-235.721,0
2024-11-15 13:00:13,233.1379,-243.1384,0
2024-11-15 13:00:12,218.8694,-237.5188,0
2024-11-15 13:00:11,224.7782,-238.6414,0
2024-11-15 13:00:10,225.5762,-238.8399,0
2024-11-15 13:00:09,228.0625,-241.2353,0
2024-11-15 13:00:08,436.6607,-432.677,0
2024-11-15 13:00:07,1033.6272,-1029.2607,0
2024-11-15 13:00:06,1432.9276,-1456.2769,0
2024-11-15 13:00:05,1355.8009,-1371.8027,0
2024-11-15 13:00:04,1313.8103,-1337.2027,0
2024-11-15 13:00:03,1318.1428,-1344.1893,0
2024-11-15 13:00:02,1314.3343,-1334.3776,0
