time,minor,major
2024-11-15 13:01:22,223.0412,0
2024-11-15 13:01:21,225.3197,0
2024-11-15 13:01:20,252.4834,0
2024-11-15 13:01:19,331.9226,0
2024-11-15 13:01:18,341.2423,0
2024-11-15 13:01:17,230.0499,0
2024-11-15 13:01:16,296.6378,0
2024-11-15 13:01:15,347.6965,0
2024-11-15 13:01:14,240.6879,0
2024-11-15 13:01:13,233.5831,0
2024-11-15 13:01:12,230.3838,0
2024-11-15 13:01:11,237.6598,0
2024-11-15 13:01:10,228.3087,0
2024-11-15 13:01:09,291.4503,0
2024-11-15 13:01:08,359.2292,0
2024-11-15 13:01:07,226.666,0
2024-11-15 13:01:06,229.3055,0
2024-11-15 13:01:05,232.9944,0
2024-11-15 13:01:04,238.3216,0
2024-11-15 13:01:03,264.5462,0
2024-11-15 13:01:02,298.1079,0
2024-11-15 13:01:01,283.3196,0
2024-11-15 13:01:00,345.0232,0
2024-11-15 13:00:59,309.8179,0
2024-11-15 13:00:58,395.3132,0
2024-11-15 13:00:57,288.3379,0
2024-11-15 13:00:56,278.9072,0
2024-11-15 13:00:55,240.9747,0
2024-11-15 13:00:54,238.3007,0
2024-11-15 13:00:53,226.7383,0
2024-11-15 13:00:52,229.3713,0
2024-11-15 13:00:51,281.3731,0
2024-11-15 13:00:50,337.9762,0
2024-11-15 13:00:49,298.3311,0
2024-11-15 13:00:48,349.2713,0
2024-11-15 13:00:47,1362.3753,0
2024-11-15 13:00:46,2536.998,0
2024-11-15 13:00:45,356.6849,0
2024-11-15 13:00:44,303.2538,0
2024-11-15 13:00:43,337.3522,0
2024-11-15 13:00:42,239.0092,0
2024-11-15 13:00:41,235.9566,0
2024-11-15 13:00:40,761.3894,0
2024-11-15 13:00:39,1407.0594,0
2024-11-15 13:00:38,472.921,0
2024-11-15 13:00:37,224.98,0
2024-11-15 13:00:36,224.7014,0
2024-11-15 13:00:35,225.6481,0
2024-11-15 13:00:34,282.3299,0
2024-11-15 13:00:33,336.0365,0
2024-11-15 13:00:32,285.9337,0
2024-11-15 13:00:31,362.1555,0
2024-11-15 13:00:30,282.2477,0
2024-11-15 13:00:29,303.4776,0
2024-11-15 13:00:28,365.5239,0
2024-11-15 13:00:27,256.1507,0
2024-11-15 13:00:26,284.0936,0
2024-11-15 13:00:25,243.778,0
2024-11-15 13:00:24,256.9505,0
2024-11-15 13:00:23,224.6467,0
2024-11-15 13:00:22,223.6578,0
2024-11-15 13:00:21,227.6895,0
2024-11-15 13:00:20,231.6468,0
2024-11-15 13:00:19,286.7642,0
2024-11-15 13:00:18,355.2507,0
2024-11-15 13:00:17,236.3301,0
2024-11-15 13:00:16,296.2925,0
2024-11-15 13:00:15,350.3852,0
2024-11-15 13:00:14,239.9638,0
2024-11-15 13:00:13,224.3479,0
2024-11-15 13:00:12,230.0332,0
2024-11-15 13:00:11,272.2168,0
2024-11-15 13:00:10,299.1012,0
2024-11-15 13:00:09,292.787,0
2024-11-15 13:00:08,357.8952,0
2024-11-15 13:00:07,237.1021,0
2024-11-15 13:00:06,248.8956,0
2024-11-15 13:00:05,224.6489,0
2024-11-15 13:00:04,224.9929,0
2024-11-15 13:00:03,226.6574,0
2024-11-15 13:00:02,225.3337,0
2024-11-15 13:00:01,283.7384,0
2024-11-15 13:00:00,341.9269,0
2024-11-15 12:59:59,293.7178,0
2024-11-15 12:59:58,376.3252,0
2024-11-15 12:59:57,270.776,0
2024-11-15 12:59:56,267.185,0
2024-11-15 12:59:55,224.6114,0
2024-11-15 12:59:54,278.3618,0
2024-11-15 12:59:53,333.6934,0
2024-11-15 12:59:52,222.2939,0
2024-11-15 12:59:51,223.6938,0
2024-11-15 12:59:50,224.6598,0
2024-11-15 12:59:49,339.0834,0
2024-11-15 12:59:48,506.9595,0
2024-11-15 12:59:47,335.3173,0
2024-11-15 12:59:46,287.6362,0
2024-11-15 12:59:45,346.4014,0
2024-11-15 12:59:44,235.6364,0
2024-11-15 12:59:43,227.3065,0
2024-11-15 12:59:42,233.36,0
2024-11-15 12:59:41,237.9857,0
2024-11-15 12:59:40,225.652,0
2024-11-15 12:59:39,290.4055,0
2024-11-15 12:59:38,358.594,0
2024-11-15 12:59:37,233.3363,0
2024-11-15 12:59:36,229.3504,0
2024-11-15 12:59:35,233.3289,0
2024-11-15 12:59:34,231.6991,0
2024-11-15 12:59:33,289.291,0
2024-11-15 12:59:32,333.9933,0
2024-11-15 12:59:31,225.003,0
2024-11-15 12:59:30,280.7156,0
2024-11-15 12:59:29,409.4378,0
2024-11-15 12:59:28,371.1841,0
2024-11-15 12:59:27,253.5675,0
2024-11-15 12:59:26,284.1185,0
2024-11-15 12:59:25,224.6807,0
2024-11-15 12:59:24,226.3433,0
2024-11-15 12:59:23,228.6192,0
2024-11-15 12:59:22,224.3462,0
2024-11-15 12:59:21,224.6419,0
2024-11-15 12:59:20,225.0157,0
2024-11-15 12:59:19,292.0898,0
2024-11-15 12:59:18,357.2862,0
2024-11-15 12:59:17,231.6857,0
2024-11-15 12:59:16,288.361,0
2024-11-15 12:59:15,353.6507,0
2024-11-15 12:59:14,310.6379,0
2024-11-15 12:59:13,339.9764,0
2024-11-15 12:59:12,229.7102,0
2024-11-15 12:59:11,236.9462,0
2024-11-15 12:59:10,226.6732,0
2024-11-15 12:59:09,298.5067,0
2024-11-15 12:59:08,363.1808,0
2024-11-15 12:59:07,225.6544,0
2024-11-15 12:59:06,229.6798,0
2024-11-15 12:59:05,246.8014,0
2024-11-15 12:59:04,265.2317,0
2024-11-15 12:59:03,224.9696,0
2024-11-15 12:59:02,225.3194,0
2024-11-15 12:59:01,281.7107,0
2024-11-15 12:59:00,340.98,0
2024-11-15 12:58:59,295.131,0
2024-11-15 12:58:58,364.8517,0
2024-11-15 12:58:57,237.3963,0
2024-11-15 12:58:56,252.9224,0
2024-11-15 12:58:55,230.6923,0
2024-11-15 12:58:54,227.9976,0
2024-11-15 12:58:53,232.3437,0
2024-11-15 12:58:52,240.9688,0
2024-11-15 12:58:51,267.2824,0
2024-11-15 12:58:50,362.6546,0
2024-11-15 12:58:49,388.3954,0
2024-11-15 12:58:48,1479.312,0
2024-11-15 12:58:47,2490.089,0
2024-11-15 12:58:46,291.3268,0
2024-11-15 12:58:45,353.9712,0
2024-11-15 12:58:44,250.9324,0
2024-11-15 12:58:43,229.3325,0
2024-11-15 12:58:42,290.0407,0
2024-11-15 12:58:41,353.6363,0
2024-11-15 12:58:40,771.1344,0
2024-11-15 12:58:39,1374.2783,0
2024-11-15 12:58:38,365.594,0
2024-11-15 12:58:37,280.2427,0
2024-11-15 12:58:36,334.4029,0
2024-11-15 12:58:35,274.9018,0
2024-11-15 12:58:34,312.7671,0
2024-11-15 12:58:33,238.0249,0
2024-11-15 12:58:32,244.9972,0
2024-11-15 12:58:31,246.6771,0
2024-11-15 12:58:30,239.9441,0
2024-11-15 12:58:29,303.7654,0
2024-11-15 12:58:28,383.6109,0
2024-11-15 12:58:27,254.0647,0
2024-11-15 12:58:26,256.5795,0
2024-11-15 12:58:25,223.3218,0
2024-11-15 12:58:24,225.6722,0
2024-11-15 12:58:23,224.0089,0
2024-11-15 12:58:22,224.0101,0
2024-11-15 12:58:21,227.0158,0
2024-11-15 12:58:20,224.0096,0
2024-11-15 12:58:19,288.4162,0
2024-11-15 12:58:18,353.8885,0
2024-11-15 12:58:17,225.6659,0
2024-11-15 12:58:16,303.4117,0
2024-11-15 12:58:15,380.296,0
2024-11-15 12:58:14,240.2774,0
2024-11-15 12:58:13,224.3412,0
2024-11-15 12:58:12,234.0734,0
2024-11-15 12:58:11,245.9333,0
2024-11-15 12:58:10,225.6818,0
2024-11-15 12:58:09,293.7298,0
2024-11-15 12:58:08,365.2752,0
2024-11-15 12:58:07,234.9694,0
2024-11-15 12:58:06,231.3497,0
2024-11-15 12:58:05,228.986,0
2024-11-15 12:58:04,222.9825,0
2024-11-15 12:58:03,224.3456,0
2024-11-15 12:58:02,227.333,0
2024-11-15 12:58:01,285.6704,0
2024-11-15 12:58:00,341.6722,0
2024-11-15 12:57:59,297.4061,0
2024-11-15 12:57:58,369.5991,0
2024-11-15 12:57:57,242.05,0
2024-11-15 12:57:56,255.6308,0
2024-11-15 12:57:55,237.9631,0
2024-11-15 12:57:54,232.6967,0
2024-11-15 12:57:53,244.3397,0
2024-11-15 12:57:52,244.6667,0
2024-11-15 12:57:51,284.2981,0
2024-11-15 12:57:50,344.4487,0
2024-11-15 12:57:49,327.3145,0
2024-11-15 12:57:48,379.3294,0
2024-11-15 12:57:47,272.0183,0
2024-11-15 12:57:46,326.6556,0
2024-11-15 12:57:45,375.2984,0
2024-11-15 12:57:44,242.6253,0
2024-11-15 12:57:43,229.0057,0
2024-11-15 12:57:42,243.1042,0
2024-11-15 12:57:41,258.5622,0
2024-11-15 12:57:40,260.8807,0
2024-11-15 12:57:39,365.1788,0
2024-11-15 12:57:38,445.7364,0
2024-11-15 12:57:37,386.8582,0
2024-11-15 12:57:36,228.6644,0
2024-11-15 12:57:35,236.3773,0
2024-11-15 12:57:34,247.654,0
2024-11-15 12:57:33,241.9894,0
2024-11-15 12:57:32,234.318,0
2024-11-15 12:57:31,236.6948,0
2024-11-15 12:57:30,258.7394,0
2024-11-15 12:57:29,341.009,0
2024-11-15 12:57:28,382.5426,0
2024-11-15 12:57:27,235.4055,0
2024-11-15 12:57:26,245.9316,0
2024-11-15 12:57:25,225.3269,0
2024-11-15 12:57:24,223.318,0
2024-11-15 12:57:23,223.01,0
2024-11-15 12:57:22,225.0081,0
2024-11-15 12:57:21,224.33,0
2024-11-15 12:57:20,224.3464,0
2024-11-15 12:57:19,290.336,0
2024-11-15 12:57:18,354.3209,0
2024-11-15 12:57:17,234.3533,0
2024-11-15 12:57:16,293.628,0
2024-11-15 12:57:15,349.0437,0
2024-11-15 12:57:14,251.0419,0
2024-11-15 12:57:13,255.6219,0
2024-11-15 12:57:12,285.9726,0
2024-11-15 12:57:11,334.3811,0
2024-11-15 12:57:10,320.8807,0
2024-11-15 12:57:09,545.3271,0
2024-11-15 12:57:08,516.7814,0
2024-11-15 12:57:07,250.5052,0
2024-11-15 12:57:06,354.6091,0
2024-11-15 12:57:05,391.3096,0
2024-11-15 12:57:04,313.957,0
2024-11-15 12:57:03,752.8942,0
2024-11-15 12:57:02,1036.0852,0
2024-11-15 12:57:01,281.664,0
2024-11-15 12:57:00,338.6094,0
2024-11-15 12:56:59,343.4379,0
2024-11-15 12:56:58,459.2687,0
2024-11-15 12:56:57,291.3686,0
2024-11-15 12:56:56,356.9158,0
2024-11-15 12:56:55,227.6882,0
2024-11-15 12:56:54,233.9839,0
2024-11-15 12:56:53,225.0194,0
2024-11-15 12:56:52,226.6648,0
2024-11-15 12:56:51,265.5791,0
2024-11-15 12:56:50,304.4142,0
2024-11-15 12:56:49,1419.8175,0
2024-11-15 12:56:48,2592.539,0
2024-11-15 12:56:47,229.961,0
2024-11-15 12:56:46,292.3036,0
2024-11-15 12:56:45,396.9708,0
2024-11-15 12:56:44,352.5118,0
2024-11-15 12:56:43,271.6017,0
2024-11-15 12:56:42,291.7224,0
2024-11-15 12:56:41,405.2507,0
2024-11-15 12:56:40,815.7973,0
2024-11-15 12:56:39,1178.8883,0
2024-11-15 12:56:38,302.0682,0
2024-11-15 12:56:37,525.4482,-0.6704613
2024-11-15 12:56:36,540.4414,-1.3295387
2024-11-15 12:56:35,228.6507,0
2024-11-15 12:56:34,226.027,0
