time,time
2024-11-15 13:01:22,1.000021
2024-11-15 13:01:20,0.649087
2024-11-15 13:01:18,0.3830271
2024-11-15 13:01:16,0.8715863
2024-11-15 13:01:14,3.00007
2024-11-15 13:01:12,3.233925
2024-11-15 13:01:10,3.467839
2024-11-15 13:01:08,3.394482
2024-11-15 13:01:06,0.9999997
2024-11-15 13:01:04,1.3509228
2024-11-15 13:01:02,1.6169838
2024-11-15 13:01:00,1.935801
2024-11-15 13:00:58,2.865362
2024-11-15 13:00:56,2.33333
2024-11-15 13:00:54,2.099418
2024-11-15 13:00:52,2.201888
2024-11-15 13:00:50,2.865459
2024-11-15 13:00:48,2.333273
2024-11-15 13:00:46,2.33331
2024-11-15 13:00:44,2.333333
2024-11-15 13:00:42,2.333363
2024-11-15 13:00:40,5.374618
2024-11-15 13:00:38,6.330204
2024-11-15 13:00:36,5.100772
2024-11-15 13:00:34,5.533728
2024-11-15 13:00:32,5.667069
2024-11-15 13:00:30,3.093075
2024-11-15 13:00:28,2.701785
2024-11-15 13:00:26,2.730829
2024-11-15 13:00:24,1.6666378
2024-11-15 13:00:22,5.643635
2024-11-15 13:00:20,6.458836
2024-11-15 13:00:18,3.134473
2024-11-15 13:00:16,3.666722
2024-11-15 13:00:14,3.549677
2024-11-15 13:00:12,4.552733
2024-11-15 13:00:10,5.000054
2024-11-15 13:00:08,5.000083
2024-11-15 13:00:06,3.947232
2024-11-15 13:00:04,3.850905
2024-11-15 13:00:02,5.169848
2024-11-15 13:00:00,6.036819
2024-11-15 12:59:58,6.927775
2024-11-15 12:59:56,4.666668
2024-11-15 12:59:54,6.070388
2024-11-15 12:59:52,6.195792
2024-11-15 12:59:50,4.333284
2024-11-15 12:59:48,6.555666
2024-11-15 12:59:46,6.447373
2024-11-15 12:59:44,5.697337
2024-11-15 12:59:42,5.408088
2024-11-15 12:59:40,9.000072
2024-11-15 12:59:38,5.958784
2024-11-15 12:59:36,4.834904
2024-11-15 12:59:34,5.499969
2024-11-15 12:59:32,6.206445
2024-11-15 12:59:30,8.39438
2024-11-15 12:59:28,5.999992
2024-11-15 12:59:26,4.596378
2024-11-15 12:59:24,3.798199
2024-11-15 12:59:22,3.403709
2024-11-15 12:59:20,4.730854
2024-11-15 12:59:18,3.666696
2024-11-15 12:59:16,4.25148
2024-11-15 12:59:14,3.447244
2024-11-15 12:59:12,3.201854
2024-11-15 12:59:10,3.999981
2024-11-15 12:59:08,3.999997
2024-11-15 12:59:06,3.29813
2024-11-15 12:59:04,2.298162
2024-11-15 12:59:02,2.336358
2024-11-15 12:59:00,3.666753
2024-11-15 12:58:58,3.900632
2024-11-15 12:58:56,3.899058
2024-11-15 12:58:54,4.00449
2024-11-15 12:58:52,5.932721
2024-11-15 12:58:50,5.666884
2024-11-15 12:58:48,6.251494
2024-11-15 12:58:46,4.979292
2024-11-15 12:58:44,5.073417
2024-11-15 12:58:42,8.000019
2024-11-15 12:58:40,5.894496
2024-11-15 12:58:38,5.467875
2024-11-15 12:58:36,5.935971
2024-11-15 12:58:34,7.00112
2024-11-15 12:58:32,6.999076
2024-11-15 12:58:30,4.660053
2024-11-15 12:58:28,3.801229
2024-11-15 12:58:26,4.333481
2024-11-15 12:58:24,5.970986
2024-11-15 12:58:22,6.431048
2024-11-15 12:58:20,5.197119
2024-11-15 12:58:18,4.000035
2024-11-15 12:58:16,4.0001
2024-11-15 12:58:14,3.532164
2024-11-15 12:58:12,3.602482
2024-11-15 12:58:10,4.666527
2024-11-15 12:58:08,8.409595
2024-11-15 12:58:06,7.660759
2024-11-15 12:58:04,5.859407
2024-11-15 12:58:02,2.666637
2024-11-15 12:58:00,3.83637
2024-11-15 12:57:58,4.266033
2024-11-15 12:57:56,3.999959
2024-11-15 12:57:54,3.532146
2024-11-15 12:57:52,3.568845
2024-11-15 12:57:50,4.701797
2024-11-15 12:57:48,5.197181
2024-11-15 12:57:46,4.000116
2024-11-15 12:57:44,4.467911
2024-11-15 12:57:42,4.464803
2024-11-15 12:57:40,3.666651
2024-11-15 12:57:38,4.836399
2024-11-15 12:57:36,5.198795
2024-11-15 12:57:34,4.666656
2024-11-15 12:57:32,4.198793
2024-11-15 12:57:30,5.754694
2024-11-15 12:57:28,6.149112
2024-11-15 12:57:26,5.730849
2024-11-15 12:57:24,4.666617
2024-11-15 12:57:22,4.549564
2024-11-15 12:57:20,3.915124
2024-11-15 12:57:18,4.642151
2024-11-15 12:57:16,7.692739
2024-11-15 12:57:14,4.331775
2024-11-15 12:57:12,3.666709
2024-11-15 12:57:10,4.836422
2024-11-15 12:57:08,5.131511
2024-11-15 12:57:06,4.33326
2024-11-15 12:57:04,3.631489
2024-11-15 12:57:02,3.535172
2024-11-15 12:57:00,4.333521
2024-11-15 12:56:58,5.151946
2024-11-15 12:56:56,3.745477
2024-11-15 12:56:54,2.932804
2024-11-15 12:56:52,2.666579
2024-11-15 12:56:50,4.772144
2024-11-15 12:56:48,5.027563
2024-11-15 12:56:46,3.071753
2024-11-15 12:56:44,5.333403
2024-11-15 12:56:42,4.397616
2024-11-15 12:56:40,3.899105
2024-11-15 12:56:38,3.735434
2024-11-15 12:56:36,4.666671
2024-11-15 12:56:34,4.549715
2024-11-15 12:56:32,5.903675
2024-11-15 12:56:30,4.511475
2024-11-15 12:56:28,4.743183
2024-11-15 12:56:26,8.057986
2024-11-15 12:56:24,4.333351
2024-11-15 12:56:22,4.801133
2024-11-15 12:56:20,2.894541
2024-11-15 12:56:18,2.46789
2024-11-15 12:56:16,3.003055
2024-11-15 12:56:14,4.333336
2024-11-15 12:56:12,4.450321
2024-11-15 12:56:10,4.499999
2024-11-15 12:56:08,4.499998
2024-11-15 12:56:06,4.850946
2024-11-15 12:56:04,4.649064
2024-11-15 12:56:02,5.903704
2024-11-15 12:56:00,6.149051
2024-11-15 12:55:58,6.701765
2024-11-15 12:55:56,6.461795
2024-11-15 12:55:54,4.333391
2024-11-15 12:55:52,4.099399
2024-11-15 12:55:50,3.298154
2024-11-15 12:55:48,2.798162
2024-11-15 12:55:46,2.302728
2024-11-15 12:55:44,3.87
2024-11-15 12:55:42,5.333319
2024-11-15 12:55:40,6.035208
2024-11-15 12:55:38,5.862446
2024-11-15 12:55:36,4.605474
2024-11-15 12:55:34,6.697182
2024-11-15 12:55:32,5.0627
2024-11-15 12:55:30,3.333367
2024-11-15 12:55:28,4.503035
2024-11-15 12:55:26,3.596332
2024-11-15 12:55:24,4.009001
2024-11-15 12:55:22,8.000016
2024-11-15 12:55:20,6.59635
2024-11-15 12:55:18,4.830379
2024-11-15 12:55:16,4.602499
2024-11-15 12:55:14,5.666636
2024-11-15 12:55:12,4.496956
2024-11-15 12:55:10,5.637672
2024-11-15 12:55:08,6.46799
2024-11-15 12:55:06,6.9999
2024-11-15 12:55:04,5.596302
2024-11-15 12:55:02,4.766138
2024-11-15 12:55:00,4.63309
2024-11-15 12:54:58,4.499894
2024-11-15 12:54:56,4.600944
2024-11-15 12:54:54,5.00005
2024-11-15 12:54:52,6.754484
2024-11-15 12:54:50,6.447211
2024-11-15 12:54:48,6.701888
2024-11-15 12:54:46,6.730934
2024-11-15 12:54:44,5.666638
2024-11-15 12:54:42,13.269552
2024-11-15 12:54:40,9.481792
2024-11-15 12:54:38,6.14902
2024-11-15 12:54:36,4.830416
2024-11-15 12:54:34,4.165231
2024-11-15 12:54:32,3.802694
2024-11-15 12:54:30,5.000158
2024-11-15 12:54:28,6.403729
2024-11-15 12:54:26,7.350747
2024-11-15 12:54:24,5.043691
2024-11-15 12:54:22,6.105612
2024-11-15 12:54:20,6.495271
2024-11-15 12:54:18,4.869966
2024-11-15 12:54:16,6.333257
2024-11-15 12:54:14,4.344866
2024-11-15 12:54:12,3.616978
2024-11-15 12:54:10,3.935758
2024-11-15 12:54:08,4.697255
2024-11-15 12:54:06,3.701817
2024-11-15 12:54:04,5.542722
2024-11-15 12:54:02,9.666576
