time,minor,major
2024-11-15 13:01:22,244.2265,0
2024-11-15 13:01:21,263.8417,0
2024-11-15 13:01:20,304.9179,0
2024-11-15 13:01:19,281.8577,0
2024-11-15 13:01:18,483.0814,0
2024-11-15 13:01:17,246.6651,0
2024-11-15 13:01:16,311.39,0
2024-11-15 13:01:15,223.6962,0
2024-11-15 13:01:14,308.8728,0
2024-11-15 13:01:13,570.6234,0
2024-11-15 13:01:12,239.0166,0
2024-11-15 13:01:11,253.9444,0
2024-11-15 13:01:10,304.4243,0
2024-11-15 13:01:09,240.4489,0
2024-11-15 13:01:08,237.8028,0
2024-11-15 13:01:07,258.3556,0
2024-11-15 13:01:06,331.6989,0
2024-11-15 13:01:05,246.3186,0
2024-11-15 13:01:04,239.195,-0.1871065
2024-11-15 13:01:03,247.6875,-0.8128935
2024-11-15 13:01:02,272.1807,0
2024-11-15 13:01:01,234.3817,0
2024-11-15 13:01:00,236.3884,0
2024-11-15 13:00:59,237.4211,0
2024-11-15 13:00:58,237.4355,0
2024-11-15 13:00:57,268.6021,0
2024-11-15 13:00:56,335.5048,0
2024-11-15 13:00:55,237.2622,0
2024-11-15 13:00:54,235.3327,-0.1871464
2024-11-15 13:00:53,239.2979,-0.8128536
2024-11-15 13:00:52,236.3235,0
2024-11-15 13:00:51,254.2358,0
2024-11-15 13:00:50,248.7561,0
2024-11-15 13:00:49,238.272,0
2024-11-15 13:00:48,235.9035,0
2024-11-15 13:00:47,261.9099,0
2024-11-15 13:00:46,340.3578,0
2024-11-15 13:00:45,264.6327,0
2024-11-15 13:00:44,309.255,-0.187031
2024-11-15 13:00:43,511.8114,-0.812969
2024-11-15 13:00:42,266.0266,0
2024-11-15 13:00:41,240.0449,0
2024-11-15 13:00:40,239.8028,0
2024-11-15 13:00:39,238.8075,0
2024-11-15 13:00:38,237.7949,0
2024-11-15 13:00:37,257.6007,0
2024-11-15 13:00:36,326.4152,0
2024-11-15 13:00:35,237.5536,0
2024-11-15 13:00:34,240.0077,-0.1871326
2024-11-15 13:00:33,249.3819,-0.8128674
2024-11-15 13:00:32,279.865,0
2024-11-15 13:00:31,235.9935,0
2024-11-15 13:00:30,236.3565,0
2024-11-15 13:00:29,238.0225,0
2024-11-15 13:00:28,272.4904,0
2024-11-15 13:00:27,442.7212,0
2024-11-15 13:00:26,482.6317,0
2024-11-15 13:00:25,286.8254,0
2024-11-15 13:00:24,366.01,-0.1871324
2024-11-15 13:00:23,277.869,-0.8128676
2024-11-15 13:00:22,267.4009,0
2024-11-15 13:00:21,242.5988,0
2024-11-15 13:00:20,484.1085,0
2024-11-15 13:00:19,1295.5877,0
2024-11-15 13:00:18,853.8083,0
2024-11-15 13:00:17,2946.589,0
2024-11-15 13:00:16,353.6726,0
2024-11-15 13:00:15,369.304,0
2024-11-15 13:00:14,269.1167,-0.1870819
2024-11-15 13:00:13,379.5231,-0.8129181
2024-11-15 13:00:12,234.3581,0
2024-11-15 13:00:11,238.6467,0
2024-11-15 13:00:10,257.6418,0
2024-11-15 13:00:09,281.2772,0
2024-11-15 13:00:08,1933.115,0
2024-11-15 13:00:07,8066.319,0
2024-11-15 13:00:06,26678.82,0
2024-11-15 13:00:05,107438.41,0
2024-11-15 13:00:04,6116.777,-0.1872324
2024-11-15 13:00:03,6930.638,-0.8127676
2024-11-15 13:00:02,24939.15,0
2024-11-15 13:00:01,23606.89,0
2024-11-15 13:00:00,97388.31,0
2024-11-15 12:59:59,783.4746,0
2024-11-15 12:59:58,2669.621,0
2024-11-15 12:59:57,1428.5881,0
2024-11-15 12:59:56,1344.1425,0
2024-11-15 12:59:55,3134.26,0
2024-11-15 12:59:54,9590.068,-0.1871804
2024-11-15 12:59:53,5637.269,-0.8128196
2024-11-15 12:59:52,24091.91,0
2024-11-15 12:59:51,2415.155,0
2024-11-15 12:59:50,969.9425,0
2024-11-15 12:59:49,1998.156,0
2024-11-15 12:59:48,889.7533,0
2024-11-15 12:59:47,1336.092,0
2024-11-15 12:59:46,5346.318,0
2024-11-15 12:59:45,2859.5,0
2024-11-15 12:59:44,4025.48,-0.187229
2024-11-15 12:59:43,1197.2907,-0.812771
2024-11-15 12:59:42,386.138,0
2024-11-15 12:59:41,21548.59,0
2024-11-15 12:59:40,95945.42,0
2024-11-15 12:59:39,23175.04,0
2024-11-15 12:59:38,7893.035,0
2024-11-15 12:59:37,17213.54,0
2024-11-15 12:59:36,9234.211,0
2024-11-15 12:59:35,23044.89,0
2024-11-15 12:59:34,95790.31,-0.1873715
2024-11-15 12:59:33,251.0016,-0.8126285
2024-11-15 12:59:32,280.2109,0
2024-11-15 12:59:31,237.253,0
2024-11-15 12:59:30,243.337,0
2024-11-15 12:59:29,293.01,0
2024-11-15 12:59:28,352.805,0
2024-11-15 12:59:27,426.8631,0
2024-11-15 12:59:26,333.7784,0
2024-11-15 12:59:25,686.4518,0
2024-11-15 12:59:24,3818.911,-0.189483
2024-11-15 12:59:23,7183.6,-0.810517
2024-11-15 12:59:22,5505.425,0
2024-11-15 12:59:21,23110.2,0
2024-11-15 12:59:20,235.6584,0
2024-11-15 12:59:19,235.4976,0
2024-11-15 12:59:18,240.6667,0
2024-11-15 12:59:17,256.0593,0
2024-11-15 12:59:16,325.7495,0
2024-11-15 12:59:15,269.5626,0
2024-11-15 12:59:14,440.9847,-0.1871192
2024-11-15 12:59:13,478.3002,-0.8128808
2024-11-15 12:59:12,311.9188,0
2024-11-15 12:59:11,272.7752,0
2024-11-15 12:59:10,239.8611,0
2024-11-15 12:59:09,248.3966,0
2024-11-15 12:59:08,233.9284,0
2024-11-15 12:59:07,258.1935,0
2024-11-15 12:59:06,325.4143,0
2024-11-15 12:59:05,444.7468,0
2024-11-15 12:59:04,1143.9821,-0.3740263
2024-11-15 12:59:03,247.2989,-1.6259737
2024-11-15 12:59:02,270.8025,0
2024-11-15 12:59:01,234.7762,0
2024-11-15 12:59:00,235.8983,0
2024-11-15 12:58:59,261.2748,0
2024-11-15 12:58:58,320.4815,0
2024-11-15 12:58:57,269.9924,0
2024-11-15 12:58:56,324.1456,0
2024-11-15 12:58:55,238.2006,0
2024-11-15 12:58:54,238.8176,-0.1872753
2024-11-15 12:58:53,236.8704,-0.8127247
2024-11-15 12:58:52,237.2596,0
2024-11-15 12:58:51,255.4771,0
2024-11-15 12:58:50,266.1438,0
2024-11-15 12:58:49,367.0611,0
2024-11-15 12:58:48,237.1694,0
2024-11-15 12:58:47,258.407,0
2024-11-15 12:58:46,326.9808,0
2024-11-15 12:58:45,252.8964,0
2024-11-15 12:58:44,327.9352,-0.1872495
2024-11-15 12:58:43,382.9208,-0.8127505
2024-11-15 12:58:42,266.4556,0
2024-11-15 12:58:41,265.8484,0
2024-11-15 12:58:40,235.7583,0
2024-11-15 12:58:39,238.0502,0
2024-11-15 12:58:38,237.175,0
2024-11-15 12:58:37,274.8058,0
2024-11-15 12:58:36,352.3606,0
2024-11-15 12:58:35,239.8534,0
2024-11-15 12:58:34,239.854,-0.1871817
2024-11-15 12:58:33,267.9333,-0.8128183
2024-11-15 12:58:32,287.1474,0
2024-11-15 12:58:31,239.611,0
2024-11-15 12:58:30,240.0702,0
