time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2024-11-15 13:01:22,0,0,0,0,0,0.0625782,0.2503129,0.0625782,0
2024-11-15 13:01:21,0,0,0,0,0,0.1253918,0.2507837,0,0
2024-11-15 13:01:20,0,0,0,0,0,0.1252348,0.3757044,0.1252348,0
2024-11-15 13:01:19,0,0,0,0,0,0.0626174,0.1878522,0,0
2024-11-15 13:01:18,0,0,0,0,0,0.0625782,0.1251564,0.1251564,0
2024-11-15 13:01:17,0,0,0,0,0,0.1251564,0.1877347,0.0625782,0
2024-11-15 13:01:16,0,0,0,0,0,0.4377736,0.3126954,0.0625391,0
2024-11-15 13:01:15,0,0,0,0,0,0.1875,0.25,0.0625,0
2024-11-15 13:01:14,0,0,0,0,0,0.0625782,0.1251564,0.1251564,0
2024-11-15 13:01:13,0,0,0,0,0,0.4424779,0.1896334,0.0632111,0
2024-11-15 13:01:12,0,0,0,0.1264223,0,0.9481669,0.3792668,0.0632111,0
2024-11-15 13:01:11,0,0,0,0.1902346,0,0.5072923,0.3170577,0,0
2024-11-15 13:01:10,0,0,0,0,0,0.6984127,0.1904762,0.1269841,0
2024-11-15 13:01:09,0,0,0,0.1895136,0,0.8212255,0.3790272,0,0
2024-11-15 13:01:08,0,0,0,0.1904762,0,0.5714286,0.2539683,0.1269841,0
2024-11-15 13:01:07,0,0,0,0.0633714,0,0.6970849,0.3168568,0.1267427,0
2024-11-15 13:01:06,0,0,0,0.1267427,0,0.7604563,0.4435995,0.0633714,0
2024-11-15 13:01:05,0,0,0,0.1266624,0,2.279924,0.569981,0.1899937,0
2024-11-15 13:01:04,0,0,0,0.1264223,0,0.5689001,0.6321113,0.0632111,0
2024-11-15 13:01:03,0,0,0,0.2533249,0,0.5066498,0.3799873,0.0633312,0
2024-11-15 13:01:02,0,0,0,0.1263424,0,0.5053696,0.3790272,0.2526848,0.0631712
2024-11-15 13:01:01,0,0,0,0.0633312,0,0.5066498,0.2533249,0.0633312,0
2024-11-15 13:01:00,0,0,0,0.0633714,0,0.6337136,0.3168568,0.1267427,0
2024-11-15 13:00:59,0,0,0,0.1266624,0,0.5066498,0.3166561,0.0633312,0
2024-11-15 13:00:58,0,0,0,0.1260239,0,0.8191556,0.3150599,0.063012,0
2024-11-15 13:00:57,0,0,0,0.0631313,0,0.8207071,0.5050505,0.0631313,0
2024-11-15 13:00:56,0,0,0,0.0632911,0,0.6329114,0.3797468,0.1265823,0
2024-11-15 13:00:55,0,0,0,0.1264223,0,0.5689001,0.3792668,0.1264223,0
2024-11-15 13:00:54,0,0,0,0.0634518,0,0.6345178,0.1269036,0.1269036,0
2024-11-15 13:00:53,0,0,0,0.0633714,0,0.8238276,0.3168568,0.0633714,0
2024-11-15 13:00:52,0,0,0,0.1269036,0,0.3807107,0.3807107,0.0634518,0
2024-11-15 13:00:51,0,0,0,0.1265823,0,0.8860759,0.3797468,0.0632911,0
2024-11-15 13:00:50,0,0,0,0.0635728,0,0.317864,0.317864,0.1271456,0
2024-11-15 13:00:49,0,0,0,0,0,0.6325111,0.4427577,0.1265022,0
2024-11-15 13:00:48,0,0,0.0634115,0.0634115,0,0.4438808,0.5072923,0.0634115,0
2024-11-15 13:00:47,0,0,0,0.0633312,0,0.4433186,0.3799873,0.1266624,0
2024-11-15 13:00:46,0,0,0,0.0633312,0,0.8866371,0.3799873,0.1266624,0
2024-11-15 13:00:45,0,0,0,0.1907184,0,0.4450095,0.3814367,0.0635728,0
2024-11-15 13:00:44,0,0,0,0.0634115,0,0.5707039,0.3804692,0.0634115,0
2024-11-15 13:00:43,0,0,0,0.0635324,0,0.4447268,0.2541296,0.1270648,0
2024-11-15 13:00:42,0,0,0,0.1273074,0,0.3819223,0.3819223,0,0
2024-11-15 13:00:41,0,0,0,0.1902346,0,0.6341154,0.2536462,0.1268231,0
2024-11-15 13:00:40,0,0,0,0.1271456,0,0.5085823,0.3814367,0.0635728,0
2024-11-15 13:00:39,0,0,0,0.1269036,0,0.3807107,0.3807107,0.0634518,0
2024-11-15 13:00:38,0,0,0,0.1266624,0,0.6333122,0.3166561,0.0633312,0
2024-11-15 13:00:37,0,0,0,0.1904762,0,0.5079365,0.3174603,0.0634921,0
2024-11-15 13:00:36,0,0,0,0.0634921,0,0.6349206,0.3809524,0.0634921,0
2024-11-15 13:00:35,0,0,0,0.1266624,0,0.6333122,0.4433186,0.0633312,0
2024-11-15 13:00:34,0,0,0,0.0634921,0,0.7619048,0.3174603,0.0634921,0
2024-11-15 13:00:33,0,0,0,0.1905972,0,0.4447268,0.3811944,0.1270648,0
2024-11-15 13:00:32,0,0,0,0.2520479,0,2.583491,0.5040958,0.063012,0
2024-11-15 13:00:31,0,0,0,0.1265022,0,0.56926,0.5060089,0.1265022,0
2024-11-15 13:00:30,0,0,0,0.1271456,0,0.2542912,0.4450095,0.0635728,0
2024-11-15 13:00:29,0,0,0,0.1270648,0,0.4447268,0.1905972,0.0635324,0
2024-11-15 13:00:28,0,0,0,0.0634921,0,0.3174603,0.3174603,0.0634921,0
2024-11-15 13:00:27,0,0,0,0.1265823,0,0.6962025,0.443038,0.0632911,0
2024-11-15 13:00:26,0,0,0,0.0634518,0,0.3807107,0.5076142,0.0634518,0
2024-11-15 13:00:25,0,0,0,0.1270648,0,0.5082592,0.3811944,0,0
2024-11-15 13:00:24,0,0,0,0.0636943,0,0.3184713,0.2547771,0.0636943,0
2024-11-15 13:00:23,0,0,0,0.1267427,0,0.6970849,0.3168568,0.1267427,0
2024-11-15 13:00:22,0,0,0,0.0634518,0,0.8248731,0.3172589,0.1269036,0
2024-11-15 13:00:21,0,0,0,0.1268231,0,0.5707039,0.3804692,0.0634115,0
2024-11-15 13:00:20,0,0,0,0.1269036,0,0.4441624,0.3172589,0.1269036,0
2024-11-15 13:00:19,0,0,0,0.1264223,0,0.6953224,0.4424779,0.1264223,0
2024-11-15 13:00:18,0,0,0,0.1266624,0,0.5066498,0.3799873,0.0633312,0
2024-11-15 13:00:17,0,0,0,0.0636132,0,0.5089059,0.3180662,0.1272265,0
2024-11-15 13:00:16,0,0,0,0.1905972,0,0.5082592,0.3811944,0.0635324,0
2024-11-15 13:00:15,0,0,0,0.1899937,0,0.6333122,0.3799873,0.0633312,0
2024-11-15 13:00:14,0,0,0,0.0634115,0,0.3170577,0.3170577,0.0634115,0.0634115
2024-11-15 13:00:13,0,0,0,0.1262626,0,0.7575758,0.5681818,0.1262626,0
