time,free,used,cached,buffers
2024-11-15 13:01:22,28298.96,1640.8594,2092.137,66.53516
2024-11-15 13:01:21,28299.42,1640.2734,2092.27,66.53516
2024-11-15 13:01:20,28299.16,1640.5273,2092.277,66.52734
2024-11-15 13:01:19,28299.04,1640.6562,2092.277,66.52734
2024-11-15 13:01:18,28298.96,1640.7266,2092.277,66.52734
2024-11-15 13:01:17,28299.22,1640.4727,2092.277,66.52734
2024-11-15 13:01:16,28299.53,1640.1641,2092.277,66.52734
2024-11-15 13:01:15,28299.01,1640.6797,2092.277,66.52734
2024-11-15 13:01:14,28299.01,1640.6797,2092.277,66.52734
2024-11-15 13:01:13,28299.53,1640.1641,2092.277,66.52734
2024-11-15 13:01:12,28299.51,1640.1797,2092.277,66.52734
2024-11-15 13:01:11,28299.54,1640.293,2092.141,66.52734
2024-11-15 13:01:10,28299.77,1639.8906,2092.32,66.51953
2024-11-15 13:01:09,28300.22,1639.5625,2092.195,66.51953
2024-11-15 13:01:08,28300.23,1639.5469,2092.195,66.51953
2024-11-15 13:01:07,28300.23,1639.5469,2092.195,66.51953
2024-11-15 13:01:06,28298.77,1641.0156,2092.195,66.51953
2024-11-15 13:01:05,28298.77,1641.0117,2092.191,66.51953
2024-11-15 13:01:04,28298.6,1641.1875,2092.195,66.51562
2024-11-15 13:01:03,28298.88,1641.1523,2091.945,66.51562
2024-11-15 13:01:02,28298.61,1641.4297,2091.945,66.51562
2024-11-15 13:01:01,28298.57,1641.4688,2091.945,66.51562
2024-11-15 13:01:00,28299.05,1640.8125,2092.121,66.51172
2024-11-15 13:00:59,28298.8,1641.1836,2091.996,66.51172
2024-11-15 13:00:58,28298.83,1641.1602,2091.996,66.51172
2024-11-15 13:00:57,28298.8,1641.1836,2091.996,66.51172
2024-11-15 13:00:56,28299.06,1640.9297,2091.996,66.51172
2024-11-15 13:00:55,28299.06,1640.9297,2091.996,66.51172
2024-11-15 13:00:54,28299.02,1640.9688,2091.996,66.51172
2024-11-15 13:00:53,28299.27,1640.8398,2091.871,66.51172
2024-11-15 13:00:52,28300,1640.2422,2091.738,66.51172
2024-11-15 13:00:51,28299.99,1640.2578,2091.738,66.51172
2024-11-15 13:00:50,28300.01,1640.0781,2091.906,66.5
2024-11-15 13:00:49,28300.25,1639.9648,2091.781,66.5
2024-11-15 13:00:48,28300.25,1639.9648,2091.781,66.5
2024-11-15 13:00:47,28300.02,1640.1953,2091.781,66.5
2024-11-15 13:00:46,28300.14,1640.0781,2091.781,66.5
2024-11-15 13:00:45,28299.78,1640.4336,2091.781,66.5
2024-11-15 13:00:44,28297.57,1642.7812,2091.656,66.49219
2024-11-15 13:00:43,28297.8,1642.5508,2091.656,66.49219
2024-11-15 13:00:42,28297.54,1642.9375,2091.531,66.49219
2024-11-15 13:00:41,28297.54,1642.9375,2091.531,66.49219
2024-11-15 13:00:40,28297.3,1643.0117,2091.703,66.48438
2024-11-15 13:00:39,28297.31,1643.1211,2091.578,66.48438
2024-11-15 13:00:38,28297.31,1643.1211,2091.578,66.48438
2024-11-15 13:00:37,28297.3,1643.1289,2091.578,66.48438
2024-11-15 13:00:36,28297.48,1643.0781,2091.449,66.48438
2024-11-15 13:00:35,28297.13,1643.4336,2091.449,66.48438
2024-11-15 13:00:34,28297.27,1643.2891,2091.453,66.48047
2024-11-15 13:00:33,28297.77,1642.7891,2091.453,66.48047
2024-11-15 13:00:32,28297.77,1642.7891,2091.453,66.48047
2024-11-15 13:00:31,28298.03,1642.6602,2091.328,66.48047
2024-11-15 13:00:30,28297.79,1642.8594,2091.371,66.47656
2024-11-15 13:00:29,28297.79,1642.8594,2091.371,66.47656
2024-11-15 13:00:28,28297.79,1642.8594,2091.371,66.47656
2024-11-15 13:00:27,28297.51,1643.1367,2091.371,66.47656
2024-11-15 13:00:26,28298.03,1642.625,2091.367,66.47656
2024-11-15 13:00:25,28297.77,1642.8789,2091.367,66.47656
2024-11-15 13:00:24,28297.89,1642.8867,2091.242,66.47656
2024-11-15 13:00:23,28297.8,1642.9805,2091.242,66.47656
2024-11-15 13:00:22,28298.06,1642.8438,2091.117,66.47656
2024-11-15 13:00:21,28298.04,1642.8594,2091.117,66.47656
2024-11-15 13:00:20,28298.07,1642.8047,2091.156,66.46875
2024-11-15 13:00:19,28298.3,1642.5703,2091.156,66.46484
2024-11-15 13:00:18,28298.04,1642.8438,2091.152,66.46484
2024-11-15 13:00:17,28298.05,1642.832,2091.148,66.46484
2024-11-15 13:00:16,28298.04,1642.8398,2091.148,66.46484
2024-11-15 13:00:15,28298.78,1642.1094,2091.141,66.46484
2024-11-15 13:00:14,28298.83,1642.0625,2091.148,66.45703
2024-11-15 13:00:13,28299.53,1641.4883,2091.023,66.45703
2024-11-15 13:00:12,28299.53,1641.4883,2091.023,66.45703
2024-11-15 13:00:11,28299.54,1641.6055,2090.898,66.45703
2024-11-15 13:00:10,28299.75,1641.3359,2090.957,66.45312
2024-11-15 13:00:09,28299.49,1641.5977,2090.957,66.45312
2024-11-15 13:00:08,28300.04,1641.0508,2090.957,66.45312
2024-11-15 13:00:07,28300.3,1640.7891,2090.957,66.45312
2024-11-15 13:00:06,28300.27,1640.832,2090.945,66.45312
2024-11-15 13:00:05,28300.53,1640.5742,2090.941,66.45312
2024-11-15 13:00:04,28300.54,1640.5664,2090.945,66.44922
2024-11-15 13:00:03,28300.51,1640.7148,2090.82,66.44922
2024-11-15 13:00:02,28300.79,1640.5625,2090.695,66.44922
2024-11-15 13:00:01,28300.84,1640.4453,2090.758,66.44922
2024-11-15 13:00:00,28300.75,1640.5469,2090.758,66.44141
