time,time
2024-11-15 18:25:10,0.6009083
2024-11-15 18:25:08,0.9999967
2024-11-15 18:25:06,1.0000073
2024-11-15 18:25:04,1.0000229
2024-11-15 18:25:02,1.4678965
2024-11-15 18:25:00,1.53209
2024-11-15 18:24:58,1.2018012
2024-11-15 18:24:56,1.865494
2024-11-15 18:24:54,1.3333911
2024-11-15 18:24:52,1.4502976
2024-11-15 18:24:50,2.552725
2024-11-15 18:24:48,1.3623598
2024-11-15 18:24:46,0.7339683
2024-11-15 18:24:44,1.000018
2024-11-15 18:24:42,0.9999462
2024-11-15 18:24:40,1.000014
2024-11-15 18:24:38,1.0000067
2024-11-15 18:24:36,1.3027663
2024-11-15 18:24:34,2.298107
2024-11-15 18:24:32,1.3318195
2024-11-15 18:24:30,0.6666831
2024-11-15 18:24:28,0.5496874
2024-11-15 18:24:26,0.8508971
2024-11-15 18:24:24,1.0000111
2024-11-15 18:24:22,1.1345711
2024-11-15 18:24:20,1.6666311
2024-11-15 18:24:18,1.54969
2024-11-15 18:24:16,1.1491003
2024-11-15 18:24:14,1.2339486
2024-11-15 18:24:12,1.2660647
2024-11-15 18:24:10,0.9999983
2024-11-15 18:24:08,1.23394
2024-11-15 18:24:06,1.4006132
2024-11-15 18:24:04,1.6667028
2024-11-15 18:24:02,0.9648074
2024-11-15 18:24:00,0.7339224
2024-11-15 18:23:58,1.0000007
2024-11-15 18:23:56,1.2339441
2024-11-15 18:23:54,1.3669767
2024-11-15 18:23:52,1.3990923
2024-11-15 18:23:50,1.000027
2024-11-15 18:23:48,0.9999952
2024-11-15 18:23:46,0.9999847
2024-11-15 18:23:44,1.538227
2024-11-15 18:23:42,3.666735
2024-11-15 18:23:40,3.549692
2024-11-15 18:23:38,3.499911
2024-11-15 18:23:36,5.254533
2024-11-15 18:23:34,5.899101
2024-11-15 18:23:32,4.928152
2024-11-15 18:23:30,2.666699
2024-11-15 18:23:28,2.900585
2024-11-15 18:23:26,3.002061
2024-11-15 18:23:24,2.899963
2024-11-15 18:23:22,2.665254
2024-11-15 18:23:20,3.33331
2024-11-15 18:23:18,2.397548
2024-11-15 18:23:16,2.701799
2024-11-15 18:23:14,3.201833
2024-11-15 18:23:12,3.697308
2024-11-15 18:23:10,2.86992
2024-11-15 18:23:08,4.333317
2024-11-15 18:23:06,5.035135
2024-11-15 18:23:04,5.064281
2024-11-15 18:23:02,4.403604
2024-11-15 18:23:00,5.999986
2024-11-15 18:22:58,3.543704
2024-11-15 18:22:56,2.850906
2024-11-15 18:22:54,3.100921
2024-11-15 18:22:52,3.197314
2024-11-15 18:22:50,1.999988
2024-11-15 18:22:48,3.4037
2024-11-15 18:22:46,4.000065
2024-11-15 18:22:44,3.999879
2024-11-15 18:22:42,3.932744
2024-11-15 18:22:40,3.666657
2024-11-15 18:22:38,2.847847
2024-11-15 18:22:36,2.850947
2024-11-15 18:22:34,4.403665
2024-11-15 18:22:32,3.830301
2024-11-15 18:22:30,3.333346
2024-11-15 18:22:28,3.333317
2024-11-15 18:22:26,2.865433
2024-11-15 18:22:24,3.204825
2024-11-15 18:22:22,5.333332
2024-11-15 18:22:20,4.631559
2024-11-15 18:22:18,4.46793
2024-11-15 18:22:16,4.999972
2024-11-15 18:22:14,2.192689
2024-11-15 18:22:12,1.701794
2024-11-15 18:22:10,2.935804
2024-11-15 18:22:08,3.871642
2024-11-15 18:22:06,5.596166
2024-11-15 18:22:04,3.73097
2024-11-15 18:22:02,2.666648
2024-11-15 18:22:00,5.356939
2024-11-15 18:21:58,3.575797
2024-11-15 18:21:56,2.467907
2024-11-15 18:21:54,3.336326
2024-11-15 18:21:52,4.666706
2024-11-15 18:21:50,3.496953
2024-11-15 18:21:48,2.999988
2024-11-15 18:21:46,3.403627
2024-11-15 18:21:44,4.697262
2024-11-15 18:21:42,3.60091
2024-11-15 18:21:40,4.000009
2024-11-15 18:21:38,3.999968
2024-11-15 18:21:36,3.649098
2024-11-15 18:21:34,3.383052
2024-11-15 18:21:32,3.064254
2024-11-15 18:21:30,2.000007
2024-11-15 18:21:28,2.701834
2024-11-15 18:21:26,3.201854
2024-11-15 18:21:24,4.000097
2024-11-15 18:21:22,3.298059
2024-11-15 18:21:20,3.350866
2024-11-15 18:21:18,4.201806
2024-11-15 18:21:16,2.745465
2024-11-15 18:21:14,2.9082
2024-11-15 18:21:12,6.298171
2024-11-15 18:21:10,4.894553
2024-11-15 18:21:08,2.600897
2024-11-15 18:21:06,3.201796
2024-11-15 18:21:04,4.000084
2024-11-15 18:21:02,5.169752
2024-11-15 18:21:00,5.532085
2024-11-15 18:20:58,4.999923
2024-11-15 18:20:56,5.350906
2024-11-15 18:20:54,4.096332
2024-11-15 18:20:52,3.383047
2024-11-15 18:20:50,3.535184
2024-11-15 18:20:48,4.333291
2024-11-15 18:20:46,3.748483
2024-11-15 18:20:44,3.616979
2024-11-15 18:20:42,3.935765
2024-11-15 18:20:40,4.798185
2024-11-15 18:20:38,4.470938
2024-11-15 18:20:36,6.333407
2024-11-15 18:20:34,6.099328
2024-11-15 18:20:32,5.298148
2024-11-15 18:20:30,4.532122
2024-11-15 18:20:28,4.366966
2024-11-15 18:20:26,5.004524
2024-11-15 18:20:24,7.000009
2024-11-15 18:20:22,6.649093
2024-11-15 18:20:20,7.084866
2024-11-15 18:20:18,7.198807
2024-11-15 18:20:16,6.666658
2024-11-15 18:20:14,6.900636
2024-11-15 18:20:12,6.532135
2024-11-15 18:20:10,6.266059
2024-11-15 18:20:08,5.999976
2024-11-15 18:20:06,7.754545
2024-11-15 18:20:04,7.79823
2024-11-15 18:20:02,6.447132
2024-11-15 18:20:00,6.00005
2024-11-15 18:19:58,6.201926
2024-11-15 18:19:56,6.495327
2024-11-15 18:19:54,4.869992
2024-11-15 18:19:52,6.333325
2024-11-15 18:19:50,7.035213
2024-11-15 18:19:48,7.131566
2024-11-15 18:19:46,6.333245
2024-11-15 18:19:44,6.567261
2024-11-15 18:19:42,6.733959
2024-11-15 18:19:40,7.100909
2024-11-15 18:19:38,7.499968
2024-11-15 18:19:36,7.802636
2024-11-15 18:19:34,9.000204
2024-11-15 18:19:32,10.403536
2024-11-15 18:19:30,7.256969
2024-11-15 18:19:28,5.935782
2024-11-15 18:19:26,7.47095
2024-11-15 18:19:24,9.33352
2024-11-15 18:19:22,8.748424
2024-11-15 18:19:20,8.38295
2024-11-15 18:19:18,8.568745
2024-11-15 18:19:16,9.533638
2024-11-15 18:19:14,9.666709
2024-11-15 18:19:12,9.198936
2024-11-15 18:19:10,9.4038
2024-11-15 18:19:08,10.797864
2024-11-15 18:19:06,9.730929
2024-11-15 18:19:04,8.66667
