time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2024-11-15 18:25:10,0,0,0,0,0,0.1253918,0.1253918,0.1880878,0
2024-11-15 18:25:09,0,0,0,0,0,0.1252348,0.2504696,0.1252348,0
2024-11-15 18:25:08,0,0,0,0,0,0.1873829,0.2498438,0.2498438,0
2024-11-15 18:25:07,0,0,0,0,0,0.1251564,0.2503129,0.3754693,0
2024-11-15 18:25:06,0,0,0,0,0,0.0626566,0.1253133,0.1253133,0
2024-11-15 18:25:05,0,0,0,0,0,0.126183,0.126183,0.1892744,0
2024-11-15 18:25:04,0,0,0,0.1262626,0,0.3787879,0.3787879,0.1893939,0
2024-11-15 18:25:03,0,0,0,0,0,0.1897533,0.4427577,0.1265022,0
2024-11-15 18:25:02,0,0,0,0.0632111,0,0.3160556,0.4424779,0.2528445,0
2024-11-15 18:25:01,0,0,0,0.0632911,0,0.3797468,0.3164557,0.1898734,0
2024-11-15 18:25:00,0,0,0,0.0630517,0,0.8196721,0.3152585,0.1891551,0
2024-11-15 18:24:59,0,0,0,0.1264223,0,0.4424779,0.1896334,0.1264223,0
2024-11-15 18:24:58,0,0,0,0.0629723,0,0.5037783,0.3778338,0.1889169,0
2024-11-15 18:24:57,0,0,0,0.188798,0,0.377596,0.566394,0.188798,0
2024-11-15 18:24:56,0,0,0,0.1896334,0,0.3792668,0.3160556,0.1264223,0
2024-11-15 18:24:55,0,0,0,0.063012,0,0.3150599,0.3150599,0.1260239,0
2024-11-15 18:24:54,0,0,0,0.1265823,0,0.5063291,0.3797468,0.0632911,0
2024-11-15 18:24:53,0,0,0,0.0631313,0,0.2525253,0.3787879,0.1893939,0
2024-11-15 18:24:52,0,0,0,0.1264223,0,0.4424779,0.3160556,0.1264223,0
2024-11-15 18:24:51,0,0,0,0.1901141,0,1.964512,0.3168568,0.1901141,0
2024-11-15 18:24:50,0,0,0,0.0630915,0,0.5047319,0.2523659,0.126183,0.0630915
2024-11-15 18:24:49,0,0,0,0.2522068,0,0.3783102,0.5044136,0.1891551,0
2024-11-15 18:24:48,0,0,0,0.2522068,0,0.5674653,0.3783102,0.1261034,0
2024-11-15 18:24:47,0,0,0,0.1261034,0,0.7566204,0.3783102,0.1891551,0
2024-11-15 18:24:46,0,0,0,0.2520479,0,0.5671078,0.3150599,0.1890359,0
2024-11-15 18:24:45,0,0,0,0.1893939,0,0.3156566,0.3787879,0.1262626,0
2024-11-15 18:24:44,0,0,0,0.1262626,0,0.4419192,0.3156566,0.1262626,0
2024-11-15 18:24:43,0,0,0,0.0630915,0,0.7570978,0.3785489,0.126183,0
2024-11-15 18:24:42,0,0,0,0.1263424,0,0.4421984,0.3790272,0.1263424,0
2024-11-15 18:24:41,0,0,0,0.1262626,0,0.3787879,0.3156566,0.2525253,0
2024-11-15 18:24:40,0,0,0,0.1265022,0,0.2530044,0.3795066,0.1897533,0
2024-11-15 18:24:39,0,0,0,0.126183,0,0.5047319,0.3785489,0.126183,0
2024-11-15 18:24:38,0,0,0,0.3152585,0,0.3152585,0.3783102,0.2522068,0
2024-11-15 18:24:37,0,0,0,0.1890359,0,0.4410838,0.5671078,0.1260239,0
2024-11-15 18:24:36,0,0,0,0.1261034,0,0.3152585,0.5044136,0.1891551,0
2024-11-15 18:24:35,0,0,0,0.1261034,0,0.4413619,0.3783102,0.1261034,0
2024-11-15 18:24:34,0,0,0,0.1261034,0,0.5044136,0.5044136,0.1261034,0
2024-11-15 18:24:33,0,0,0,0.2522068,0,0.7566204,0.5044136,0.2522068,0
2024-11-15 18:24:32,0,0,0,0.1891551,0,0.3783102,0.4413619,0.1891551,0
2024-11-15 18:24:31,0,0,0,0.1259446,0,0.8186398,0.3778338,0.1889169,0
2024-11-15 18:24:30,0,0,0,0.1261034,0,0.3783102,0.3783102,0.1891551,0
2024-11-15 18:24:29,0,0,0,0.0631712,0,0.4421984,0.5053696,0.1263424,0
2024-11-15 18:24:28,0,0,0,0.3783102,0,0.3152585,0.4413619,0.1891551,0
2024-11-15 18:24:27,0,0,0,0.1260239,0,0.5671078,0.3780718,0.1890359,0
2024-11-15 18:24:26,0,0,0,0.1895136,0,0.315856,0.1895136,0.0631712,0
2024-11-15 18:24:25,0,0,0,0.0630915,0,0.5047319,0.1892744,0.126183,0
2024-11-15 18:24:24,0,0,0,0.0632511,0,0.4427577,0.3162555,0.1265022,0
