time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2024-11-15 18:25:10,0,0,0,0,0,0.0626566,0.1253133,0,0
2024-11-15 18:25:09,0,0,0,0,0,0.0626566,0.1879699,0.0626566,0
2024-11-15 18:25:08,0,0,0,0,0,0.0625782,0.1251564,0.0625782,0
2024-11-15 18:25:07,0,0,0,0,0,0.0626566,0.0626566,0.0626566,0
2024-11-15 18:25:06,0,0,0,0,0,0.0626566,0.1253133,0.0626566,0
2024-11-15 18:25:05,0,0,0,0,0,0.690521,0.4394225,0.0627746,0
2024-11-15 18:25:04,0,0,0,0,0,0.5037783,0.2518892,0.0629723,0
2024-11-15 18:25:03,0,0,0,0.0627746,0,0.8160703,0.5021971,0.0627746,0
2024-11-15 18:25:02,0,0,0,0.0629723,0,0.3778338,0.440806,0.0629723,0
2024-11-15 18:25:01,0,0,0,0,0,0.5040958,0.5671078,0.063012,0
2024-11-15 18:25:00,0,0,0,0,0,0.3140704,0.4396985,0.0628141,0
2024-11-15 18:24:59,0,0,0,0.0631313,0,0.3787879,0.5681818,0.0631313,0
2024-11-15 18:24:58,0,0,0,0.1260239,0,0.5671078,0.1890359,0.063012,0
2024-11-15 18:24:57,0,0,0,0.0631712,0,0.4421984,0.315856,0.0631712,0
2024-11-15 18:24:56,0,0,0,0.0632511,0,0.5060089,0.2530044,0.1265022,0
2024-11-15 18:24:55,0,0,0,0.0627746,0,0.5649718,0.3766478,0.1255493,0
2024-11-15 18:24:54,0,0,0,0,0,0.5660377,0.3144654,0.1886792,0
2024-11-15 18:24:53,0,0,0,0,0,0.3799873,0.4433186,0,0
2024-11-15 18:24:52,0,0,0,0,0,0.4399749,0.3142678,0.1257071,0
2024-11-15 18:24:51,0,0,0,0.0628536,0,0.565682,0.3771213,0.1885607,0
2024-11-15 18:24:50,0,0,0,0,0,0.5689001,0.3792668,0,0
2024-11-15 18:24:49,0,0,0,0,0,0.3150599,0.2520479,0.1260239,1.701323
2024-11-15 18:24:48,0,0,0,0.0627746,0,1.1299435,0.4394225,0.0627746,0
2024-11-15 18:24:47,0,0,0,0,0,0.3768844,0.2512563,0.0628141,0
2024-11-15 18:24:46,0,0,0,0.0628931,0,0.5660377,0.3144654,0.0628931,0
2024-11-15 18:24:45,0,0,0,0,0,0.440806,0.3778338,0,0
2024-11-15 18:24:44,0,0,0,0,0,0.5674653,0.3152585,0,0
2024-11-15 18:24:43,0,0,0,0,0,0.5671078,0.2520479,0.063012,0
2024-11-15 18:24:42,0,0,0,0.0629327,0,0.5034613,0.3146633,0.0629327,0
2024-11-15 18:24:41,0,0,0,0,0,0.3771213,0.3142678,0.1257071,0
2024-11-15 18:24:40,0,0,0,0,0,0.3785489,0.2523659,0.0630915,0
2024-11-15 18:24:39,0,0,0,0.0628141,0,0.6281407,0.3140704,0.0628141,0
2024-11-15 18:24:38,0,0,0,0,0,0.3156566,0.2525253,0.0631313,0
2024-11-15 18:24:37,0,0,0,0,0,0.126183,0.2523659,0.126183,0
2024-11-15 18:24:36,0,0,0,0,0,0.3790272,0.315856,0.0631712,0
2024-11-15 18:24:35,0,0,0,0,0,0.6269592,0.3761755,0.0626959,0
2024-11-15 18:24:34,0,0,0,0,0,0.1895136,0.315856,0.0631712,0
2024-11-15 18:24:33,0,0,0,0,0,1.1349306,0.3783102,0.1261034,0
2024-11-15 18:24:32,0,0,0,0,0,0.5678233,0.4416404,0,0
