time,minor,major
2024-11-15 18:25:10,291.8829,0
2024-11-15 18:25:09,322.2857,0
2024-11-15 18:25:08,225.6151,0
2024-11-15 18:25:07,241.3317,0
2024-11-15 18:25:06,247.254,0
2024-11-15 18:25:05,227.4243,0
2024-11-15 18:25:04,258.7832,0
2024-11-15 18:25:03,273.6995,0
2024-11-15 18:25:02,262.467,0
2024-11-15 18:25:01,348.7163,0
2024-11-15 18:25:00,330.7168,0
2024-11-15 18:24:59,223.6085,0
2024-11-15 18:24:58,222.5811,0
2024-11-15 18:24:57,224.0286,0
2024-11-15 18:24:56,225.7955,0
2024-11-15 18:24:55,224.8203,0
2024-11-15 18:24:54,225.5937,0
2024-11-15 18:24:53,225.4472,0
2024-11-15 18:24:52,252.3075,0
2024-11-15 18:24:51,265.0753,0
2024-11-15 18:24:50,231.8523,0
2024-11-15 18:24:49,309.6994,0
2024-11-15 18:24:48,338.0228,0
2024-11-15 18:24:47,290.2345,0
2024-11-15 18:24:46,320.3543,0
2024-11-15 18:24:45,290.1585,0
2024-11-15 18:24:44,320.128,0
2024-11-15 18:24:43,229.4185,0
2024-11-15 18:24:42,266.031,0
2024-11-15 18:24:41,272.0491,0
2024-11-15 18:24:40,293.4982,0
2024-11-15 18:24:39,328.3175,0
2024-11-15 18:24:38,224.4178,0
2024-11-15 18:24:37,243.5326,0
2024-11-15 18:24:36,251.2211,0
2024-11-15 18:24:35,222.0348,0
2024-11-15 18:24:34,223.2122,0
2024-11-15 18:24:33,296.8849,0
2024-11-15 18:24:32,361.79,0
2024-11-15 18:24:31,269.8906,0
2024-11-15 18:24:30,223.9936,0
2024-11-15 18:24:29,223.2227,0
2024-11-15 18:24:28,223.2319,0
2024-11-15 18:24:27,224.5543,0
2024-11-15 18:24:26,224.4024,0
2024-11-15 18:24:25,290.8445,0
2024-11-15 18:24:24,321.3391,0
2024-11-15 18:24:23,223.8092,0
2024-11-15 18:24:22,254.9263,0
2024-11-15 18:24:21,269.0909,0
2024-11-15 18:24:20,223.7572,0
2024-11-15 18:24:19,223.2166,0
2024-11-15 18:24:18,223.7889,0
2024-11-15 18:24:17,223.6138,0
2024-11-15 18:24:16,226.0035,0
2024-11-15 18:24:15,225.1944,0
2024-11-15 18:24:14,225.6207,0
2024-11-15 18:24:13,231.221,0
2024-11-15 18:24:12,870.4474,0
2024-11-15 18:24:11,1167.1506,0
2024-11-15 18:24:10,290.803,0
2024-11-15 18:24:09,320.9554,0
2024-11-15 18:24:08,1426.8965,0
2024-11-15 18:24:07,2016.881,0
2024-11-15 18:24:06,250.6511,0
2024-11-15 18:24:05,226.7892,0
2024-11-15 18:24:04,225.3949,0
2024-11-15 18:24:03,225.6363,0
2024-11-15 18:24:02,265.4219,0
2024-11-15 18:24:01,350.7642,0
2024-11-15 18:24:00,322.3585,0
2024-11-15 18:23:59,226.0444,0
2024-11-15 18:23:58,227.8014,0
2024-11-15 18:23:57,225.9801,0
2024-11-15 18:23:56,231.2538,0
2024-11-15 18:23:55,234.9642,0
2024-11-15 18:23:54,296.0762,0
2024-11-15 18:23:53,393.3888,0
2024-11-15 18:23:52,355.0239,0
2024-11-15 18:23:51,271.7049,0
2024-11-15 18:23:50,226.5956,0
2024-11-15 18:23:49,225.1964,0
2024-11-15 18:23:48,224.0051,0
2024-11-15 18:23:47,225.1948,0
2024-11-15 18:23:46,227.0066,0
2024-11-15 18:23:45,226.199,0
2024-11-15 18:23:44,225.8049,0
2024-11-15 18:23:43,233.468,0
2024-11-15 18:23:42,267.6387,0
2024-11-15 18:23:41,278.9619,0
2024-11-15 18:23:40,306.65,0
2024-11-15 18:23:39,330.4727,0
2024-11-15 18:23:38,225.4325,0
2024-11-15 18:23:37,238.9165,0
2024-11-15 18:23:36,247.4694,0
2024-11-15 18:23:35,229.5695,0
2024-11-15 18:23:34,226.0081,0
2024-11-15 18:23:33,295.9113,0
2024-11-15 18:23:32,370.3034,0
2024-11-15 18:23:31,302.9471,0
2024-11-15 18:23:30,271.2438,0
2024-11-15 18:23:29,258.4214,0
2024-11-15 18:23:28,264.3889,0
2024-11-15 18:23:27,291.2953,0
2024-11-15 18:23:26,271.7949,0
2024-11-15 18:23:25,271.09,0
2024-11-15 18:23:24,226.4697,0
2024-11-15 18:23:23,225.5505,0
2024-11-15 18:23:22,255.4908,0
2024-11-15 18:23:21,270.1014,0
2024-11-15 18:23:20,225.5763,0
2024-11-15 18:23:19,226.2101,0
2024-11-15 18:23:18,227.1946,0
2024-11-15 18:23:17,225.5804,0
2024-11-15 18:23:16,225.4052,0
2024-11-15 18:23:15,291.43,0
2024-11-15 18:23:14,387.6049,0
2024-11-15 18:23:13,327.2281,0
2024-11-15 18:23:12,275.7735,0
2024-11-15 18:23:11,288.3834,0
2024-11-15 18:23:10,298.4751,0
2024-11-15 18:23:09,331.7008,0
2024-11-15 18:23:08,224.5881,0
2024-11-15 18:23:07,239.7544,0
2024-11-15 18:23:06,313.0867,0
2024-11-15 18:23:05,322.3739,0
2024-11-15 18:23:04,227.8166,0
2024-11-15 18:23:03,227.3958,0
2024-11-15 18:23:02,268.6411,0
2024-11-15 18:23:01,290.963,0
2024-11-15 18:23:00,227.7746,0
2024-11-15 18:22:59,226.007,0
2024-11-15 18:22:58,291.0344,0
2024-11-15 18:22:57,387.3975,0
2024-11-15 18:22:56,323.7826,0
2024-11-15 18:22:55,322.7023,0
2024-11-15 18:22:54,384.6706,0
2024-11-15 18:22:53,254.2468,0
2024-11-15 18:22:52,254.2898,0
2024-11-15 18:22:51,264.7029,0
2024-11-15 18:22:50,223.3754,0
2024-11-15 18:22:49,224.8201,0
2024-11-15 18:22:48,225.1866,0
2024-11-15 18:22:47,223.5765,0
2024-11-15 18:22:46,224.6355,0
2024-11-15 18:22:45,227.4242,0
2024-11-15 18:22:44,227.9848,0
2024-11-15 18:22:43,234.4768,0
2024-11-15 18:22:42,274.3091,0
2024-11-15 18:22:41,287.887,0
2024-11-15 18:22:40,317.5424,0
2024-11-15 18:22:39,347.3781,0
2024-11-15 18:22:38,252.8625,0
2024-11-15 18:22:37,307.1426,0
2024-11-15 18:22:36,306.3585,0
2024-11-15 18:22:35,268.0003,0
2024-11-15 18:22:34,261.7751,0
2024-11-15 18:22:33,329.3141,0
2024-11-15 18:22:32,390.3334,0
2024-11-15 18:22:31,285.0129,0
2024-11-15 18:22:30,227.8188,0
2024-11-15 18:22:29,226.0097,0
2024-11-15 18:22:28,225.586,0
2024-11-15 18:22:27,225.805,0
2024-11-15 18:22:26,226.6008,0
2024-11-15 18:22:25,224.771,0
2024-11-15 18:22:24,223.4046,0
2024-11-15 18:22:23,225.2171,0
2024-11-15 18:22:22,253.6562,0
2024-11-15 18:22:21,265.5233,0
2024-11-15 18:22:20,225.0129,0
2024-11-15 18:22:19,224.9915,0
2024-11-15 18:22:18,225.8176,0
2024-11-15 18:22:17,226.5869,0
2024-11-15 18:22:16,226.8042,0
2024-11-15 18:22:15,228.0309,0
2024-11-15 18:22:14,291.8321,0
2024-11-15 18:22:13,324.171,0
2024-11-15 18:22:12,820.1759,0
2024-11-15 18:22:11,1095.1809,0
2024-11-15 18:22:10,289.4469,0
2024-11-15 18:22:09,1495.0283,0
2024-11-15 18:22:08,1956.124,0
2024-11-15 18:22:07,261.7964,0
2024-11-15 18:22:06,279.7821,0
2024-11-15 18:22:05,223.2125,0
2024-11-15 18:22:04,225.0135,0
2024-11-15 18:22:03,225.0043,0
2024-11-15 18:22:02,266.9779,0
2024-11-15 18:22:01,286.9963,0
2024-11-15 18:22:00,225.4228,0
2024-11-15 18:21:59,229.2393,0
2024-11-15 18:21:58,229.132,0
2024-11-15 18:21:57,225.216,0
2024-11-15 18:21:56,236.0903,0
2024-11-15 18:21:55,245.4231,-0.4041062
2024-11-15 18:21:54,241.9319,-0.5958938
2024-11-15 18:21:53,231.9683,0
2024-11-15 18:21:52,249.0263,0
2024-11-15 18:21:51,259.1721,0
2024-11-15 18:21:50,224.8074,0
2024-11-15 18:21:49,225.1869,0
2024-11-15 18:21:48,225.2161,0
2024-11-15 18:21:47,225.3691,0
2024-11-15 18:21:46,223.4038,0
2024-11-15 18:21:45,224.4133,0
2024-11-15 18:21:44,226.6162,0
2024-11-15 18:21:43,230.614,0
2024-11-15 18:21:42,262.488,0
2024-11-15 18:21:41,274.0884,0
2024-11-15 18:21:40,368.3902,0
2024-11-15 18:21:39,433.588,0
2024-11-15 18:21:38,223.2111,0
2024-11-15 18:21:37,244.7832,0
2024-11-15 18:21:36,255.4219,0
2024-11-15 18:21:35,227.195,0
2024-11-15 18:21:34,224.7928,0
2024-11-15 18:21:33,293.6963,0
2024-11-15 18:21:32,365.7011,0
2024-11-15 18:21:31,280.4302,0
2024-11-15 18:21:30,278.7675,0
2024-11-15 18:21:29,304.2706,0
2024-11-15 18:21:28,224.9487,0
2024-11-15 18:21:27,224.1759,0
2024-11-15 18:21:26,223.4199,0
2024-11-15 18:21:25,223.6113,0
2024-11-15 18:21:24,223.7847,0
2024-11-15 18:21:23,224.6126,0
