time,some 10,some 60,some 300
2024-11-15 18:25:10,0,0.08,0.74
2024-11-15 18:25:08,0,0.08,0.75
2024-11-15 18:25:06,0,0.08,0.75
2024-11-15 18:25:04,0,0.08,0.75
2024-11-15 18:25:02,0,0.09,0.76
2024-11-15 18:25:00,0,0.09,0.77
2024-11-15 18:24:58,0,0.1,0.78
2024-11-15 18:24:56,0,0.1,0.78
2024-11-15 18:24:54,0,0.1,0.787289
2024-11-15 18:24:52,0,0.1,0.79
2024-11-15 18:24:50,0,0.11,0.79
2024-11-15 18:24:48,0,0.12,0.81
2024-11-15 18:24:46,0,0.12,0.81
2024-11-15 18:24:44,0,0.12,0.8172891
2024-11-15 18:24:42,0,0.12,0.82
2024-11-15 18:24:40,0,0.13,0.82
2024-11-15 18:24:38,0,0.13,0.83
2024-11-15 18:24:36,0,0.14,0.84
2024-11-15 18:24:34,0,0.15,0.85
2024-11-15 18:24:32,0,0.15,0.85
2024-11-15 18:24:30,0,0.15,0.85
2024-11-15 18:24:28,0,0.16,0.86
2024-11-15 18:24:26,0.01,0.17,0.87
2024-11-15 18:24:24,0.01,0.1772892,0.8772892
2024-11-15 18:24:22,0.01,0.18,0.88
2024-11-15 18:24:20,0.02,0.19,0.89
2024-11-15 18:24:18,0.02,0.1972891,0.8972891
2024-11-15 18:24:16,0.02,0.2,0.9
2024-11-15 18:24:14,0.03,0.21,0.9
2024-11-15 18:24:12,0.03,0.21,0.91
2024-11-15 18:24:10,0.05,0.23,0.92
2024-11-15 18:24:08,0.0645781,0.237289,0.927289
2024-11-15 18:24:06,0.07,0.24,0.93
2024-11-15 18:24:04,0.08,0.25,0.94
2024-11-15 18:24:02,0.12,0.26,0.95
2024-11-15 18:24:00,0.1418673,0.2672891,0.9572891
2024-11-15 18:23:58,0.15,0.27,0.96
2024-11-15 18:23:56,0.19,0.28,0.96
2024-11-15 18:23:54,0.28,0.3,0.98
2024-11-15 18:23:52,0.35,0.31,0.98
2024-11-15 18:23:50,0.4010223,0.3172889,0.9872889
2024-11-15 18:23:48,0.42,0.32,0.99
2024-11-15 18:23:46,0.52,0.33,1
2024-11-15 18:23:44,0.78,0.36,1.01
2024-11-15 18:23:42,0.9039142,0.3672891,1.0172891
2024-11-15 18:23:40,0.95,0.37,1.02
2024-11-15 18:23:38,1.42,0.4,1.04
2024-11-15 18:23:36,1.3,0.34,1.03
2024-11-15 18:23:34,0.7,0.22,1.01
2024-11-15 18:23:32,0.3282419,0.1543956,0.9954213
2024-11-15 18:23:30,0.19,0.13,0.99
2024-11-15 18:23:28,0.01,0.1,0.99
2024-11-15 18:23:26,0.02,0.1,1
2024-11-15 18:23:24,0.03,0.11,1.02
2024-11-15 18:23:22,0.03,0.11,1.02
