time,some 10,some 60,some 300
2024-11-15 18:02:08,0,0,0
2024-11-15 18:02:06,0,0,0
2024-11-15 18:02:04,0,0,0
2024-11-15 18:02:02,0,0,0
2024-11-15 18:02:00,0,0,0
2024-11-15 18:01:58,0,0,0
2024-11-15 18:01:56,0,0,0
2024-11-15 18:01:54,0,0,0
2024-11-15 18:01:52,0,0,0
2024-11-15 18:01:50,0,0,0
2024-11-15 18:01:48,0,0,0
2024-11-15 18:01:46,0,0,0
2024-11-15 18:01:44,0,0,0
2024-11-15 18:01:42,0,0,0
2024-11-15 18:01:40,0,0,0
2024-11-15 18:01:38,0,0,0
2024-11-15 18:01:36,0,0,0
2024-11-15 18:01:34,0,0,0
2024-11-15 18:01:32,0,0,0
2024-11-15 18:01:30,0,0,0
2024-11-15 18:01:28,0,0,0
2024-11-15 18:01:26,0,0,0
2024-11-15 18:01:24,0,0,0
2024-11-15 18:01:22,0,0,0
2024-11-15 18:01:20,0,0,0
2024-11-15 18:01:18,0,0,0
2024-11-15 18:01:16,0,0,0
2024-11-15 18:01:14,0,0,0
2024-11-15 18:01:12,0,0,0
2024-11-15 18:01:10,0,0,0
2024-11-15 18:01:08,0,0,0
2024-11-15 18:01:06,0,0,0
2024-11-15 18:01:04,0,0,0
2024-11-15 18:01:02,0,0,0
2024-11-15 18:01:00,0,0,0
