time,received,sent,multicast
2024-11-15 18:25:10,0,-0.5754338,0
2024-11-15 18:25:09,0,0,0
2024-11-15 18:25:08,0,0,0
2024-11-15 18:25:07,0,0,0
2024-11-15 18:25:06,0.4245392,-0.4245392,0
2024-11-15 18:25:05,0.5754608,-0.5754608,0
2024-11-15 18:25:04,0,0,0
2024-11-15 18:25:03,0,-0.4245507,0
2024-11-15 18:25:02,0,-0.5754493,0
2024-11-15 18:25:01,1.2735655,-1.698087,0
2024-11-15 18:25:00,1.726435,-2.301913,0
2024-11-15 18:24:59,0,0,0
2024-11-15 18:24:58,0,-0.4244442,0
2024-11-15 18:24:57,0,-0.5755558,0
2024-11-15 18:24:56,0,-0.4245467,0
2024-11-15 18:24:55,0,-0.9999952,0
2024-11-15 18:24:54,0,-0.5754581,0
2024-11-15 18:24:53,0,0,0
2024-11-15 18:24:52,0,0,0
2024-11-15 18:24:51,0,0,0
2024-11-15 18:24:50,0,0,0
2024-11-15 18:24:49,0,0,0
2024-11-15 18:24:48,0,0,0
2024-11-15 18:24:47,0,0,0
2024-11-15 18:24:46,0,0,0
2024-11-15 18:24:45,0,0,0
2024-11-15 18:24:44,0,0,0
2024-11-15 18:24:43,0,0,0
2024-11-15 18:24:42,0,0,0
2024-11-15 18:24:41,0.4244525,-0.8489049,0
2024-11-15 18:24:40,0.5755475,-1.1510951,0
2024-11-15 18:24:39,0,0,0
2024-11-15 18:24:38,0,0,0
2024-11-15 18:24:37,0.4244967,0,0
2024-11-15 18:24:36,0.9999532,-1.2733496,0
2024-11-15 18:24:35,0.5755501,-1.72665,0
2024-11-15 18:24:34,0,0,0
2024-11-15 18:24:33,0,0,0
2024-11-15 18:24:32,0.4246182,-0.8492363,0
2024-11-15 18:24:31,0.5753818,-1.1507637,0
2024-11-15 18:24:30,0,0,0
2024-11-15 18:24:29,0,0,0
2024-11-15 18:24:28,0,-0.4245175,0
2024-11-15 18:24:27,0,-0.5754825,0
2024-11-15 18:24:26,0.4245253,-0.8490505,0
2024-11-15 18:24:25,0.5754747,-1.575499,0
2024-11-15 18:24:24,0,-0.5754505,0
2024-11-15 18:24:23,0,0,0
2024-11-15 18:24:22,1.2735361,0,0
2024-11-15 18:24:21,1.726464,0,0
2024-11-15 18:24:20,0,0,0
2024-11-15 18:24:19,0,0,0
2024-11-15 18:24:18,0.4245241,0,0
2024-11-15 18:24:17,0.5754759,0,0
2024-11-15 18:24:16,0.4244211,-0.8488422,0
2024-11-15 18:24:15,0.5755789,-1.1511578,0
2024-11-15 18:24:14,0,0,0
2024-11-15 18:24:13,0.424425,-0.424425,0
2024-11-15 18:24:12,1.00003,-0.575575,0
2024-11-15 18:24:11,0.5755449,-0.4244045,0
2024-11-15 18:24:10,0,-0.5755955,0
2024-11-15 18:24:09,0,0,0
2024-11-15 18:24:08,0.4244571,-0.4244571,0
2024-11-15 18:24:07,0.5755429,-0.5755429,0
2024-11-15 18:24:06,0,0,0
2024-11-15 18:24:05,0,0,0
2024-11-15 18:24:04,0,0,0
2024-11-15 18:24:03,0,-0.42448,0
2024-11-15 18:24:02,0,-0.57552,0
2024-11-15 18:24:01,0,0,0
2024-11-15 18:24:00,0,0,0
2024-11-15 18:23:59,0,0,0
2024-11-15 18:23:58,0,-0.424428,0
2024-11-15 18:23:57,0.4244557,-1.0000277,0
2024-11-15 18:23:56,0.5755443,-1.0000211,0
2024-11-15 18:23:55,0,-1.0000158,0
2024-11-15 18:23:54,0,-0.5755074,0
2024-11-15 18:23:53,0,0,0
2024-11-15 18:23:52,0,0,0
2024-11-15 18:23:51,0,0,0
2024-11-15 18:23:50,0,0,0
2024-11-15 18:23:49,0,0,0
2024-11-15 18:23:48,0,0,0
2024-11-15 18:23:47,0,0,0
2024-11-15 18:23:46,0,0,0
2024-11-15 18:23:45,0,0,0
2024-11-15 18:23:44,0,0,0
2024-11-15 18:23:43,0,0,0
