time,free,used,cached,buffers
2024-11-15 18:23:13,23856.42,7295.777,926.6328,19.64844
2024-11-15 18:23:12,23856.92,7295.289,926.6211,19.64844
2024-11-15 18:23:11,23856.88,7295.34,926.6172,19.64062
2024-11-15 18:23:10,23857.14,7295.09,926.6055,19.64062
2024-11-15 18:23:09,23857.14,7295.094,926.6016,19.64062
2024-11-15 18:23:08,23857.88,7294.355,926.6016,19.64062
2024-11-15 18:23:07,23857.88,7294.355,926.6016,19.64062
2024-11-15 18:23:06,23858.85,7293.395,926.6016,19.63281
2024-11-15 18:23:05,23858.86,7293.387,926.6016,19.63281
2024-11-15 18:23:04,23859.69,7292.559,926.5977,19.63281
2024-11-15 18:23:03,23860.18,7292.066,926.5977,19.63281
2024-11-15 18:23:02,23862.41,7289.859,926.582,19.63281
2024-11-15 18:23:01,23862.89,7289.375,926.5898,19.625
2024-11-15 18:23:00,23863.87,7288.402,926.5859,19.625
2024-11-15 18:22:59,23864.13,7288.141,926.5859,19.625
2024-11-15 18:22:58,23864.88,7287.395,926.5859,19.625
2024-11-15 18:22:57,23865.35,7286.918,926.5859,19.625
2024-11-15 18:22:56,23863.88,7288.402,926.5859,19.61719
2024-11-15 18:22:55,23865.42,7286.855,926.5859,19.61719
2024-11-15 18:22:54,24355.33,6796.848,926.6875,19.61719
2024-11-15 18:22:53,24366.14,6788.551,924.1719,19.61719
2024-11-15 18:22:52,24366.39,6788.297,924.1719,19.61719
2024-11-15 18:22:51,24435.52,6717.84,925.5078,19.60938
2024-11-15 18:22:50,24435.52,6717.84,925.5078,19.60938
2024-11-15 18:22:49,24435.54,6717.828,925.5039,19.60938
2024-11-15 18:22:48,24435.54,6717.828,925.5039,19.60938
2024-11-15 18:22:47,24435.29,6718.074,925.5039,19.60938
2024-11-15 18:22:46,24435.29,6718.082,925.5039,19.60156
2024-11-15 18:22:45,24435.29,6718.082,925.5039,19.60156
2024-11-15 18:22:44,24436.03,6717.344,925.5039,19.60156
2024-11-15 18:22:43,24436.77,6716.609,925.5,19.60156
2024-11-15 18:22:42,24436.77,6716.609,925.5,19.60156
2024-11-15 18:22:41,24437.07,6716.316,925.5,19.59375
2024-11-15 18:22:40,24437.32,6716.074,925.4961,19.59375
2024-11-15 18:22:39,24437.59,6715.805,925.4961,19.59375
2024-11-15 18:22:38,24437.32,6716.074,925.4961,19.59375
2024-11-15 18:22:37,24437.31,6716.082,925.4961,19.59375
2024-11-15 18:22:36,24438.3,6715.098,925.4961,19.58594
2024-11-15 18:22:35,24438.05,6715.344,925.4961,19.58594
2024-11-15 18:22:34,24438.3,6715.098,925.4961,19.58594
2024-11-15 18:22:33,24438.54,6714.867,925.4883,19.58594
2024-11-15 18:22:32,24438.02,6715.402,925.4688,19.58594
2024-11-15 18:22:31,24438.27,6715.16,925.4727,19.57812
2024-11-15 18:22:30,24438.29,6715.145,925.4727,19.57812
2024-11-15 18:22:29,24438.51,6714.922,925.4727,19.57812
2024-11-15 18:22:28,24438.28,6715.129,925.4961,19.57812
2024-11-15 18:22:27,24438.28,6715.129,925.4961,19.57812
2024-11-15 18:22:26,24439.02,6714.398,925.4961,19.57031
2024-11-15 18:22:25,24439.26,6714.152,925.4961,19.57031
2024-11-15 18:22:24,24439.5,6713.918,925.4922,19.57031
2024-11-15 18:22:23,24439.51,6713.91,925.4922,19.57031
2024-11-15 18:22:22,24439.51,6713.91,925.4922,19.57031
2024-11-15 18:22:21,24440.25,6713.184,925.4883,19.5625
2024-11-15 18:22:20,24439.75,6713.676,925.4883,19.5625
2024-11-15 18:22:19,24439.75,6713.684,925.4883,19.5625
2024-11-15 18:22:18,24439.49,6713.938,925.4883,19.5625
2024-11-15 18:22:17,24436.54,6716.891,925.4883,19.5625
2024-11-15 18:22:16,24443.92,6709.512,925.4883,19.55859
2024-11-15 18:22:15,24444.39,6709.043,925.4883,19.55859
2024-11-15 18:22:14,24445.15,6708.281,925.4883,19.55859
2024-11-15 18:22:13,24445.4,6708.039,925.4844,19.55859
2024-11-15 18:22:12,24444.66,6708.789,925.4727,19.55859
2024-11-15 18:22:11,24445.64,6707.816,925.4727,19.55469
2024-11-15 18:22:10,24445.64,6707.812,925.4688,19.55469
2024-11-15 18:22:09,23812.65,7338.098,928.1758,19.55469
2024-11-15 18:22:08,23812.95,7337.805,928.1758,19.55469
