time,some 10,some 60,some 300
2024-11-15 18:25:10,0,0,0.02
2024-11-15 18:25:08,0,0,0.02
2024-11-15 18:25:06,0,0,0.02
2024-11-15 18:25:04,0,0,0.03
2024-11-15 18:25:02,0,0,0.03
2024-11-15 18:25:00,0,0,0.03
2024-11-15 18:24:58,0,0,0.03
2024-11-15 18:24:56,0,0,0.03
2024-11-15 18:24:54,0,0,0.03
2024-11-15 18:24:52,0,0,0.03
2024-11-15 18:24:50,0,0,0.03
2024-11-15 18:24:48,0,0,0.03
2024-11-15 18:24:46,0,0,0.03
2024-11-15 18:24:44,0,0,0.03
2024-11-15 18:24:42,0,0,0.03
2024-11-15 18:24:40,0,0,0.03
2024-11-15 18:24:38,0,0,0.03
2024-11-15 18:24:36,0,0,0.03
2024-11-15 18:24:34,0,0,0.03
2024-11-15 18:24:32,0,0,0.03
2024-11-15 18:24:30,0,0,0.03
2024-11-15 18:24:28,0,0,0.03
2024-11-15 18:24:26,0,0,0.03
2024-11-15 18:24:24,0,0,0.0379302
2024-11-15 18:24:22,0,0,0.04
2024-11-15 18:24:20,0,0,0.04
2024-11-15 18:24:18,0,0,0.04
2024-11-15 18:24:16,0,0,0.04
2024-11-15 18:24:14,0,0,0.04
2024-11-15 18:24:12,0,0,0.04
2024-11-15 18:24:10,0,0,0.04
2024-11-15 18:24:08,0,0,0.04
2024-11-15 18:24:06,0,0,0.04
2024-11-15 18:24:04,0,0,0.04
2024-11-15 18:24:02,0,0,0.04
2024-11-15 18:24:00,0,0,0.04
2024-11-15 18:23:58,0,0,0.04
2024-11-15 18:23:56,0,0,0.04
2024-11-15 18:23:54,0,0,0.04
2024-11-15 18:23:52,0,0,0.04
2024-11-15 18:23:50,0,0,0.04
2024-11-15 18:23:48,0,0,0.04
2024-11-15 18:23:46,0,0,0.04
2024-11-15 18:23:44,0,0,0.04
2024-11-15 18:23:42,0,0,0.05
2024-11-15 18:23:40,0,0,0.05
2024-11-15 18:23:38,0,0,0.05
2024-11-15 18:23:36,0,0,0.05
2024-11-15 18:23:34,0,0,0.05
2024-11-15 18:23:32,0,0,0.05
2024-11-15 18:23:30,0,0,0.05
2024-11-15 18:23:28,0,0,0.05
2024-11-15 18:23:26,0,0,0.05
2024-11-15 18:23:24,0,0,0.05
2024-11-15 18:23:22,0,0,0.05
2024-11-15 18:23:20,0,0,0.05
2024-11-15 18:23:18,0,0,0.05
2024-11-15 18:23:16,0,0,0.05
2024-11-15 18:23:14,0,0,0.05
2024-11-15 18:23:12,0,0,0.05
2024-11-15 18:23:10,0,0,0.05
2024-11-15 18:23:08,0,0,0.05
2024-11-15 18:23:06,0,0,0.05
2024-11-15 18:23:04,0,0,0.05
2024-11-15 18:23:02,0,0,0.06
2024-11-15 18:23:00,0,0,0.06
2024-11-15 18:22:58,0,0,0.06
2024-11-15 18:22:56,0,0,0.06
2024-11-15 18:22:54,0,0,0.06
2024-11-15 18:22:52,0,0,0.06
2024-11-15 18:22:50,0,0,0.06
2024-11-15 18:22:48,0,0,0.06
2024-11-15 18:22:46,0,0,0.06
2024-11-15 18:22:44,0,0,0.06
2024-11-15 18:22:42,0,0,0.06
2024-11-15 18:22:40,0,0,0.06
2024-11-15 18:22:38,0,0,0.06
2024-11-15 18:22:36,0,0,0.06
2024-11-15 18:22:34,0,0,0.06
2024-11-15 18:22:32,0,0,0.06
2024-11-15 18:22:30,0,0,0.06
2024-11-15 18:22:28,0,0,0.06
2024-11-15 18:22:26,0,0,0.06
2024-11-15 18:22:24,0,0,0.06
2024-11-15 18:22:22,0,0,0.06
2024-11-15 18:22:20,0,0,0.07
2024-11-15 18:22:18,0,0,0.07
2024-11-15 18:22:16,0,0,0.07
2024-11-15 18:22:14,0,0,0.07
2024-11-15 18:22:12,0,0,0.07
2024-11-15 18:22:10,0,0,0.07
2024-11-15 18:22:08,0,0,0.07
2024-11-15 18:22:06,0,0,0.07
2024-11-15 18:22:04,0,0,0.07
2024-11-15 18:22:02,0,0,0.07
2024-11-15 18:22:00,0,0,0.07
2024-11-15 18:21:58,0,0,0.07
2024-11-15 18:21:56,0,0,0.08
2024-11-15 18:21:54,0,0.01,0.08
2024-11-15 18:21:52,0,0.01,0.08
2024-11-15 18:21:50,0,0.01,0.08
2024-11-15 18:21:48,0,0.01,0.08
2024-11-15 18:21:46,0,0.01,0.08
2024-11-15 18:21:44,0,0.01,0.08
2024-11-15 18:21:42,0,0.01,0.08
2024-11-15 18:21:40,0,0.01,0.08
2024-11-15 18:21:38,0,0.01,0.08
2024-11-15 18:21:36,0,0.01,0.08
2024-11-15 18:21:34,0,0.01,0.09
2024-11-15 18:21:32,0,0.01,0.09
2024-11-15 18:21:30,0,0.01,0.09
2024-11-15 18:21:28,0,0.01,0.09
2024-11-15 18:21:26,0,0.01,0.09
2024-11-15 18:21:24,0,0.02,0.09
2024-11-15 18:21:22,0,0.02,0.09
2024-11-15 18:21:20,0,0.02,0.09
2024-11-15 18:21:18,0,0.02,0.09
2024-11-15 18:21:16,0,0.02,0.1
2024-11-15 18:21:14,0,0.02,0.1
2024-11-15 18:21:12,0,0.02,0.1
2024-11-15 18:21:10,0,0.02,0.1
2024-11-15 18:21:08,0,0.02,0.1
2024-11-15 18:21:06,0,0.02,0.1
2024-11-15 18:21:04,0,0.02,0.1
2024-11-15 18:21:02,0,0.03,0.1
2024-11-15 18:21:00,0,0.03,0.1
2024-11-15 18:20:58,0,0.03,0.1
2024-11-15 18:20:56,0,0.03,0.1
2024-11-15 18:20:54,0,0.03,0.11
2024-11-15 18:20:52,0,0.0379303,0.11
2024-11-15 18:20:50,0,0.04,0.11
2024-11-15 18:20:48,0,0.04,0.11
2024-11-15 18:20:46,0,0.04,0.11
2024-11-15 18:20:44,0,0.04,0.11
2024-11-15 18:20:42,0,0.04,0.11
2024-11-15 18:20:40,0,0.04,0.11
2024-11-15 18:20:38,0,0.05,0.11
2024-11-15 18:20:36,0,0.05,0.12
2024-11-15 18:20:34,0,0.05,0.12
2024-11-15 18:20:32,0,0.05,0.12
2024-11-15 18:20:30,0,0.06,0.12
2024-11-15 18:20:28,0,0.06,0.12
2024-11-15 18:20:26,0,0.06,0.12
2024-11-15 18:20:24,0,0.06,0.12
2024-11-15 18:20:22,0,0.07,0.12
2024-11-15 18:20:20,0,0.07,0.12
2024-11-15 18:20:18,0,0.07,0.12
2024-11-15 18:20:16,0,0.07,0.12
2024-11-15 18:20:14,0,0.07,0.12
2024-11-15 18:20:12,0,0.08,0.13
2024-11-15 18:20:10,0,0.08,0.13
2024-11-15 18:20:08,0,0.09,0.13
2024-11-15 18:20:06,0,0.09,0.13
2024-11-15 18:20:04,0,0.09,0.13
2024-11-15 18:20:02,0,0.0979307,0.13
2024-11-15 18:20:00,0,0.1,0.13
2024-11-15 18:19:58,0,0.1,0.13
2024-11-15 18:19:56,0,0.11,0.13
2024-11-15 18:19:54,0,0.11,0.14
2024-11-15 18:19:52,0,0.12,0.14
2024-11-15 18:19:50,0,0.12,0.14
2024-11-15 18:19:48,0,0.12,0.14
2024-11-15 18:19:46,0,0.13,0.14
2024-11-15 18:19:44,0,0.13,0.14
2024-11-15 18:19:42,0,0.13,0.14
2024-11-15 18:19:40,0.01,0.14,0.14
2024-11-15 18:19:38,0.01,0.14,0.14
2024-11-15 18:19:36,0.01,0.15,0.15
2024-11-15 18:19:34,0.02,0.16,0.15
2024-11-15 18:19:32,0.02,0.1679307,0.15
2024-11-15 18:19:30,0.02,0.17,0.15
2024-11-15 18:19:28,0.03,0.17,0.15
2024-11-15 18:19:26,0.05,0.18,0.16
2024-11-15 18:19:24,0.0579307,0.1879307,0.16
2024-11-15 18:19:22,0.06,0.19,0.16
2024-11-15 18:19:20,0.1,0.21,0.16
2024-11-15 18:19:18,0.1158611,0.21,0.16
2024-11-15 18:19:16,0.12,0.21,0.16
2024-11-15 18:19:14,0.15,0.22,0.16
2024-11-15 18:19:12,0.22,0.24,0.17
2024-11-15 18:19:10,0.0851783,0.2162079,0.1620693
2024-11-15 18:19:08,0.05,0.21,0.16
2024-11-15 18:19:06,0.06,0.22,0.16
2024-11-15 18:19:04,0.08,0.23,0.16
2024-11-15 18:19:02,0.1,0.23,0.16
2024-11-15 18:19:00,0.15,0.25,0.17
2024-11-15 18:18:58,0.19,0.26,0.17
2024-11-15 18:18:56,0.23,0.27,0.17
2024-11-15 18:18:54,0.0951839,0.2541393,0.1620696
2024-11-15 18:18:52,0.06,0.25,0.16
2024-11-15 18:18:50,0.07,0.25,0.17
2024-11-15 18:18:48,0.09,0.26,0.17
2024-11-15 18:18:46,0.14,0.28,0.17
2024-11-15 18:18:44,0.17,0.28,0.17
2024-11-15 18:18:42,0.2017216,0.2958608,0.17
2024-11-15 18:18:40,0.21,0.3,0.17
2024-11-15 18:18:38,0.32,0.32,0.18
2024-11-15 18:18:36,0.39,0.33,0.18
2024-11-15 18:18:34,0.2869051,0.3141392,0.1720696
2024-11-15 18:18:32,0.26,0.31,0.17
2024-11-15 18:18:30,0.12,0.3,0.17
2024-11-15 18:18:28,0.1437912,0.3079304,0.17
2024-11-15 18:18:26,0.15,0.31,0.17
2024-11-15 18:18:24,0.23,0.33,0.17
2024-11-15 18:18:22,0.0951802,0.3141389,0.17
2024-11-15 18:18:20,0.06,0.31,0.17
2024-11-15 18:18:18,0.07,0.32,0.17
2024-11-15 18:18:16,0.11,0.34,0.17
2024-11-15 18:18:14,0.1337912,0.3479304,0.17
2024-11-15 18:18:12,0.14,0.35,0.17
2024-11-15 18:18:10,0.17,0.37,0.17
2024-11-15 18:18:08,0.21,0.38,0.17
2024-11-15 18:18:06,0.31,0.41,0.18
2024-11-15 18:18:04,0.31,0.41,0.18
2024-11-15 18:18:02,0.4368896,0.4337918,0.18
2024-11-15 18:18:00,0.47,0.44,0.18
2024-11-15 18:17:58,0.57,0.45,0.18
2024-11-15 18:17:56,0.71,0.47,0.18
2024-11-15 18:17:54,0.64,0.45,0.18
