time,some 10,some 60,some 300
2024-11-15 18:25:10,0,0,0.13
2024-11-15 18:25:08,0,0,0.13
2024-11-15 18:25:06,0,0,0.13
2024-11-15 18:25:04,0,0,0.1380121
2024-11-15 18:25:02,0,0,0.14
2024-11-15 18:25:00,0,0,0.14
2024-11-15 18:24:58,0,0,0.14
2024-11-15 18:24:56,0,0,0.14
2024-11-15 18:24:54,0,0,0.14
2024-11-15 18:24:52,0,0,0.14
2024-11-15 18:24:50,0,0,0.14
2024-11-15 18:24:48,0,0,0.15
2024-11-15 18:24:46,0,0,0.15
2024-11-15 18:24:44,0,0,0.15
2024-11-15 18:24:42,0,0,0.15
2024-11-15 18:24:40,0,0,0.15
2024-11-15 18:24:38,0,0,0.15
2024-11-15 18:24:36,0,0,0.15
2024-11-15 18:24:34,0,0,0.16
2024-11-15 18:24:32,0,0,0.16
2024-11-15 18:24:30,0,0,0.16
2024-11-15 18:24:28,0,0,0.16
2024-11-15 18:24:26,0,0,0.16
2024-11-15 18:24:24,0,0,0.16
2024-11-15 18:24:22,0,0,0.16
2024-11-15 18:24:20,0,0,0.17
2024-11-15 18:24:18,0,0,0.17
2024-11-15 18:24:16,0,0,0.17
2024-11-15 18:24:14,0,0,0.17
2024-11-15 18:24:12,0,0,0.17
2024-11-15 18:24:10,0,0,0.17
2024-11-15 18:24:08,0,0,0.1780122
2024-11-15 18:24:06,0,0,0.18
2024-11-15 18:24:04,0,0,0.18
2024-11-15 18:24:02,0,0,0.18
2024-11-15 18:24:00,0,0,0.18
2024-11-15 18:23:58,0,0,0.18
2024-11-15 18:23:56,0,0,0.1880121
2024-11-15 18:23:54,0,0,0.19
2024-11-15 18:23:52,0,0,0.19
2024-11-15 18:23:50,0,0,0.19
2024-11-15 18:23:48,0,0,0.19
2024-11-15 18:23:46,0,0,0.19
2024-11-15 18:23:44,0,0,0.19
2024-11-15 18:23:42,0,0,0.19
2024-11-15 18:23:40,0,0,0.1980123
2024-11-15 18:23:38,0,0,0.2
2024-11-15 18:23:36,0,0,0.2
2024-11-15 18:23:34,0,0,0.2
2024-11-15 18:23:32,0,0,0.2
2024-11-15 18:23:30,0,0,0.2
2024-11-15 18:23:28,0,0,0.2080122
2024-11-15 18:23:26,0,0,0.21
2024-11-15 18:23:24,0,0,0.21
2024-11-15 18:23:22,0,0,0.21
2024-11-15 18:23:20,0,0,0.21
2024-11-15 18:23:18,0,0,0.21
2024-11-15 18:23:16,0,0,0.21
2024-11-15 18:23:14,0,0,0.22
2024-11-15 18:23:12,0,0,0.22
2024-11-15 18:23:10,0,0,0.22
2024-11-15 18:23:08,0,0.01,0.22
2024-11-15 18:23:06,0,0.01,0.228012
2024-11-15 18:23:04,0,0.01,0.23
2024-11-15 18:23:02,0,0.01,0.23
2024-11-15 18:23:00,0,0.01,0.23
2024-11-15 18:22:58,0,0.01,0.23
2024-11-15 18:22:56,0,0.01,0.23
2024-11-15 18:22:54,0,0.01,0.24
2024-11-15 18:22:52,0,0.01,0.24
2024-11-15 18:22:50,0,0.01,0.24
2024-11-15 18:22:48,0,0.01,0.24
2024-11-15 18:22:46,0,0.01,0.24
2024-11-15 18:22:44,0,0.01,0.25
2024-11-15 18:22:42,0,0.01,0.25
2024-11-15 18:22:40,0,0.01,0.25
2024-11-15 18:22:38,0,0.0180121,0.25
2024-11-15 18:22:36,0,0.02,0.25
2024-11-15 18:22:34,0,0.02,0.26
2024-11-15 18:22:32,0,0.02,0.26
2024-11-15 18:22:30,0,0.02,0.26
2024-11-15 18:22:28,0,0.02,0.26
2024-11-15 18:22:26,0,0.02,0.2680122
2024-11-15 18:22:24,0,0.02,0.27
2024-11-15 18:22:22,0,0.02,0.27
2024-11-15 18:22:20,0,0.0280121,0.27
2024-11-15 18:22:18,0,0.03,0.27
2024-11-15 18:22:16,0,0.03,0.27
2024-11-15 18:22:14,0,0.03,0.2780122
2024-11-15 18:22:12,0,0.03,0.28
2024-11-15 18:22:10,0,0.03,0.28
2024-11-15 18:22:08,0,0.03,0.28
2024-11-15 18:22:06,0,0.03,0.28
2024-11-15 18:22:04,0,0.04,0.28
2024-11-15 18:22:02,0,0.04,0.28
2024-11-15 18:22:00,0,0.04,0.28
2024-11-15 18:21:58,0,0.04,0.28
2024-11-15 18:21:56,0,0.04,0.3
2024-11-15 18:21:54,0,0.04,0.3
2024-11-15 18:21:52,0,0.05,0.3
2024-11-15 18:21:50,0,0.05,0.3080122
2024-11-15 18:21:48,0,0.05,0.31
2024-11-15 18:21:46,0,0.05,0.31
2024-11-15 18:21:44,0,0.05,0.31
2024-11-15 18:21:42,0,0.06,0.31
2024-11-15 18:21:40,0,0.06,0.32
2024-11-15 18:21:38,0,0.06,0.32
2024-11-15 18:21:36,0,0.06,0.32
2024-11-15 18:21:34,0,0.07,0.32
2024-11-15 18:21:32,0,0.07,0.33
2024-11-15 18:21:30,0,0.07,0.33
2024-11-15 18:21:28,0,0.0780122,0.33
2024-11-15 18:21:26,0,0.08,0.33
2024-11-15 18:21:24,0,0.08,0.34
2024-11-15 18:21:22,0,0.0880124,0.34
2024-11-15 18:21:20,0,0.09,0.34
2024-11-15 18:21:18,0,0.09,0.34
2024-11-15 18:21:16,0,0.1,0.35
2024-11-15 18:21:14,0,0.1,0.35
2024-11-15 18:21:12,0,0.1,0.35
2024-11-15 18:21:10,0,0.11,0.35
2024-11-15 18:21:08,0,0.11,0.36
2024-11-15 18:21:06,0,0.11,0.36
2024-11-15 18:21:04,0,0.12,0.36
2024-11-15 18:21:02,0,0.1280122,0.3680122
2024-11-15 18:21:00,0,0.13,0.37
2024-11-15 18:20:58,0,0.13,0.37
2024-11-15 18:20:56,0,0.1380121,0.3780121
2024-11-15 18:20:54,0,0.14,0.38
2024-11-15 18:20:52,0,0.15,0.38
2024-11-15 18:20:50,0,0.15,0.38
2024-11-15 18:20:48,0,0.16,0.39
2024-11-15 18:20:46,0,0.1680121,0.39
2024-11-15 18:20:44,0,0.17,0.39
2024-11-15 18:20:42,0,0.18,0.39
2024-11-15 18:20:40,0,0.18,0.4
2024-11-15 18:20:38,0,0.19,0.4
2024-11-15 18:20:36,0,0.2,0.4
2024-11-15 18:20:34,0,0.2080122,0.4080122
2024-11-15 18:20:32,0,0.21,0.41
2024-11-15 18:20:30,0,0.22,0.41
2024-11-15 18:20:28,0,0.22,0.41
2024-11-15 18:20:26,0,0.23,0.42
2024-11-15 18:20:24,0,0.24,0.42
2024-11-15 18:20:22,0,0.2560242,0.4280121
2024-11-15 18:20:20,0,0.26,0.43
2024-11-15 18:20:18,0,0.27,0.43
2024-11-15 18:20:16,0,0.28,0.43
2024-11-15 18:20:14,0,0.2960242,0.4380121
2024-11-15 18:20:12,0,0.3,0.44
2024-11-15 18:20:10,0,0.31,0.44
2024-11-15 18:20:08,0,0.32,0.45
2024-11-15 18:20:06,0,0.3280121,0.45
2024-11-15 18:20:04,0,0.33,0.45
2024-11-15 18:20:02,0,0.34,0.45
2024-11-15 18:20:00,0.01,0.35,0.46
2024-11-15 18:19:58,0.01,0.37,0.46
2024-11-15 18:19:56,0.02,0.39,0.47
2024-11-15 18:19:54,0.02,0.41,0.47
2024-11-15 18:19:52,0.03,0.42,0.47
2024-11-15 18:19:50,0.038012,0.428012,0.478012
2024-11-15 18:19:48,0.04,0.43,0.48
2024-11-15 18:19:46,0.06,0.46,0.49
2024-11-15 18:19:44,0.0680121,0.4760241,0.49
2024-11-15 18:19:42,0.07,0.48,0.49
2024-11-15 18:19:40,0.11,0.51,0.5
2024-11-15 18:19:38,0.14,0.53,0.5
2024-11-15 18:19:36,0.17,0.55,0.5
