time,free,used,cached,buffers
2024-11-15 18:25:10,23423.81,1888.855,6681.957,103.86719
2024-11-15 18:25:09,23423.58,1889.09,6681.953,103.86719
2024-11-15 18:25:08,23424.06,1888.613,6681.953,103.86719
2024-11-15 18:25:07,23423.56,1889.117,6681.949,103.86719
2024-11-15 18:25:06,23422.04,1890.641,6681.949,103.86719
2024-11-15 18:25:05,23422.04,1890.637,6681.945,103.86719
2024-11-15 18:25:04,23422.54,1890.145,6681.945,103.86719
2024-11-15 18:25:03,23422,1890.676,6681.945,103.86719
2024-11-15 18:25:02,23422.26,1890.422,6681.945,103.86719
2024-11-15 18:25:01,23422.42,1890.266,6681.941,103.86719
2024-11-15 18:25:00,23422.52,1890.164,6681.941,103.86719
2024-11-15 18:24:59,23422.53,1890.156,6681.941,103.86719
2024-11-15 18:24:58,23422.53,1890.16,6681.938,103.86719
2024-11-15 18:24:57,23422.56,1890.133,6681.934,103.86719
2024-11-15 18:24:56,23423.56,1889.137,6681.93,103.86719
2024-11-15 18:24:55,23422.58,1890.113,6681.93,103.86719
2024-11-15 18:24:54,23422.6,1890.102,6681.926,103.86719
2024-11-15 18:24:53,23422.58,1890.121,6681.926,103.86328
2024-11-15 18:24:52,23422.8,1889.906,6681.926,103.86328
2024-11-15 18:24:51,23422.73,1889.969,6681.926,103.86328
2024-11-15 18:24:50,23422.83,1889.875,6681.926,103.86328
2024-11-15 18:24:49,23423.04,1889.664,6681.922,103.86328
2024-11-15 18:24:48,23422.8,1889.91,6681.922,103.86328
2024-11-15 18:24:47,23423.29,1889.422,6681.918,103.86328
2024-11-15 18:24:46,23423.31,1889.398,6681.918,103.86328
2024-11-15 18:24:45,23423.59,1889.125,6681.914,103.86328
2024-11-15 18:24:44,23423.58,1889.133,6681.914,103.86328
2024-11-15 18:24:43,23423.83,1888.887,6681.914,103.86328
2024-11-15 18:24:42,23423.83,1888.891,6681.91,103.86328
2024-11-15 18:24:41,23423.34,1889.383,6681.91,103.86328
2024-11-15 18:24:40,23423.22,1889.5,6681.91,103.86328
2024-11-15 18:24:39,23423.46,1889.258,6681.906,103.86328
2024-11-15 18:24:38,23423.62,1889.105,6681.906,103.86328
2024-11-15 18:24:37,23423.61,1889.113,6681.906,103.86328
2024-11-15 18:24:36,23423.36,1889.375,6681.898,103.86328
2024-11-15 18:24:35,23423.7,1889.035,6681.898,103.86328
2024-11-15 18:24:34,23424.2,1888.527,6681.898,103.86328
2024-11-15 18:24:33,23423.96,1888.773,6681.898,103.86328
2024-11-15 18:24:32,23424.18,1888.551,6681.898,103.86328
2024-11-15 18:24:31,23424.16,1888.578,6681.895,103.86328
2024-11-15 18:24:30,23424.18,1888.555,6681.895,103.86328
2024-11-15 18:24:29,23424.66,1888.074,6681.891,103.86328
2024-11-15 18:24:28,23424.62,1888.113,6681.891,103.86328
2024-11-15 18:24:27,23424.98,1887.758,6681.891,103.86328
2024-11-15 18:24:26,23424.73,1888.012,6681.887,103.85938
2024-11-15 18:24:25,23424,1888.75,6681.887,103.85938
2024-11-15 18:24:24,23424.23,1888.512,6681.887,103.85938
2024-11-15 18:24:23,23424.46,1888.285,6681.883,103.85938
2024-11-15 18:24:22,23424.43,1888.324,6681.883,103.85938
2024-11-15 18:24:21,23424.43,1888.316,6681.883,103.85938
2024-11-15 18:24:20,23424.96,1887.789,6681.879,103.85938
2024-11-15 18:24:19,23424.7,1888.062,6681.879,103.85547
2024-11-15 18:24:18,23424.95,1887.809,6681.879,103.85547
2024-11-15 18:24:17,23424.95,1887.812,6681.875,103.85547
2024-11-15 18:24:16,23425.69,1887.074,6681.875,103.85547
2024-11-15 18:24:15,23426.22,1886.547,6681.871,103.85547
2024-11-15 18:24:14,23425.59,1887.18,6681.871,103.85547
2024-11-15 18:24:13,23422.26,1890.508,6681.871,103.85547
2024-11-15 18:24:12,23422.5,1890.273,6681.867,103.85547
2024-11-15 18:24:11,23422.5,1890.266,6681.867,103.85547
2024-11-15 18:24:10,23422.26,1890.512,6681.867,103.85547
2024-11-15 18:24:09,23422.75,1890.023,6681.863,103.85547
2024-11-15 18:24:08,23422.49,1890.285,6681.863,103.85547
2024-11-15 18:24:07,23422.26,1890.516,6681.863,103.85547
2024-11-15 18:24:06,23422.5,1890.273,6681.859,103.85547
2024-11-15 18:24:05,23422.5,1890.285,6681.855,103.85547
2024-11-15 18:24:04,23422.74,1890.039,6681.855,103.85547
2024-11-15 18:24:03,23422.47,1890.309,6681.855,103.85547
2024-11-15 18:24:02,23422.47,1890.309,6681.855,103.85547
2024-11-15 18:24:01,23422.72,1890.066,6681.852,103.85547
2024-11-15 18:24:00,23422.94,1889.844,6681.852,103.85547
2024-11-15 18:23:59,23422.68,1890.105,6681.852,103.85547
2024-11-15 18:23:58,23420.26,1892.531,6681.848,103.85547
2024-11-15 18:23:57,23420.25,1892.539,6681.848,103.85547
2024-11-15 18:23:56,23420.25,1892.539,6681.848,103.85547
2024-11-15 18:23:55,23419.77,1893.027,6681.844,103.85547
2024-11-15 18:23:54,23419.49,1893.305,6681.844,103.85547
2024-11-15 18:23:53,23419.67,1893.125,6681.84,103.85547
2024-11-15 18:23:52,23420.27,1892.531,6681.84,103.85547
2024-11-15 18:23:51,23419.77,1893.031,6681.84,103.85547
2024-11-15 18:23:50,23420.02,1892.785,6681.832,103.85547
2024-11-15 18:23:49,23420.77,1892.039,6681.832,103.85547
2024-11-15 18:23:48,23420.76,1892.051,6681.828,103.85547
2024-11-15 18:23:47,23420.77,1892.043,6681.828,103.85547
2024-11-15 18:23:46,23420.99,1891.82,6681.828,103.85547
2024-11-15 18:23:45,23419.5,1893.309,6681.824,103.85547
2024-11-15 18:23:44,23419.5,1893.309,6681.824,103.85547
2024-11-15 18:23:43,23419.75,1893.066,6681.82,103.85547
2024-11-15 18:23:42,23419.5,1893.312,6681.82,103.85547
2024-11-15 18:23:41,23419.49,1893.328,6681.82,103.85547
2024-11-15 18:23:40,23419.49,1893.328,6681.82,103.85547
2024-11-15 18:23:39,23420.22,1892.598,6681.82,103.85547
2024-11-15 18:23:38,23420.22,1892.602,6681.816,103.85547
2024-11-15 18:23:37,23419.97,1892.852,6681.812,103.85547
2024-11-15 18:23:36,23419.97,1892.852,6681.812,103.85547
2024-11-15 18:23:35,23421.8,1891.031,6681.801,103.85547
2024-11-15 18:23:34,23421.6,1891.238,6681.805,103.85156
2024-11-15 18:23:33,23422.06,1890.777,6681.805,103.85156
2024-11-15 18:23:32,23422.06,1890.781,6681.801,103.85156
2024-11-15 18:23:31,23419.6,1893.242,6681.801,103.85156
2024-11-15 18:23:30,23419.86,1892.98,6681.801,103.85156
2024-11-15 18:23:29,23419.61,1893.227,6681.801,103.85156
2024-11-15 18:23:28,23419.86,1892.984,6681.797,103.85156
2024-11-15 18:23:27,23420.11,1892.738,6681.797,103.85156
2024-11-15 18:23:26,23420.11,1892.742,6681.793,103.85156
2024-11-15 18:23:25,23420.1,1892.75,6681.793,103.85156
2024-11-15 18:23:24,23420.35,1892.5,6681.789,103.85156
2024-11-15 18:23:23,23420.34,1892.508,6681.789,103.85156
2024-11-15 18:23:22,23420.6,1892.254,6681.789,103.85156
2024-11-15 18:23:21,23418.63,1894.227,6681.785,103.85156
2024-11-15 18:23:20,23418.6,1894.258,6681.785,103.85156
2024-11-15 18:23:19,23418.83,1894.027,6681.785,103.85156
2024-11-15 18:23:18,23418.83,1894.027,6681.785,103.85156
2024-11-15 18:23:17,23419.08,1893.777,6681.781,103.85156
2024-11-15 18:23:16,23420.8,1892.055,6681.781,103.85156
2024-11-15 18:23:15,23420.5,1892.355,6681.781,103.85156
2024-11-15 18:23:14,23420.32,1892.543,6681.777,103.85156
2024-11-15 18:23:13,23420.57,1892.297,6681.777,103.85156
2024-11-15 18:23:12,23420.32,1892.551,6681.773,103.84766
2024-11-15 18:23:11,23420.07,1892.797,6681.773,103.84766
2024-11-15 18:23:10,23419.83,1893.047,6681.77,103.84766
2024-11-15 18:23:09,23420.07,1892.801,6681.77,103.84766
2024-11-15 18:23:08,23420.07,1892.801,6681.77,103.84766
2024-11-15 18:23:07,23419.81,1893.066,6681.766,103.84766
2024-11-15 18:23:06,23420.07,1892.805,6681.766,103.84766
2024-11-15 18:23:05,23420.22,1892.66,6681.766,103.84766
2024-11-15 18:23:04,23420.22,1892.664,6681.762,103.84766
2024-11-15 18:23:03,23419.93,1892.949,6681.762,103.84766
2024-11-15 18:23:02,23419.2,1893.691,6681.758,103.84766
2024-11-15 18:23:01,23419.44,1893.445,6681.758,103.84766
2024-11-15 18:23:00,23419.2,1893.691,6681.758,103.84766
2024-11-15 18:22:59,23419.49,1893.402,6681.754,103.84766
2024-11-15 18:22:58,23419.2,1893.695,6681.754,103.84766
2024-11-15 18:22:57,23419.02,1893.871,6681.754,103.84766
2024-11-15 18:22:56,23419.51,1893.387,6681.75,103.84375
2024-11-15 18:22:55,23419.04,1893.855,6681.75,103.84375
2024-11-15 18:22:54,23419.29,1893.613,6681.746,103.84375
2024-11-15 18:22:53,23419.57,1893.336,6681.746,103.84375
2024-11-15 18:22:52,23419.57,1893.336,6681.746,103.84375
2024-11-15 18:22:51,23419.81,1893.09,6681.746,103.84375
2024-11-15 18:22:50,23419.81,1893.094,6681.742,103.84375
2024-11-15 18:22:49,23420.06,1892.848,6681.742,103.84375
2024-11-15 18:22:48,23419.81,1893.094,6681.742,103.84375
2024-11-15 18:22:47,23419.54,1893.375,6681.738,103.84375
2024-11-15 18:22:46,23420.02,1892.891,6681.738,103.84375
2024-11-15 18:22:45,23419.66,1893.246,6681.738,103.84375
2024-11-15 18:22:44,23420.13,1892.781,6681.734,103.84375
2024-11-15 18:22:43,23419.87,1893.043,6681.734,103.84375
2024-11-15 18:22:42,23419.62,1893.293,6681.73,103.84375
2024-11-15 18:22:41,23420.12,1892.801,6681.73,103.84375
2024-11-15 18:22:40,23419.86,1893.074,6681.727,103.83594
2024-11-15 18:22:39,23419.8,1893.129,6681.727,103.83594
2024-11-15 18:22:38,23419.99,1892.938,6681.727,103.83594
2024-11-15 18:22:37,23420.21,1892.715,6681.727,103.83594
2024-11-15 18:22:36,23420.43,1892.508,6681.719,103.83594
2024-11-15 18:22:35,23420.14,1892.793,6681.719,103.83594
2024-11-15 18:22:34,23419.94,1893.004,6681.715,103.83594
2024-11-15 18:22:33,23420.42,1892.52,6681.715,103.83594
2024-11-15 18:22:32,23420.18,1892.77,6681.711,103.83594
2024-11-15 18:22:31,23420.44,1892.508,6681.711,103.83594
2024-11-15 18:22:30,23420.18,1892.762,6681.711,103.83594
2024-11-15 18:22:29,23420.21,1892.73,6681.711,103.83594
2024-11-15 18:22:28,23420.45,1892.504,6681.707,103.83594
2024-11-15 18:22:27,23420.2,1892.754,6681.703,103.83594
2024-11-15 18:22:26,23420.21,1892.746,6681.703,103.83594
2024-11-15 18:22:25,23420.14,1892.816,6681.703,103.83594
2024-11-15 18:22:24,23419.89,1893.062,6681.703,103.83594
2024-11-15 18:22:23,23417.15,1895.809,6681.699,103.83203
2024-11-15 18:22:22,23417.15,1895.809,6681.699,103.83203
2024-11-15 18:22:21,23417.4,1895.562,6681.699,103.83203
2024-11-15 18:22:20,23417.64,1895.32,6681.695,103.83203
2024-11-15 18:22:19,23417.15,1895.812,6681.695,103.83203
2024-11-15 18:22:18,23416.93,1896.035,6681.695,103.83203
2024-11-15 18:22:17,23416.57,1896.402,6681.691,103.83203
2024-11-15 18:22:16,23416.77,1896.195,6681.691,103.83203
2024-11-15 18:22:15,23417.24,1895.734,6681.688,103.83203
2024-11-15 18:22:14,23416.87,1896.105,6681.688,103.83203
2024-11-15 18:22:13,23417.12,1895.855,6681.684,103.83203
2024-11-15 18:22:12,23417.11,1895.863,6681.684,103.83203
2024-11-15 18:22:11,23417.14,1895.832,6681.684,103.83203
2024-11-15 18:22:10,23416.99,1895.992,6681.68,103.82812
2024-11-15 18:22:09,23417.32,1895.668,6681.68,103.82812
2024-11-15 18:22:08,23417.05,1895.93,6681.68,103.82812
2024-11-15 18:22:07,23417.31,1895.676,6681.68,103.82812
2024-11-15 18:22:06,23417.59,1895.395,6681.676,103.82812
2024-11-15 18:22:05,23418.09,1894.895,6681.676,103.82812
2024-11-15 18:22:04,23417.85,1895.145,6681.672,103.82812
2024-11-15 18:22:03,23417.96,1895.031,6681.672,103.82812
2024-11-15 18:22:02,23418.14,1894.855,6681.668,103.82812
2024-11-15 18:22:01,23418.16,1894.84,6681.668,103.82812
2024-11-15 18:22:00,23418.4,1894.594,6681.668,103.82812
2024-11-15 18:21:59,23418.42,1894.578,6681.668,103.82812
2024-11-15 18:21:58,23418.66,1894.344,6681.656,103.82812
2024-11-15 18:21:57,23418.66,1894.344,6681.656,103.82812
2024-11-15 18:21:56,23418.64,1894.363,6681.656,103.82812
2024-11-15 18:21:55,23418.62,1894.391,6681.656,103.82812
2024-11-15 18:21:54,23418.64,1894.367,6681.656,103.82812
2024-11-15 18:21:53,23418.75,1894.262,6681.652,103.82812
2024-11-15 18:21:52,23418.5,1894.508,6681.652,103.82812
2024-11-15 18:21:51,23418.5,1894.508,6681.652,103.82812
2024-11-15 18:21:50,23418.75,1894.266,6681.648,103.82812
2024-11-15 18:21:49,23419,1894.02,6681.648,103.82812
2024-11-15 18:21:48,23418.95,1894.07,6681.645,103.82812
2024-11-15 18:21:47,23418.72,1894.301,6681.645,103.82812
2024-11-15 18:21:46,23418.47,1894.547,6681.645,103.82812
2024-11-15 18:21:45,23419.22,1893.801,6681.645,103.82812
2024-11-15 18:21:44,23419.47,1893.551,6681.641,103.82812
2024-11-15 18:21:43,23418.8,1894.23,6681.637,103.82812
2024-11-15 18:21:42,23419.3,1893.73,6681.637,103.82812
2024-11-15 18:21:41,23419.54,1893.484,6681.637,103.82812
2024-11-15 18:21:40,23419.05,1893.98,6681.633,103.82812
2024-11-15 18:21:39,23419.02,1894.012,6681.633,103.82812
2024-11-15 18:21:38,23419.02,1894.012,6681.633,103.82812
2024-11-15 18:21:37,23419.5,1893.531,6681.629,103.82812
2024-11-15 18:21:36,23419.73,1893.301,6681.629,103.82812
2024-11-15 18:21:35,23420.04,1892.992,6681.629,103.82812
2024-11-15 18:21:34,23421,1892.035,6681.625,103.82812
2024-11-15 18:21:33,23421.04,1892.004,6681.625,103.82812
2024-11-15 18:21:32,23421.04,1892.004,6681.617,103.82812
2024-11-15 18:21:31,23421.04,1892.012,6681.617,103.82812
2024-11-15 18:21:30,23420.8,1892.25,6681.617,103.82812
2024-11-15 18:21:29,23421.04,1892.012,6681.617,103.82812
2024-11-15 18:21:28,23421.26,1891.793,6681.613,103.82812
2024-11-15 18:21:27,23421.01,1892.039,6681.613,103.82812
2024-11-15 18:21:26,23421.26,1891.793,6681.613,103.82812
2024-11-15 18:21:25,23421.18,1891.875,6681.609,103.82812
2024-11-15 18:21:24,23421.46,1891.598,6681.609,103.82812
2024-11-15 18:21:23,23421.21,1891.848,6681.605,103.82812
2024-11-15 18:21:22,23420.96,1892.105,6681.602,103.82812
2024-11-15 18:21:21,23421.45,1891.613,6681.602,103.82812
2024-11-15 18:21:20,23421.46,1891.605,6681.602,103.82812
2024-11-15 18:21:19,23421.18,1891.883,6681.602,103.82812
2024-11-15 18:21:18,23421.43,1891.641,6681.598,103.82812
2024-11-15 18:21:17,23422.9,1890.164,6681.598,103.82812
2024-11-15 18:21:16,23422.66,1890.402,6681.598,103.82812
2024-11-15 18:21:15,23423.1,1889.965,6681.598,103.82812
2024-11-15 18:21:14,23423.07,1890,6681.594,103.82812
2024-11-15 18:21:13,23422.59,1890.484,6681.594,103.82812
2024-11-15 18:21:12,23422.59,1890.488,6681.59,103.82812
2024-11-15 18:21:11,23422.59,1890.488,6681.59,103.82812
2024-11-15 18:21:10,23422.59,1890.492,6681.586,103.82812
2024-11-15 18:21:09,23422.83,1890.246,6681.586,103.82812
2024-11-15 18:21:08,23422.85,1890.23,6681.586,103.82812
2024-11-15 18:21:07,23423.05,1890.031,6681.586,103.82812
2024-11-15 18:21:06,23423.05,1890.035,6681.582,103.82812
2024-11-15 18:21:05,23423.38,1889.703,6681.582,103.82812
2024-11-15 18:21:04,23423.14,1889.945,6681.578,103.82812
2024-11-15 18:21:03,23423.13,1889.953,6681.578,103.82812
2024-11-15 18:21:02,23423.12,1889.973,6681.574,103.82812
2024-11-15 18:21:01,23423.37,1889.719,6681.574,103.82812
2024-11-15 18:21:00,23423.15,1889.941,6681.574,103.82812
2024-11-15 18:20:59,23423.16,1889.926,6681.574,103.82812
2024-11-15 18:20:58,23423.19,1889.906,6681.57,103.82812
2024-11-15 18:20:57,23423.69,1889.406,6681.57,103.82812
2024-11-15 18:20:56,23422.06,1891.039,6681.566,103.82812
2024-11-15 18:20:55,23421.96,1891.141,6681.566,103.82812
2024-11-15 18:20:54,23422.45,1890.648,6681.566,103.82812
2024-11-15 18:20:53,23422.43,1890.684,6681.555,103.82812
2024-11-15 18:20:52,23422.93,1890.184,6681.555,103.82812
2024-11-15 18:20:51,23422.66,1890.445,6681.555,103.82812
2024-11-15 18:20:50,23423.17,1889.938,6681.555,103.82812
2024-11-15 18:20:49,23422.93,1890.184,6681.555,103.82812
2024-11-15 18:20:48,23422.68,1890.434,6681.551,103.82812
