time,received,sent,multicast
2024-11-15 18:25:10,16.768997,-16.194358,0
2024-11-15 18:25:09,7.000116,-7.000116,0
2024-11-15 18:25:08,14.23134,-13.38058,0
2024-11-15 18:25:07,23.9989,-20.72299,0
2024-11-15 18:25:06,46.96666,-56.00219,0
2024-11-15 18:25:05,81.4057,-117.9138,0
2024-11-15 18:25:04,88.97728,-133.14901,0
2024-11-15 18:25:03,89.60096,-129.02808,0
2024-11-15 18:25:02,90.10538,-132.23265,0
2024-11-15 18:25:01,94.8579,-136.44862,0
2024-11-15 18:25:00,88.59256,-127.29081,0
2024-11-15 18:24:59,81.86806,-123.29001,0
2024-11-15 18:24:58,99.40614,-135.45515,0
2024-11-15 18:24:57,116.81383,-148.22043,0
2024-11-15 18:24:56,96.20767,-136.89206,0
2024-11-15 18:24:55,92.10273,-140.80325,0
2024-11-15 18:24:54,92.62661,-141.07825,0
2024-11-15 18:24:53,89.94965,-130.69247,0
2024-11-15 18:24:52,98.4209,-135.12073,0
2024-11-15 18:24:51,99.86039,-144.39499,0
2024-11-15 18:24:50,97.58929,-147.03307,0
2024-11-15 18:24:49,87.88216,-131.74853,0
2024-11-15 18:24:48,88.22004,-124.11501,0
2024-11-15 18:24:47,92.47441,-126.15122,0
2024-11-15 18:24:46,86.27921,-128.832,0
2024-11-15 18:24:45,82.89924,-128.90007,0
2024-11-15 18:24:44,78.54769,-126.24635,0
2024-11-15 18:24:43,86.68429,-129.4594,0
2024-11-15 18:24:42,94.71193,-131.5438,0
2024-11-15 18:24:41,97.83401,-134.2996,0
2024-11-15 18:24:40,92.21019,-124.1921,0
2024-11-15 18:24:39,87.68072,-130.91257,0
2024-11-15 18:24:38,90.1569,-137.62025,0
2024-11-15 18:24:37,99.46539,-136.91692,0
2024-11-15 18:24:36,104.10297,-141.92369,0
2024-11-15 18:24:35,83.14776,-130.82259,0
2024-11-15 18:24:34,93.50591,-141.56531,0
2024-11-15 18:24:33,104.3383,-146.89838,0
2024-11-15 18:24:32,100.55959,-143.58339,0
2024-11-15 18:24:31,93.04694,-132.31925,0
2024-11-15 18:24:30,84.54279,-124.92502,0
2024-11-15 18:24:29,93.97438,-137.7092,0
2024-11-15 18:24:28,92.59961,-136.62357,0
2024-11-15 18:24:27,98.20651,-135.22956,0
2024-11-15 18:24:26,103.06963,-144.15005,0
2024-11-15 18:24:25,99.50991,-154.91449,0
2024-11-15 18:24:24,101.22675,-154.85161,0
2024-11-15 18:24:23,95.66352,-139.38962,0
2024-11-15 18:24:22,101.30998,-142.88029,0
2024-11-15 18:24:21,94.55658,-138.95017,0
2024-11-15 18:24:20,87.62338,-135.77367,0
2024-11-15 18:24:19,84.53417,-131.96282,0
2024-11-15 18:24:18,94.55291,-138.30075,0
2024-11-15 18:24:17,100.1178,-137.68943,0
2024-11-15 18:24:16,100.85986,-137.00441,0
2024-11-15 18:24:15,98.41783,-139.365,0
2024-11-15 18:24:14,90.92456,-135.24939,0
2024-11-15 18:24:13,82.55275,-123.10406,0
