time,minor,major
2024-11-15 21:18:43,399.5392,0
2024-11-15 21:18:42,367.5995,0
2024-11-15 21:18:41,237.9042,0
2024-11-15 21:18:40,756.7291,0
2024-11-15 21:18:39,1285.958,0
2024-11-15 21:18:38,226.0542,0
2024-11-15 21:18:37,228.3102,0
2024-11-15 21:18:36,277.3588,0
2024-11-15 21:18:35,332.946,0
2024-11-15 21:18:34,222.298,0
2024-11-15 21:18:33,293.125,0
2024-11-15 21:18:32,361.5564,0
2024-11-15 21:18:31,277.3677,0
2024-11-15 21:18:30,332.2966,0
2024-11-15 21:18:29,223.0152,0
2024-11-15 21:18:28,221.011,0
2024-11-15 21:18:27,295.1455,0
2024-11-15 21:18:26,371.5326,0
2024-11-15 21:18:25,228.9067,0
2024-11-15 21:18:24,224.0321,0
2024-11-15 21:18:23,291.0955,0
2024-11-15 21:18:22,374.6881,0
2024-11-15 21:18:21,263.2208,0
2024-11-15 21:18:20,221.3398,0
2024-11-15 21:18:19,222.9598,0
2024-11-15 21:18:18,221.3734,0
2024-11-15 21:18:17,224.682,0
2024-11-15 21:18:16,287.2787,0
2024-11-15 21:18:15,406.4101,0
2024-11-15 21:18:14,357.0088,0
2024-11-15 21:18:13,307.0485,0
2024-11-15 21:18:12,375.2614,0
2024-11-15 21:18:11,232.9793,0
2024-11-15 21:18:10,224.3573,0
2024-11-15 21:18:09,295.7639,0
2024-11-15 21:18:08,355.9063,0
2024-11-15 21:18:07,221.652,0
2024-11-15 21:18:06,222.9798,0
2024-11-15 21:18:05,222.0079,0
2024-11-15 21:18:04,221.0175,0
2024-11-15 21:18:03,290.7929,0
2024-11-15 21:18:02,355.8657,0
2024-11-15 21:18:01,279.0738,0
2024-11-15 21:18:00,338.2706,0
2024-11-15 21:17:59,219.9864,0
2024-11-15 21:17:58,220.6897,0
2024-11-15 21:17:57,241.1053,0
2024-11-15 21:17:56,259.2098,0
2024-11-15 21:17:55,220.023,0
2024-11-15 21:17:54,221.678,0
2024-11-15 21:17:53,337.472,0
2024-11-15 21:17:52,500.5721,0
2024-11-15 21:17:51,357.807,0
2024-11-15 21:17:50,278.4386,0
2024-11-15 21:17:49,222.0227,0
2024-11-15 21:17:48,224.9887,0
2024-11-15 21:17:47,281.1149,0
2024-11-15 21:17:46,399.0259,0
2024-11-15 21:17:45,404.2476,0
2024-11-15 21:17:44,342.652,0
2024-11-15 21:17:43,288.6968,0
2024-11-15 21:17:42,361.3179,0
2024-11-15 21:17:41,245.6733,0
2024-11-15 21:17:40,235.6132,0
2024-11-15 21:17:39,222.6635,0
2024-11-15 21:17:38,224.674,0
2024-11-15 21:17:37,222.3056,0
2024-11-15 21:17:36,223.3479,0
2024-11-15 21:17:35,225.0126,0
2024-11-15 21:17:34,225.3331,0
2024-11-15 21:17:33,292.1296,0
2024-11-15 21:17:32,361.5164,0
2024-11-15 21:17:31,224.0321,0
2024-11-15 21:17:30,223.6455,0
2024-11-15 21:17:29,226.3629,0
2024-11-15 21:17:28,256.4403,0
2024-11-15 21:17:27,1406.9086,0
2024-11-15 21:17:26,2464.568,0
2024-11-15 21:17:25,224.3661,0
2024-11-15 21:17:24,224.0251,0
2024-11-15 21:17:23,292.7226,0
2024-11-15 21:17:22,362.2823,0
2024-11-15 21:17:21,221.6911,0
2024-11-15 21:17:20,221.9935,0
2024-11-15 21:17:19,224.9682,0
2024-11-15 21:17:18,225.6814,0
2024-11-15 21:17:17,229.9829,0
2024-11-15 21:17:16,301.6275,0
2024-11-15 21:17:15,362.7334,0
2024-11-15 21:17:14,245.6172,0
2024-11-15 21:17:13,313.835,0
2024-11-15 21:17:12,450.4468,0
2024-11-15 21:17:11,326.0757,0
2024-11-15 21:17:10,301.9834,0
2024-11-15 21:17:09,344.0104,0
2024-11-15 21:17:08,226.9783,0
2024-11-15 21:17:07,235.0093,0
2024-11-15 21:17:06,243.6511,0
2024-11-15 21:17:05,262.2363,0
2024-11-15 21:17:04,292.4539,0
2024-11-15 21:17:03,505.4903,0
2024-11-15 21:17:02,783.8542,0
2024-11-15 21:17:01,281.7032,0
2024-11-15 21:17:00,339.6266,0
2024-11-15 21:16:59,226.6541,0
2024-11-15 21:16:58,229.335,0
2024-11-15 21:16:57,243.4463,0
2024-11-15 21:16:56,311.1538,0
2024-11-15 21:16:55,321.7587,0
2024-11-15 21:16:54,226.9636,0
2024-11-15 21:16:53,298.4167,0
2024-11-15 21:16:52,392.4008,0
2024-11-15 21:16:51,277.2674,0
2024-11-15 21:16:50,290.5884,0
2024-11-15 21:16:49,338.1287,0
2024-11-15 21:16:48,275.2711,0
2024-11-15 21:16:47,266.661,0
2024-11-15 21:16:46,324.3899,0
2024-11-15 21:16:45,367.6262,0
2024-11-15 21:16:44,249.9961,0
2024-11-15 21:16:43,321.4291,0
2024-11-15 21:16:42,384.2111,0
2024-11-15 21:16:41,238.61,0
2024-11-15 21:16:40,709.6356,0
2024-11-15 21:16:39,1199.0992,0
2024-11-15 21:16:38,261.5957,0
2024-11-15 21:16:37,226.9978,0
2024-11-15 21:16:36,237.069,0
2024-11-15 21:16:35,257.0041,0
2024-11-15 21:16:34,236.3061,0
2024-11-15 21:16:33,305.1718,0
2024-11-15 21:16:32,385.4827,0
2024-11-15 21:16:31,271.5544,0
2024-11-15 21:16:30,301.4205,0
2024-11-15 21:16:29,237.7213,0
2024-11-15 21:16:28,246.2966,0
2024-11-15 21:16:27,240.0598,0
2024-11-15 21:16:26,251.9086,0
2024-11-15 21:16:25,272.299,0
2024-11-15 21:16:24,324.4777,0
2024-11-15 21:16:23,332.3195,0
2024-11-15 21:16:22,388.6448,0
2024-11-15 21:16:21,282.4512,0
2024-11-15 21:16:20,299.1249,0
2024-11-15 21:16:19,223.3269,0
2024-11-15 21:16:18,223.3812,0
2024-11-15 21:16:17,229.0337,0
2024-11-15 21:16:16,289.3208,0
2024-11-15 21:16:15,346.9934,0
2024-11-15 21:16:14,240.6452,0
2024-11-15 21:16:13,292.3639,0
2024-11-15 21:16:12,364.7151,0
2024-11-15 21:16:11,240.605,0
2024-11-15 21:16:10,227.3231,0
2024-11-15 21:16:09,231.3908,0
2024-11-15 21:16:08,235.2681,0
2024-11-15 21:16:07,222.9988,0
2024-11-15 21:16:06,224.2967,0
2024-11-15 21:16:05,277.6778,0
2024-11-15 21:16:04,331.7036,0
2024-11-15 21:16:03,353.4555,0
2024-11-15 21:16:02,490.2575,0
2024-11-15 21:16:01,302.6851,0
2024-11-15 21:16:00,373.863,0
2024-11-15 21:15:59,287.3979,0
2024-11-15 21:15:58,222.9941,0
2024-11-15 21:15:57,240.1108,0
2024-11-15 21:15:56,256.2464,0
2024-11-15 21:15:55,221.0028,0
2024-11-15 21:15:54,221.6337,0
2024-11-15 21:15:53,277.978,0
2024-11-15 21:15:52,331.716,0
2024-11-15 21:15:51,222.9582,0
2024-11-15 21:15:50,223.6655,0
2024-11-15 21:15:49,221.3291,0
2024-11-15 21:15:48,222.3279,0
2024-11-15 21:15:47,225.37,0
2024-11-15 21:15:46,289.3328,0
2024-11-15 21:15:45,350.6837,0
2024-11-15 21:15:44,233.9579,0
2024-11-15 21:15:43,291.4507,0
2024-11-15 21:15:42,362.2535,0
2024-11-15 21:15:41,233.3405,0
2024-11-15 21:15:40,223.3272,0
2024-11-15 21:15:39,222.9968,0
2024-11-15 21:15:38,224.3178,0
2024-11-15 21:15:37,223.0125,0
2024-11-15 21:15:36,222.3417,0
2024-11-15 21:15:35,222.999,0
2024-11-15 21:15:34,282.6872,0
2024-11-15 21:15:33,467.8184,0
2024-11-15 21:15:32,487.1655,0
2024-11-15 21:15:31,228.9535,0
2024-11-15 21:15:30,222.3294,0
2024-11-15 21:15:29,222.0414,0
2024-11-15 21:15:28,1332.4119,0
