time,free,used,cached,buffers
2024-11-15 21:18:43,23406.93,1882.543,6702.84,106.17578
2024-11-15 21:18:42,23406.65,1882.832,6702.836,106.17578
2024-11-15 21:18:41,23407.15,1882.332,6702.836,106.17578
2024-11-15 21:18:40,23406.63,1882.852,6702.832,106.17578
2024-11-15 21:18:39,23406.89,1882.598,6702.832,106.17578
2024-11-15 21:18:38,23408.12,1881.367,6702.832,106.17578
2024-11-15 21:18:37,23408.63,1880.859,6702.824,106.17578
2024-11-15 21:18:36,23408.6,1880.891,6702.824,106.17578
2024-11-15 21:18:35,23408.35,1881.145,6702.824,106.17578
2024-11-15 21:18:34,23408.07,1881.422,6702.824,106.17578
2024-11-15 21:18:33,23408.09,1881.41,6702.82,106.17578
2024-11-15 21:18:32,23407.58,1881.918,6702.82,106.17578
2024-11-15 21:18:31,23408.13,1881.367,6702.816,106.17578
2024-11-15 21:18:30,23408.15,1881.352,6702.816,106.17578
2024-11-15 21:18:29,23408.9,1880.602,6702.812,106.17578
2024-11-15 21:18:28,23408.64,1880.863,6702.812,106.17578
2024-11-15 21:18:27,23408.91,1880.594,6702.812,106.17578
2024-11-15 21:18:26,23408.63,1880.871,6702.812,106.17578
2024-11-15 21:18:25,23408.4,1881.105,6702.809,106.17578
2024-11-15 21:18:24,23408.12,1881.383,6702.809,106.17578
2024-11-15 21:18:23,23408.37,1881.141,6702.805,106.17578
2024-11-15 21:18:22,23406.41,1883.102,6702.805,106.17578
2024-11-15 21:18:21,23406.42,1883.098,6702.801,106.17578
2024-11-15 21:18:20,23406.2,1883.32,6702.801,106.17578
2024-11-15 21:18:19,23406.14,1883.375,6702.801,106.17578
2024-11-15 21:18:18,23406.66,1882.852,6702.801,106.17578
2024-11-15 21:18:17,23406.66,1882.855,6702.797,106.17578
2024-11-15 21:18:16,23406.66,1882.855,6702.797,106.17578
2024-11-15 21:18:15,23406.9,1882.621,6702.793,106.17578
2024-11-15 21:18:14,23406.66,1882.867,6702.793,106.17578
2024-11-15 21:18:13,23407.15,1882.379,6702.789,106.17578
2024-11-15 21:18:12,23407.16,1882.363,6702.789,106.17578
2024-11-15 21:18:11,23407.67,1881.855,6702.789,106.17578
2024-11-15 21:18:10,23407.2,1882.332,6702.789,106.17578
2024-11-15 21:18:09,23407.43,1882.105,6702.785,106.17578
2024-11-15 21:18:08,23407.68,1881.852,6702.785,106.17578
2024-11-15 21:18:07,23405.96,1883.578,6702.781,106.17578
2024-11-15 21:18:06,23405.71,1883.824,6702.781,106.17578
2024-11-15 21:18:05,23406.02,1883.516,6702.781,106.17578
2024-11-15 21:18:04,23405.25,1884.285,6702.781,106.17578
2024-11-15 21:18:03,23405.25,1884.293,6702.777,106.17188
2024-11-15 21:18:02,23405.5,1884.047,6702.777,106.17188
2024-11-15 21:18:01,23405.46,1884.09,6702.773,106.17188
2024-11-15 21:18:00,23405.46,1884.09,6702.773,106.17188
