time,Committed_AS
2024-11-15 21:18:43,5940.883
2024-11-15 21:18:42,5941.426
2024-11-15 21:18:41,5941.426
2024-11-15 21:18:40,5941.426
2024-11-15 21:18:39,5941.426
2024-11-15 21:18:38,5941.426
2024-11-15 21:18:37,5941.426
2024-11-15 21:18:36,5941.426
2024-11-15 21:18:35,5941.426
2024-11-15 21:18:34,5941.426
2024-11-15 21:18:33,5941.426
2024-11-15 21:18:32,5941.426
2024-11-15 21:18:31,5941.426
2024-11-15 21:18:30,5933.344
2024-11-15 21:18:29,5941.723
2024-11-15 21:18:28,5941.723
2024-11-15 21:18:27,5941.723
2024-11-15 21:18:26,5941.723
2024-11-15 21:18:25,5941.723
2024-11-15 21:18:24,5941.723
2024-11-15 21:18:23,5941.723
2024-11-15 21:18:22,5941.723
2024-11-15 21:18:21,5950.16
2024-11-15 21:18:20,5950.16
2024-11-15 21:18:19,5950.16
2024-11-15 21:18:18,5950.16
2024-11-15 21:18:17,5950.848
2024-11-15 21:18:16,5950.848
2024-11-15 21:18:15,5950.848
2024-11-15 21:18:14,5950.848
2024-11-15 21:18:13,5950.848
2024-11-15 21:18:12,5950.848
2024-11-15 21:18:11,5950.848
2024-11-15 21:18:10,5950.848
2024-11-15 21:18:09,5959.285
2024-11-15 21:18:08,5959.285
2024-11-15 21:18:07,5959.285
2024-11-15 21:18:06,5951.078
2024-11-15 21:18:05,5951.078
2024-11-15 21:18:04,5951.078
2024-11-15 21:18:03,5951.078
2024-11-15 21:18:02,5951.078
2024-11-15 21:18:01,5951.078
2024-11-15 21:18:00,5951.078
2024-11-15 21:17:59,5951.078
2024-11-15 21:17:58,5951.078
2024-11-15 21:17:57,5951.078
2024-11-15 21:17:56,5951.078
2024-11-15 21:17:55,5959.527
2024-11-15 21:17:54,5959.527
2024-11-15 21:17:53,5959.527
2024-11-15 21:17:52,5959.527
2024-11-15 21:17:51,5959.527
2024-11-15 21:17:50,5959.527
2024-11-15 21:17:49,5959.527
2024-11-15 21:17:48,5959.527
2024-11-15 21:17:47,5968.043
2024-11-15 21:17:46,5968.043
2024-11-15 21:17:45,5968.043
2024-11-15 21:17:44,5968.043
2024-11-15 21:17:43,5968.043
2024-11-15 21:17:42,5968.043
2024-11-15 21:17:41,5968.043
2024-11-15 21:17:40,5968.043
2024-11-15 21:17:39,5968.043
2024-11-15 21:17:38,5976.48
2024-11-15 21:17:37,5976.48
2024-11-15 21:17:36,5976.48
2024-11-15 21:17:35,5976.48
2024-11-15 21:17:34,5976.48
2024-11-15 21:17:33,5968.617
2024-11-15 21:17:32,5968.617
2024-11-15 21:17:31,5968.617
2024-11-15 21:17:30,5968.617
2024-11-15 21:17:29,5968.617
2024-11-15 21:17:28,5968.617
2024-11-15 21:17:27,5968.617
2024-11-15 21:17:26,5977.055
2024-11-15 21:17:25,5977.055
2024-11-15 21:17:24,5977.055
2024-11-15 21:17:23,5977.055
2024-11-15 21:17:22,5969.223
2024-11-15 21:17:21,5969.223
2024-11-15 21:17:20,5969.223
2024-11-15 21:17:19,5969.223
2024-11-15 21:17:18,5969.223
2024-11-15 21:17:17,5969.223
2024-11-15 21:17:16,5969.223
2024-11-15 21:17:15,5969.223
2024-11-15 21:17:14,5969.223
2024-11-15 21:17:13,5969.223
2024-11-15 21:17:12,5969.223
2024-11-15 21:17:11,5961.012
2024-11-15 21:17:10,5961.012
2024-11-15 21:17:09,5961.012
2024-11-15 21:17:08,5969.449
2024-11-15 21:17:07,5969.449
2024-11-15 21:17:06,5969.449
2024-11-15 21:17:05,5969.449
2024-11-15 21:17:04,5969.449
2024-11-15 21:17:03,5969.449
2024-11-15 21:17:02,5969.449
2024-11-15 21:17:01,5969.449
2024-11-15 21:17:00,5969.449
2024-11-15 21:16:59,5969.449
2024-11-15 21:16:58,5961.586
2024-11-15 21:16:57,5961.586
2024-11-15 21:16:56,5961.586
2024-11-15 21:16:55,5970.023
2024-11-15 21:16:54,5970.023
2024-11-15 21:16:53,5970.023
2024-11-15 21:16:52,5970.023
2024-11-15 21:16:51,5970.023
2024-11-15 21:16:50,5970.023
2024-11-15 21:16:49,5970.023
2024-11-15 21:16:48,5970.023
2024-11-15 21:16:47,5962.191
2024-11-15 21:16:46,5962.191
2024-11-15 21:16:45,5962.191
2024-11-15 21:16:44,5962.191
2024-11-15 21:16:43,5962.191
2024-11-15 21:16:42,5962.191
2024-11-15 21:16:41,5962.191
2024-11-15 21:16:40,5970.43
2024-11-15 21:16:39,5970.43
2024-11-15 21:16:38,5970.43
2024-11-15 21:16:37,5970.43
2024-11-15 21:16:36,5962.234
2024-11-15 21:16:35,5962.234
2024-11-15 21:16:34,5962.234
2024-11-15 21:16:33,5962.234
2024-11-15 21:16:32,5962.234
2024-11-15 21:16:31,5962.234
2024-11-15 21:16:30,5962.234
2024-11-15 21:16:29,5962.234
2024-11-15 21:16:28,5962.234
2024-11-15 21:16:27,5962.234
2024-11-15 21:16:26,5962.234
2024-11-15 21:16:25,5962.234
2024-11-15 21:16:24,5962.234
2024-11-15 21:16:23,5962.234
2024-11-15 21:16:22,5962.234
2024-11-15 21:16:21,5962.234
2024-11-15 21:16:20,5962.234
2024-11-15 21:16:19,5962.234
2024-11-15 21:16:18,5962.234
2024-11-15 21:16:17,5954.402
2024-11-15 21:16:16,5954.402
2024-11-15 21:16:15,5954.402
2024-11-15 21:16:14,5954.402
2024-11-15 21:16:13,5954.402
2024-11-15 21:16:12,5954.402
2024-11-15 21:16:11,5962.84
2024-11-15 21:16:10,5962.84
2024-11-15 21:16:09,5962.84
2024-11-15 21:16:08,5962.84
2024-11-15 21:16:07,5962.84
2024-11-15 21:16:06,5954.629
2024-11-15 21:16:05,5954.629
2024-11-15 21:16:04,5954.629
2024-11-15 21:16:03,5954.629
2024-11-15 21:16:02,5954.629
2024-11-15 21:16:01,5954.629
2024-11-15 21:16:00,5954.629
