time,Committed_AS
2024-11-15 21:18:43,7291.914
2024-11-15 21:18:42,7291.914
2024-11-15 21:18:41,7291.914
2024-11-15 21:18:40,7291.914
2024-11-15 21:18:39,7291.914
2024-11-15 21:18:38,7284.051
2024-11-15 21:18:37,7284.051
2024-11-15 21:18:36,7284.051
2024-11-15 21:18:35,7284.051
2024-11-15 21:18:34,7284.051
2024-11-15 21:18:33,7284.051
2024-11-15 21:18:32,7284.051
2024-11-15 21:18:31,7292.488
2024-11-15 21:18:30,7292.488
2024-11-15 21:18:29,7292.488
2024-11-15 21:18:28,7292.488
2024-11-15 21:18:27,7284.656
2024-11-15 21:18:26,7284.656
2024-11-15 21:18:25,7284.656
2024-11-15 21:18:24,7284.656
2024-11-15 21:18:23,7284.656
2024-11-15 21:18:22,7284.656
2024-11-15 21:18:21,7284.656
2024-11-15 21:18:20,7284.656
2024-11-15 21:18:19,7284.656
2024-11-15 21:18:18,7284.656
2024-11-15 21:18:17,7293.086
2024-11-15 21:18:16,7285.137
2024-11-15 21:18:15,7285.137
2024-11-15 21:18:14,7285.137
2024-11-15 21:18:13,7285.137
2024-11-15 21:18:12,7285.137
2024-11-15 21:18:11,7285.137
2024-11-15 21:18:10,7285.137
2024-11-15 21:18:09,7285.137
2024-11-15 21:18:08,7285.137
2024-11-15 21:18:07,7285.137
2024-11-15 21:18:06,7285.137
2024-11-15 21:18:05,7285.137
2024-11-15 21:18:04,7285.137
2024-11-15 21:18:03,7285.137
2024-11-15 21:18:02,7285.137
2024-11-15 21:18:01,7285.137
2024-11-15 21:18:00,7285.137
2024-11-15 21:17:59,7285.137
2024-11-15 21:17:58,7285.137
2024-11-15 21:17:57,7285.137
2024-11-15 21:17:56,7285.137
2024-11-15 21:17:55,7285.137
2024-11-15 21:17:54,7285.137
2024-11-15 21:17:53,7285.137
2024-11-15 21:17:52,7285.137
2024-11-15 21:17:51,19701.07
2024-11-15 21:17:50,19701.07
2024-11-15 21:17:49,19701.07
2024-11-15 21:17:48,19701.07
2024-11-15 21:17:47,19701.07
2024-11-15 21:17:46,19701.07
2024-11-15 21:17:45,19701.07
2024-11-15 21:17:44,19701.07
2024-11-15 21:17:43,19701.07
2024-11-15 21:17:42,19701.07
2024-11-15 21:17:41,19701.07
2024-11-15 21:17:40,19701.07
2024-11-15 21:17:39,19701.07
2024-11-15 21:17:38,19701.07
2024-11-15 21:17:37,19701.07
2024-11-15 21:17:36,19701.07
2024-11-15 21:17:35,19701.07
2024-11-15 21:17:34,19692.86
2024-11-15 21:17:33,19692.86
2024-11-15 21:17:32,19692.86
2024-11-15 21:17:31,19692.86
2024-11-15 21:17:30,19692.86
2024-11-15 21:17:29,19692.86
2024-11-15 21:17:28,19692.86
2024-11-15 21:17:27,19692.86
