time,minor,major
2024-11-15 21:16:55,514.3601,0
2024-11-15 21:16:54,400.685,-0.8078528
2024-11-15 21:16:53,291.403,-1.1921472
2024-11-15 21:16:52,289.1751,0
2024-11-15 21:16:51,284.1871,0
2024-11-15 21:16:50,286.2406,0
2024-11-15 21:16:49,288.9711,0
2024-11-15 21:16:48,284.7769,0
2024-11-15 21:16:47,303.6255,0
2024-11-15 21:16:46,307.7588,0
2024-11-15 21:16:45,298.4519,0
2024-11-15 21:16:44,317.7687,-0.4039052
2024-11-15 21:16:43,287.2495,-0.5960948
2024-11-15 21:16:42,286.9239,0
2024-11-15 21:16:41,277.8253,0
2024-11-15 21:16:40,350.2587,0
2024-11-15 21:16:39,446.1348,0
2024-11-15 21:16:38,461.2269,0
2024-11-15 21:16:37,429.7835,0
2024-11-15 21:16:36,322.8807,0
2024-11-15 21:16:35,326.4075,0
2024-11-15 21:16:34,324.8773,-0.4038747
2024-11-15 21:16:33,343.8893,-0.5961253
2024-11-15 21:16:32,373.7196,0
2024-11-15 21:16:31,271.6124,0
2024-11-15 21:16:30,276.4451,0
2024-11-15 21:16:29,278.7464,0
2024-11-15 21:16:28,276.9941,0
2024-11-15 21:16:27,277.8194,0
2024-11-15 21:16:26,278.1899,0
2024-11-15 21:16:25,310.1133,0
2024-11-15 21:16:24,327.1083,-0.4039547
2024-11-15 21:16:23,277.9827,-0.5960453
2024-11-15 21:16:22,275.7985,0
2024-11-15 21:16:21,277.3907,0
2024-11-15 21:16:20,273.147,0
2024-11-15 21:16:19,335.886,0
2024-11-15 21:16:18,1583.7178,0
2024-11-15 21:16:17,2126.659,0
2024-11-15 21:16:16,372.4123,0
2024-11-15 21:16:15,307.4749,0
2024-11-15 21:16:14,320.5176,-0.4039061
2024-11-15 21:16:13,282.0254,-0.5960939
2024-11-15 21:16:12,814.0768,0
2024-11-15 21:16:11,1096.6082,0
2024-11-15 21:16:10,394.9304,0
2024-11-15 21:16:09,376.7433,0
2024-11-15 21:16:08,292.9655,0
2024-11-15 21:16:07,313.5508,0
2024-11-15 21:16:06,292.5,0
2024-11-15 21:16:05,308.6152,0
2024-11-15 21:16:04,328.8145,-0.4040562
2024-11-15 21:16:03,277.0569,-0.5959438
2024-11-15 21:16:02,278.2345,0
2024-11-15 21:16:01,277.9139,0
2024-11-15 21:16:00,277.4211,0
2024-11-15 21:15:59,279.3705,0
2024-11-15 21:15:58,277.4183,0
2024-11-15 21:15:57,277.1656,0
2024-11-15 21:15:56,277.2269,0
2024-11-15 21:15:55,325.4874,0
2024-11-15 21:15:54,347.5179,-0.4040737
2024-11-15 21:15:53,280.617,-0.5959263
2024-11-15 21:15:52,277.7429,0
2024-11-15 21:15:51,272.8192,0
2024-11-15 21:15:50,277.4073,0
2024-11-15 21:15:49,279.6112,0
2024-11-15 21:15:48,278.7666,0
2024-11-15 21:15:47,340.2588,0
2024-11-15 21:15:46,368.5203,0
2024-11-15 21:15:45,298.3183,0
2024-11-15 21:15:44,319.7245,-0.403995
2024-11-15 21:15:43,281.8243,-0.596005
2024-11-15 21:15:42,280.9807,0
2024-11-15 21:15:41,275.5933,0
2024-11-15 21:15:40,340.326,0
2024-11-15 21:15:39,374.2813,0
2024-11-15 21:15:38,284.4861,0
2024-11-15 21:15:37,315.9701,0
2024-11-15 21:15:36,319.7527,0
2024-11-15 21:15:35,315.4944,0
2024-11-15 21:15:34,326.8545,-0.4039485
2024-11-15 21:15:33,347.3157,-0.5960515
2024-11-15 21:15:32,453.5767,0
2024-11-15 21:15:31,383.937,0
2024-11-15 21:15:30,283.6156,0
2024-11-15 21:15:29,347.382,0
2024-11-15 21:15:28,435.1833,0
2024-11-15 21:15:27,371.2155,0
2024-11-15 21:15:26,285.8147,0
2024-11-15 21:15:25,317.0884,0
2024-11-15 21:15:24,327.1195,-0.4040079
2024-11-15 21:15:23,282.5864,-0.5959921
2024-11-15 21:15:22,286.8748,0
2024-11-15 21:15:21,291.1571,0
2024-11-15 21:15:20,282.1213,0
2024-11-15 21:15:19,345.7136,0
2024-11-15 21:15:18,383.3739,0
2024-11-15 21:15:17,286.638,0
2024-11-15 21:15:16,289.3853,0
2024-11-15 21:15:15,319.8939,0
2024-11-15 21:15:14,336.5419,-0.4041228
2024-11-15 21:15:13,295.9985,-0.5958772
2024-11-15 21:15:12,292.7567,0
2024-11-15 21:15:11,344.5911,0
2024-11-15 21:15:10,440.5501,0
2024-11-15 21:15:09,389.8544,0
2024-11-15 21:15:08,286.793,0
2024-11-15 21:15:07,307.6427,0
2024-11-15 21:15:06,319.584,0
2024-11-15 21:15:05,321.5401,0
2024-11-15 21:15:04,340.6714,-0.4040625
2024-11-15 21:15:03,293.1806,-0.5959375
2024-11-15 21:15:02,287.4047,0
2024-11-15 21:15:01,288.229,0
2024-11-15 21:15:00,292.1912,0
2024-11-15 21:14:59,289.7959,0
2024-11-15 21:14:58,290.417,0
2024-11-15 21:14:57,322.2913,0
2024-11-15 21:14:56,336.5135,0
2024-11-15 21:14:55,321.8497,0
2024-11-15 21:14:54,334.5567,-0.4041483
2024-11-15 21:14:53,303.4417,-0.5958517
2024-11-15 21:14:52,307.3441,0
2024-11-15 21:14:51,301.0308,0
2024-11-15 21:14:50,299.9252,0
2024-11-15 21:14:49,362.6637,0
2024-11-15 21:14:48,399.7711,0
2024-11-15 21:14:47,368.0346,0
2024-11-15 21:14:46,401.2224,0
2024-11-15 21:14:45,339.6336,0
2024-11-15 21:14:44,348.7212,-0.4040143
2024-11-15 21:14:43,310.9066,-0.5959857
2024-11-15 21:14:42,379.9816,0
2024-11-15 21:14:41,402.7217,0
2024-11-15 21:14:40,439.6769,0
2024-11-15 21:14:39,501.5083,0
2024-11-15 21:14:38,305.9786,0
2024-11-15 21:14:37,323.8031,0
2024-11-15 21:14:36,333.448,0
2024-11-15 21:14:35,348.1563,0
2024-11-15 21:14:34,368.8418,-0.4039592
2024-11-15 21:14:33,382.6738,-0.5960408
2024-11-15 21:14:32,414.9116,0
2024-11-15 21:14:31,313.0202,0
2024-11-15 21:14:30,312.2156,0
2024-11-15 21:14:29,313.0164,0
2024-11-15 21:14:28,318.0192,0
2024-11-15 21:14:27,320.1811,0
2024-11-15 21:14:26,317.3816,0
2024-11-15 21:14:25,352.1854,0
2024-11-15 21:14:24,376.2775,-0.4040049
2024-11-15 21:14:23,324.9548,-0.5959951
2024-11-15 21:14:22,320.4548,0
2024-11-15 21:14:21,348.813,0
2024-11-15 21:14:20,358.3934,0
2024-11-15 21:14:19,1531.5342,0
2024-11-15 21:14:18,2206.294,0
2024-11-15 21:14:17,683.2684,0
2024-11-15 21:14:16,633.4672,0
2024-11-15 21:14:15,423.9788,0
2024-11-15 21:14:14,539.7634,-0.4040626
2024-11-15 21:14:13,440.5537,-0.5959374
2024-11-15 21:14:12,915.5154,0
2024-11-15 21:14:11,1250.9231,0
2024-11-15 21:14:10,507.8015,0
2024-11-15 21:14:09,438.1188,0
2024-11-15 21:14:08,343.2447,0
2024-11-15 21:14:07,366.3611,0
2024-11-15 21:14:06,369.6022,0
2024-11-15 21:14:05,396.7564,0
2024-11-15 21:14:04,456.3831,-0.4040368
2024-11-15 21:14:03,398.357,-0.5959632
2024-11-15 21:14:02,360.3998,0
2024-11-15 21:14:01,355.1571,0
2024-11-15 21:14:00,350.5842,0
2024-11-15 21:13:59,348.3939,0
2024-11-15 21:13:58,348.0217,0
2024-11-15 21:13:57,349.777,0
2024-11-15 21:13:56,349.2205,0
2024-11-15 21:13:55,393.8205,0
2024-11-15 21:13:54,414.572,-0.4040093
2024-11-15 21:13:53,350.3829,-0.5959907
2024-11-15 21:13:52,351.6623,0
2024-11-15 21:13:51,352.9515,0
2024-11-15 21:13:50,351.0169,0
2024-11-15 21:13:49,353.7906,0
2024-11-15 21:13:48,355.8769,0
2024-11-15 21:13:47,366.3872,0
2024-11-15 21:13:46,369.4304,0
2024-11-15 21:13:45,393.193,0
2024-11-15 21:13:44,405.6203,-0.4040091
2024-11-15 21:13:43,383.2233,-0.5959909
2024-11-15 21:13:42,380.3474,0
2024-11-15 21:13:41,368.9897,0
2024-11-15 21:13:40,501.9348,0
2024-11-15 21:13:39,570.3286,0
2024-11-15 21:13:38,382.4179,0
2024-11-15 21:13:37,461.4177,0
2024-11-15 21:13:36,508.2823,0
2024-11-15 21:13:35,430.4834,0
2024-11-15 21:13:34,431.854,-0.4041842
2024-11-15 21:13:33,457.7182,-0.5958158
2024-11-15 21:13:32,490.8462,0
2024-11-15 21:13:31,379.0245,0
2024-11-15 21:13:30,455.5559,0
2024-11-15 21:13:29,492.8379,0
2024-11-15 21:13:28,391.318,0
2024-11-15 21:13:27,401.66,0
2024-11-15 21:13:26,403.433,0
2024-11-15 21:13:25,448.6172,0
2024-11-15 21:13:24,476.8636,-0.4041933
2024-11-15 21:13:23,405.6358,-0.5958067
2024-11-15 21:13:22,399.846,0
2024-11-15 21:13:21,383.851,0
2024-11-15 21:13:20,391.8203,0
2024-11-15 21:13:19,395.8187,0
2024-11-15 21:13:18,399.227,0
2024-11-15 21:13:17,406.0886,-0.4042216
2024-11-15 21:13:16,411.8529,-0.5957784
2024-11-15 21:13:15,434.9526,0
2024-11-15 21:13:14,447.6384,0
2024-11-15 21:13:13,401.0588,0
2024-11-15 21:13:12,407.81,0
2024-11-15 21:13:11,408.1784,0
2024-11-15 21:13:10,474.0692,0
2024-11-15 21:13:09,505.4965,0
2024-11-15 21:13:08,409.6481,0
2024-11-15 21:13:07,426.3591,-0.4041278
2024-11-15 21:13:06,432.9221,-0.5958722
2024-11-15 21:13:05,646.3994,0
2024-11-15 21:13:04,752.9621,0
2024-11-15 21:13:03,412.7672,0
2024-11-15 21:13:02,406.9804,0
2024-11-15 21:13:01,410.2764,0
2024-11-15 21:13:00,431.2506,0
2024-11-15 21:12:59,435.5196,0
2024-11-15 21:12:58,430.9152,0
2024-11-15 21:12:57,437.5744,-0.4041099
2024-11-15 21:12:56,435.3653,-0.5958901
2024-11-15 21:12:55,462.507,0
2024-11-15 21:12:54,473.6551,0
2024-11-15 21:12:53,427.6356,0
2024-11-15 21:12:52,447.3539,0
2024-11-15 21:12:51,475.394,0
2024-11-15 21:12:50,469.7091,0
2024-11-15 21:12:49,455.2282,0
2024-11-15 21:12:48,445.4952,0
2024-11-15 21:12:47,434.2021,0
2024-11-15 21:12:46,454.1978,-0.4040318
2024-11-15 21:12:45,488.2665,-0.5959682
2024-11-15 21:12:44,470.697,0
2024-11-15 21:12:43,456.4926,0
2024-11-15 21:12:42,476.7962,0
2024-11-15 21:12:41,446.9956,0
2024-11-15 21:12:40,632.9585,0
2024-11-15 21:12:39,743.3579,0
2024-11-15 21:12:38,550.038,0
2024-11-15 21:12:37,584.6083,0
2024-11-15 21:12:36,507.5591,-0.4040361
2024-11-15 21:12:35,508.5587,-0.5959639
2024-11-15 21:12:34,522.2009,0
2024-11-15 21:12:33,527.1896,0
2024-11-15 21:12:32,549.1157,0
2024-11-15 21:12:31,449.6602,0
2024-11-15 21:12:30,459.4407,0
2024-11-15 21:12:29,456.6971,0
2024-11-15 21:12:28,444.1933,0
2024-11-15 21:12:27,453.3012,0
2024-11-15 21:12:26,464.4243,-0.8081323
2024-11-15 21:12:25,482.7525,-1.1918677
2024-11-15 21:12:24,489.1928,0
2024-11-15 21:12:23,457.9704,0
2024-11-15 21:12:22,451.0331,0
2024-11-15 21:12:21,460.4066,0
2024-11-15 21:12:20,1670.6245,0
2024-11-15 21:12:19,2221.393,0
2024-11-15 21:12:18,454.2407,0
2024-11-15 21:12:17,457.7312,0
2024-11-15 21:12:16,462.5852,-0.810281
2024-11-15 21:12:15,502.4772,-1.189719
2024-11-15 21:12:14,522.8832,0
2024-11-15 21:12:13,510.6507,0
2024-11-15 21:12:12,1175.4474,0
2024-11-15 21:12:11,1451.5313,0
2024-11-15 21:12:10,560.4678,0
2024-11-15 21:12:09,589.8568,0
2024-11-15 21:12:08,474.6635,0
2024-11-15 21:12:07,492.3466,0
2024-11-15 21:12:06,500.8468,-0.4041509
2024-11-15 21:12:05,511.072,-0.5958491
2024-11-15 21:12:04,523.5139,0
2024-11-15 21:12:03,478.4248,0
2024-11-15 21:12:02,569.3905,0
2024-11-15 21:12:01,716.264,0
2024-11-15 21:12:00,860.5014,0
2024-11-15 21:11:59,908.7064,0
2024-11-15 21:11:58,627.1276,0
2024-11-15 21:11:57,462.9712,0
2024-11-15 21:11:56,472.5316,-0.8085368
2024-11-15 21:11:55,521.7224,-1.1914632
2024-11-15 21:11:54,531.3776,0
2024-11-15 21:11:53,540.8162,0
2024-11-15 21:11:52,573.845,0
2024-11-15 21:11:51,498.844,0
2024-11-15 21:11:50,502.4758,0
2024-11-15 21:11:49,480.7882,0
2024-11-15 21:11:48,505.4719,0
2024-11-15 21:11:47,524.3621,0
2024-11-15 21:11:46,490.4509,-0.4041495
2024-11-15 21:11:45,526.301,-0.5958505
2024-11-15 21:11:44,531.194,0
2024-11-15 21:11:43,482.1684,0
2024-11-15 21:11:42,500.5959,0
2024-11-15 21:11:41,485.6298,0
2024-11-15 21:11:40,564.3261,0
2024-11-15 21:11:39,642.7684,0
2024-11-15 21:11:38,531.191,0
2024-11-15 21:11:37,527.4325,0
2024-11-15 21:11:36,535.9467,-0.404064
2024-11-15 21:11:35,530.5727,-0.595936
2024-11-15 21:11:34,550.8102,0
2024-11-15 21:11:33,560.038,0
2024-11-15 21:11:32,589.3968,0
2024-11-15 21:11:31,499.1714,0
2024-11-15 21:11:30,494.7932,0
2024-11-15 21:11:29,489.6063,0
2024-11-15 21:11:28,492.6079,0
2024-11-15 21:11:27,499.6291,0
2024-11-15 21:11:26,498.3935,-0.4041026
2024-11-15 21:11:25,525.3265,-0.5958974
2024-11-15 21:11:24,615.7961,0
2024-11-15 21:11:23,606.2778,0
2024-11-15 21:11:22,494.9515,0
2024-11-15 21:11:21,486.9829,0
2024-11-15 21:11:20,548.259,0
2024-11-15 21:11:19,705.8749,0
2024-11-15 21:11:18,943.5728,0
2024-11-15 21:11:17,890.0758,0
2024-11-15 21:11:16,494.7898,-0.4039144
2024-11-15 21:11:15,527.7423,-0.5960856
2024-11-15 21:11:14,612.1584,0
2024-11-15 21:11:13,627.5041,0
2024-11-15 21:11:12,543.6473,0
2024-11-15 21:11:11,489.7409,0
2024-11-15 21:11:10,555.2835,0
2024-11-15 21:11:09,597.6327,0
2024-11-15 21:11:08,502.1822,0
2024-11-15 21:11:07,524.5211,0
2024-11-15 21:11:06,549.4152,-0.4041329
2024-11-15 21:11:05,550.6697,-0.5958671
2024-11-15 21:11:04,593.8144,0
2024-11-15 21:11:03,588.9091,0
2024-11-15 21:11:02,546.8435,0
2024-11-15 21:11:01,494.3231,0
2024-11-15 21:11:00,491.8137,0
2024-11-15 21:10:59,490.3856,0
2024-11-15 21:10:58,487.2671,0
2024-11-15 21:10:57,499.3925,0
2024-11-15 21:10:56,498.3573,-0.8079401
2024-11-15 21:10:55,526.2142,-1.1920599
2024-11-15 21:10:54,571.8383,0
2024-11-15 21:10:53,551.1547,0
2024-11-15 21:10:52,553.8741,0
2024-11-15 21:10:51,566.8372,0
2024-11-15 21:10:50,577.1433,0
2024-11-15 21:10:49,577.5209,0
2024-11-15 21:10:48,565.3569,0
2024-11-15 21:10:47,566.0206,0
2024-11-15 21:10:46,608.0885,-0.4041525
2024-11-15 21:10:45,649.3749,-0.5958475
2024-11-15 21:10:44,591.5029,0
2024-11-15 21:10:43,548.6319,0
2024-11-15 21:10:42,558.2625,-0.4040732
2024-11-15 21:10:41,588.1225,-0.5959268
2024-11-15 21:10:40,647.9055,0
2024-11-15 21:10:39,652.8814,0
2024-11-15 21:10:38,754.3074,0
2024-11-15 21:10:37,928.142,0
2024-11-15 21:10:36,715.0687,0
2024-11-15 21:10:35,651.0149,0
2024-11-15 21:10:34,631.7661,0
2024-11-15 21:10:33,631.9399,0
2024-11-15 21:10:32,665.0735,-0.4040896
2024-11-15 21:10:31,581.7993,-0.5959104
2024-11-15 21:10:30,576.8954,0
2024-11-15 21:10:29,570.8324,0
2024-11-15 21:10:28,576.6406,0
2024-11-15 21:10:27,570.5159,0
2024-11-15 21:10:26,640.0125,0
2024-11-15 21:10:25,731.5052,0
2024-11-15 21:10:24,640.7804,0
2024-11-15 21:10:23,566.1657,0
2024-11-15 21:10:22,554.8957,-0.4040419
2024-11-15 21:10:21,1754.633,-0.5959581
2024-11-15 21:10:20,2313.859,0
2024-11-15 21:10:19,512.3156,0
2024-11-15 21:10:18,491.4707,0
2024-11-15 21:10:17,478.275,0
2024-11-15 21:10:16,488.4435,0
2024-11-15 21:10:15,529.9435,0
2024-11-15 21:10:14,537.9505,0
2024-11-15 21:10:13,476.6994,0
2024-11-15 21:10:12,1147.0633,-0.4040057
2024-11-15 21:10:11,1517.9094,-0.5959943
2024-11-15 21:10:10,643.8857,0
2024-11-15 21:10:09,578.4415,0
2024-11-15 21:10:08,469.0438,0
2024-11-15 21:10:07,493.3796,0
2024-11-15 21:10:06,512.8785,0
2024-11-15 21:10:05,595.2644,0
2024-11-15 21:10:04,706.1587,0
2024-11-15 21:10:03,644.7664,0
2024-11-15 21:10:02,579.8571,-0.4041144
2024-11-15 21:10:01,492.7061,-0.5958856
2024-11-15 21:10:00,482.8334,0
2024-11-15 21:09:59,474.3074,0
2024-11-15 21:09:58,463.224,0
2024-11-15 21:09:57,477.301,0
2024-11-15 21:09:56,506.366,0
2024-11-15 21:09:55,672.1049,0
2024-11-15 21:09:54,722.8938,0
2024-11-15 21:09:53,484.6087,0
2024-11-15 21:09:52,555.3883,-0.4041968
2024-11-15 21:09:51,589.3705,-0.5958032
2024-11-15 21:09:50,477.9888,0
2024-11-15 21:09:49,471.5363,0
2024-11-15 21:09:48,458.3521,0
2024-11-15 21:09:47,461.5006,0
2024-11-15 21:09:46,482.46,0
2024-11-15 21:09:45,518.8928,0
2024-11-15 21:09:44,515.2283,0
2024-11-15 21:09:43,468.4599,0
2024-11-15 21:09:42,477.5345,-0.4040915
2024-11-15 21:09:41,465.629,-0.5959085
2024-11-15 21:09:40,523.4217,0
2024-11-15 21:09:39,545.2002,0
2024-11-15 21:09:38,466.2271,0
2024-11-15 21:09:37,499.432,0
2024-11-15 21:09:36,473.339,0
2024-11-15 21:09:35,476.3759,0
2024-11-15 21:09:34,501.8545,0
2024-11-15 21:09:33,523.7849,0
2024-11-15 21:09:32,568.2933,-0.4040092
2024-11-15 21:09:31,463.3835,-0.5959908
2024-11-15 21:09:30,455.9967,0
2024-11-15 21:09:29,449.7305,0
2024-11-15 21:09:28,446.214,0
2024-11-15 21:09:27,453.2318,0
2024-11-15 21:09:26,450.9104,0
2024-11-15 21:09:25,475.6009,0
2024-11-15 21:09:24,502.8782,0
2024-11-15 21:09:23,507.5421,-0.4040554
2024-11-15 21:09:22,542.8199,-0.5959446
2024-11-15 21:09:21,482.1325,0
2024-11-15 21:09:20,466.2849,0
2024-11-15 21:09:19,451.8698,0
2024-11-15 21:09:18,468.5335,0
2024-11-15 21:09:17,467.5767,0
2024-11-15 21:09:16,438.9854,0
2024-11-15 21:09:15,463.2489,0
2024-11-15 21:09:14,474.7508,0
2024-11-15 21:09:13,437.7884,-0.4040164
2024-11-15 21:09:12,437.6256,-0.5959836
2024-11-15 21:09:11,433.5152,0
2024-11-15 21:09:10,492.2856,0
2024-11-15 21:09:09,523.5089,0
2024-11-15 21:09:08,418.1789,0
2024-11-15 21:09:07,424.107,0
2024-11-15 21:09:06,440.6036,0
2024-11-15 21:09:05,472.9032,0
2024-11-15 21:09:04,472.5359,0
2024-11-15 21:09:03,416.3039,-0.4039978
2024-11-15 21:09:02,422.7478,-0.5960022
2024-11-15 21:09:01,426.1256,0
2024-11-15 21:09:00,432.8636,0
2024-11-15 21:08:59,414.4318,0
2024-11-15 21:08:58,417.9893,0
2024-11-15 21:08:57,421.2265,0
2024-11-15 21:08:56,425.1976,0
2024-11-15 21:08:55,505.6032,0
2024-11-15 21:08:54,573.4555,0
2024-11-15 21:08:53,469.3633,-0.4040078
2024-11-15 21:08:52,428.4017,-0.5959922
2024-11-15 21:08:51,420.3412,0
2024-11-15 21:08:50,407.1376,0
2024-11-15 21:08:49,474.7563,0
2024-11-15 21:08:48,616.9381,0
2024-11-15 21:08:47,745.5557,0
2024-11-15 21:08:46,776.8275,0
2024-11-15 21:08:45,573.6053,0
2024-11-15 21:08:44,445.7983,0
2024-11-15 21:08:43,410.7547,-0.4040687
2024-11-15 21:08:42,400.5626,-0.5959313
2024-11-15 21:08:41,392.5379,0
2024-11-15 21:08:40,454.2489,0
2024-11-15 21:08:39,492.7997,0
2024-11-15 21:08:38,388.101,0
2024-11-15 21:08:37,392.4526,0
2024-11-15 21:08:36,406.7875,0
2024-11-15 21:08:35,442.4563,0
2024-11-15 21:08:34,473.9661,0
2024-11-15 21:08:33,447.93,-0.808285
2024-11-15 21:08:32,502.0846,-1.191715
2024-11-15 21:08:31,404.5565,0
2024-11-15 21:08:30,368.2393,0
2024-11-15 21:08:29,370.7831,0
2024-11-15 21:08:28,370.3552,0
2024-11-15 21:08:27,359.4985,0
2024-11-15 21:08:26,350.6538,0
2024-11-15 21:08:25,391.1681,0
2024-11-15 21:08:24,405.3947,0
2024-11-15 21:08:23,354.4377,-0.4040277
2024-11-15 21:08:22,1586.066,-0.5959723
2024-11-15 21:08:21,2165.122,0
2024-11-15 21:08:20,358.0415,0
2024-11-15 21:08:19,361.9645,0
2024-11-15 21:08:18,357.404,0
2024-11-15 21:08:17,352.9751,0
2024-11-15 21:08:16,353.6152,0
2024-11-15 21:08:15,391.7332,0
2024-11-15 21:08:14,415.3405,0
2024-11-15 21:08:13,374.5735,-0.4040478
2024-11-15 21:08:12,950.2666,-0.5959522
2024-11-15 21:08:11,1222.2799,0
2024-11-15 21:08:10,432.145,0
2024-11-15 21:08:09,476.7437,0
2024-11-15 21:08:08,363.6494,0
2024-11-15 21:08:07,351.1171,0
2024-11-15 21:08:06,378.1249,0
2024-11-15 21:08:05,403.2752,0
2024-11-15 21:08:04,385.7035,0
2024-11-15 21:08:03,343.2168,-0.4041273
2024-11-15 21:08:02,354.5191,-0.5958727
2024-11-15 21:08:01,358.8474,0
2024-11-15 21:08:00,339.614,0
2024-11-15 21:07:59,406.2999,0
2024-11-15 21:07:58,434.7304,0
2024-11-15 21:07:57,341.0013,0
2024-11-15 21:07:56,349.0511,0
2024-11-15 21:07:55,391.9979,0
2024-11-15 21:07:54,429.1098,0
2024-11-15 21:07:53,373.1603,-0.4039726
2024-11-15 21:07:52,339.6233,-0.5960274
2024-11-15 21:07:51,341.5932,0
2024-11-15 21:07:50,332.8996,0
2024-11-15 21:07:49,328.676,0
2024-11-15 21:07:48,340.8179,0
2024-11-15 21:07:47,405.8155,0
2024-11-15 21:07:46,498.3765,0
2024-11-15 21:07:45,519.4314,0
2024-11-15 21:07:44,528.5505,0
2024-11-15 21:07:43,435.274,-0.8079364
2024-11-15 21:07:42,344.5188,-1.1920636
2024-11-15 21:07:41,330.7722,0
2024-11-15 21:07:40,461.8941,0
2024-11-15 21:07:39,528.3429,0
2024-11-15 21:07:38,329.3237,0
2024-11-15 21:07:37,334.9691,0
2024-11-15 21:07:36,338.9907,0
2024-11-15 21:07:35,390.0407,0
