time,active
2024-11-15 21:17:19,2000
2024-11-15 21:17:18,1964
2024-11-15 21:17:17,1964
2024-11-15 21:17:16,1935
2024-11-15 21:17:15,1859
2024-11-15 21:17:14,1774
2024-11-15 21:17:13,1779
2024-11-15 21:17:12,1778
2024-11-15 21:17:11,1778
2024-11-15 21:17:10,1778
2024-11-15 21:17:09,1778
2024-11-15 21:17:08,1778
2024-11-15 21:17:07,1780
2024-11-15 21:17:06,1778
2024-11-15 21:17:05,1778
2024-11-15 21:17:04,1778
2024-11-15 21:17:03,1778
2024-11-15 21:17:02,1778
2024-11-15 21:17:01,1778
2024-11-15 21:17:00,1778
2024-11-15 21:16:59,1778
2024-11-15 21:16:58,1778
2024-11-15 21:16:57,1778
2024-11-15 21:16:56,1778
2024-11-15 21:16:55,1778
2024-11-15 21:16:54,1777
2024-11-15 21:16:53,1779
2024-11-15 21:16:52,1780
2024-11-15 21:16:51,1780
2024-11-15 21:16:50,1781
2024-11-15 21:16:49,1781
2024-11-15 21:16:48,1767
2024-11-15 21:16:47,1767
2024-11-15 21:16:46,1769
2024-11-15 21:16:45,1751
2024-11-15 21:16:44,1718
2024-11-15 21:16:43,1687
2024-11-15 21:16:42,1656
2024-11-15 21:16:41,1645
2024-11-15 21:16:40,1645
2024-11-15 21:16:39,1645
2024-11-15 21:16:38,1645
2024-11-15 21:16:37,1645
2024-11-15 21:16:36,1645
2024-11-15 21:16:35,1645
2024-11-15 21:16:34,1645
2024-11-15 21:16:33,1645
2024-11-15 21:16:32,1645
2024-11-15 21:16:31,1645
2024-11-15 21:16:30,1645
2024-11-15 21:16:29,1647
2024-11-15 21:16:28,1647
2024-11-15 21:16:27,1647
2024-11-15 21:16:26,1647
2024-11-15 21:16:25,1647
2024-11-15 21:16:24,1647
2024-11-15 21:16:23,1647
2024-11-15 21:16:22,1647
2024-11-15 21:16:21,1647
2024-11-15 21:16:20,1647
2024-11-15 21:16:19,1647
2024-11-15 21:16:18,1647
2024-11-15 21:16:17,1647
2024-11-15 21:16:16,1647
2024-11-15 21:16:15,1647
2024-11-15 21:16:14,1647
2024-11-15 21:16:13,1645
2024-11-15 21:16:12,1645
2024-11-15 21:16:11,1645
2024-11-15 21:16:10,1645
2024-11-15 21:16:09,1645
2024-11-15 21:16:08,1645
2024-11-15 21:16:07,1645
2024-11-15 21:16:06,1645
2024-11-15 21:16:05,1645
2024-11-15 21:16:04,1645
2024-11-15 21:16:03,1645
2024-11-15 21:16:02,1645
2024-11-15 21:16:01,1645
2024-11-15 21:16:00,1645
2024-11-15 21:15:59,1645
2024-11-15 21:15:58,1645
2024-11-15 21:15:57,1645
2024-11-15 21:15:56,1645
2024-11-15 21:15:55,1645
2024-11-15 21:15:54,1647
2024-11-15 21:15:53,1647
2024-11-15 21:15:52,1647
2024-11-15 21:15:51,1646
2024-11-15 21:15:50,1646
2024-11-15 21:15:49,1646
2024-11-15 21:15:48,1646
2024-11-15 21:15:47,1646
2024-11-15 21:15:46,1646
2024-11-15 21:15:45,1646
2024-11-15 21:15:44,1646
2024-11-15 21:15:43,1646
2024-11-15 21:15:42,1646
2024-11-15 21:15:41,1646
2024-11-15 21:15:40,1646
2024-11-15 21:15:39,1646
2024-11-15 21:15:38,1646
2024-11-15 21:15:37,1646
2024-11-15 21:15:36,1646
2024-11-15 21:15:35,1646
2024-11-15 21:15:34,1646
2024-11-15 21:15:33,1646
2024-11-15 21:15:32,1646
2024-11-15 21:15:31,1722
2024-11-15 21:15:30,1722
2024-11-15 21:15:29,1720
2024-11-15 21:15:28,1720
2024-11-15 21:15:27,1720
2024-11-15 21:15:26,1722
2024-11-15 21:15:25,1722
2024-11-15 21:15:24,1722
2024-11-15 21:15:23,1722
2024-11-15 21:15:22,1722
2024-11-15 21:15:21,1722
2024-11-15 21:15:20,1722
2024-11-15 21:15:19,1723
2024-11-15 21:15:18,1723
2024-11-15 21:15:17,1723
2024-11-15 21:15:16,1799
2024-11-15 21:15:15,1799
2024-11-15 21:15:14,1799
2024-11-15 21:15:13,1799
2024-11-15 21:15:12,1799
2024-11-15 21:15:11,1799
2024-11-15 21:15:10,1799
2024-11-15 21:15:09,1799
2024-11-15 21:15:08,1799
2024-11-15 21:15:07,1799
2024-11-15 21:15:06,1799
2024-11-15 21:15:05,1799
2024-11-15 21:15:04,1799
2024-11-15 21:15:03,1799
2024-11-15 21:15:02,1800
2024-11-15 21:15:01,1800
2024-11-15 21:15:00,1800
2024-11-15 21:14:59,1800
2024-11-15 21:14:58,1800
2024-11-15 21:14:57,1800
2024-11-15 21:14:56,1878
2024-11-15 21:14:55,1878
2024-11-15 21:14:54,1878
2024-11-15 21:14:53,1878
2024-11-15 21:14:52,1878
2024-11-15 21:14:51,1878
2024-11-15 21:14:50,1879
2024-11-15 21:14:49,1879
2024-11-15 21:14:48,1879
2024-11-15 21:14:47,1880
2024-11-15 21:14:46,1880
2024-11-15 21:14:45,1879
2024-11-15 21:14:44,1879
2024-11-15 21:14:43,1955
2024-11-15 21:14:42,1955
2024-11-15 21:14:41,1954
2024-11-15 21:14:40,1954
2024-11-15 21:14:39,1954
2024-11-15 21:14:38,1954
2024-11-15 21:14:37,1954
2024-11-15 21:14:36,1954
2024-11-15 21:14:35,1954
2024-11-15 21:14:34,2030
2024-11-15 21:14:33,2031
2024-11-15 21:14:32,2031
2024-11-15 21:14:31,2031
2024-11-15 21:14:30,2031
2024-11-15 21:14:29,2032
2024-11-15 21:14:28,2031
2024-11-15 21:14:27,2108
2024-11-15 21:14:26,2108
2024-11-15 21:14:25,2108
2024-11-15 21:14:24,2108
2024-11-15 21:14:23,2108
2024-11-15 21:14:22,2108
2024-11-15 21:14:21,2108
2024-11-15 21:14:20,2185
2024-11-15 21:14:19,2185
2024-11-15 21:14:18,2186
2024-11-15 21:14:17,2186
2024-11-15 21:14:16,2186
2024-11-15 21:14:15,2262
2024-11-15 21:14:14,2262
2024-11-15 21:14:13,2261
2024-11-15 21:14:12,2261
2024-11-15 21:14:11,2262
2024-11-15 21:14:10,2342
2024-11-15 21:14:09,2342
2024-11-15 21:14:08,2342
2024-11-15 21:14:07,2342
2024-11-15 21:14:06,2342
2024-11-15 21:14:05,2342
2024-11-15 21:14:04,2342
2024-11-15 21:14:03,2342
2024-11-15 21:14:02,2420
2024-11-15 21:14:01,2420
2024-11-15 21:14:00,2420
2024-11-15 21:13:59,2421
2024-11-15 21:13:58,2422
2024-11-15 21:13:57,2422
2024-11-15 21:13:56,2421
2024-11-15 21:13:55,2421
2024-11-15 21:13:54,2420
2024-11-15 21:13:53,2419
2024-11-15 21:13:52,2419
2024-11-15 21:13:51,2419
2024-11-15 21:13:50,2419
2024-11-15 21:13:49,2495
2024-11-15 21:13:48,2495
2024-11-15 21:13:47,2495
2024-11-15 21:13:46,2573
2024-11-15 21:13:45,2650
2024-11-15 21:13:44,2650
2024-11-15 21:13:43,2650
2024-11-15 21:13:42,2650
2024-11-15 21:13:41,2649
2024-11-15 21:13:40,2727
2024-11-15 21:13:39,2727
2024-11-15 21:13:38,2727
2024-11-15 21:13:37,2727
2024-11-15 21:13:36,2727
2024-11-15 21:13:35,2727
2024-11-15 21:13:34,2727
2024-11-15 21:13:33,2727
2024-11-15 21:13:32,2727
2024-11-15 21:13:31,2727
2024-11-15 21:13:30,2727
2024-11-15 21:13:29,2727
2024-11-15 21:13:28,2727
2024-11-15 21:13:27,2727
2024-11-15 21:13:26,2805
2024-11-15 21:13:25,2805
2024-11-15 21:13:24,2805
2024-11-15 21:13:23,2805
2024-11-15 21:13:22,2805
2024-11-15 21:13:21,2805
2024-11-15 21:13:20,2880
2024-11-15 21:13:19,2880
2024-11-15 21:13:18,2880
2024-11-15 21:13:17,2880
2024-11-15 21:13:16,2880
2024-11-15 21:13:15,2880
2024-11-15 21:13:14,2880
2024-11-15 21:13:13,2880
2024-11-15 21:13:12,2880
2024-11-15 21:13:11,2880
2024-11-15 21:13:10,3033
2024-11-15 21:13:09,3033
2024-11-15 21:13:08,3033
2024-11-15 21:13:07,3034
2024-11-15 21:13:06,3034
2024-11-15 21:13:05,3034
2024-11-15 21:13:04,3034
2024-11-15 21:13:03,3034
2024-11-15 21:13:02,3033
2024-11-15 21:13:01,3033
2024-11-15 21:13:00,3033
2024-11-15 21:12:59,3109
2024-11-15 21:12:58,3109
2024-11-15 21:12:57,3110
2024-11-15 21:12:56,3110
2024-11-15 21:12:55,3187
2024-11-15 21:12:54,3187
2024-11-15 21:12:53,3188
2024-11-15 21:12:52,3188
2024-11-15 21:12:51,3188
2024-11-15 21:12:50,3264
2024-11-15 21:12:49,3264
2024-11-15 21:12:48,3263
2024-11-15 21:12:47,3263
2024-11-15 21:12:46,3263
2024-11-15 21:12:45,3263
2024-11-15 21:12:44,3263
2024-11-15 21:12:43,3263
2024-11-15 21:12:42,3338
2024-11-15 21:12:41,3338
2024-11-15 21:12:40,3338
2024-11-15 21:12:39,3338
2024-11-15 21:12:38,3338
2024-11-15 21:12:37,3338
2024-11-15 21:12:36,3338
2024-11-15 21:12:35,3338
2024-11-15 21:12:34,3338
2024-11-15 21:12:33,3339
2024-11-15 21:12:32,3339
2024-11-15 21:12:31,3339
2024-11-15 21:12:30,3415
2024-11-15 21:12:29,3415
2024-11-15 21:12:28,3415
2024-11-15 21:12:27,3416
2024-11-15 21:12:26,3416
2024-11-15 21:12:25,3495
2024-11-15 21:12:24,3495
2024-11-15 21:12:23,3495
2024-11-15 21:12:22,3494
2024-11-15 21:12:21,3493
2024-11-15 21:12:20,3493
2024-11-15 21:12:19,3493
2024-11-15 21:12:18,3493
2024-11-15 21:12:17,3493
2024-11-15 21:12:16,3493
2024-11-15 21:12:15,3570
2024-11-15 21:12:14,3570
2024-11-15 21:12:13,3647
2024-11-15 21:12:12,3647
2024-11-15 21:12:11,3647
2024-11-15 21:12:10,3648
2024-11-15 21:12:09,3647
2024-11-15 21:12:08,3647
2024-11-15 21:12:07,3647
2024-11-15 21:12:06,3647
2024-11-15 21:12:05,3647
2024-11-15 21:12:04,3647
2024-11-15 21:12:03,3646
2024-11-15 21:12:02,3648
2024-11-15 21:12:01,3648
2024-11-15 21:12:00,3725
2024-11-15 21:11:59,3725
2024-11-15 21:11:58,3724
2024-11-15 21:11:57,3724
2024-11-15 21:11:56,3725
2024-11-15 21:11:55,3725
2024-11-15 21:11:54,3725
2024-11-15 21:11:53,3725
2024-11-15 21:11:52,3726
2024-11-15 21:11:51,3725
2024-11-15 21:11:50,3725
2024-11-15 21:11:49,3726
2024-11-15 21:11:48,3726
2024-11-15 21:11:47,3802
2024-11-15 21:11:46,3802
2024-11-15 21:11:45,3801
2024-11-15 21:11:44,3800
2024-11-15 21:11:43,3801
2024-11-15 21:11:42,3801
2024-11-15 21:11:41,3801
2024-11-15 21:11:40,3801
2024-11-15 21:11:39,3801
2024-11-15 21:11:38,3801
2024-11-15 21:11:37,3801
2024-11-15 21:11:36,3877
2024-11-15 21:11:35,3877
2024-11-15 21:11:34,3877
2024-11-15 21:11:33,3877
2024-11-15 21:11:32,3878
2024-11-15 21:11:31,3878
2024-11-15 21:11:30,3878
2024-11-15 21:11:29,3876
2024-11-15 21:11:28,3876
2024-11-15 21:11:27,3876
2024-11-15 21:11:26,3876
2024-11-15 21:11:25,3876
2024-11-15 21:11:24,3876
2024-11-15 21:11:23,3876
2024-11-15 21:11:22,3876
2024-11-15 21:11:21,3877
2024-11-15 21:11:20,3878
2024-11-15 21:11:19,3878
2024-11-15 21:11:18,3878
2024-11-15 21:11:17,3880
2024-11-15 21:11:16,3878
2024-11-15 21:11:15,3877
2024-11-15 21:11:14,3878
2024-11-15 21:11:13,3876
2024-11-15 21:11:12,3876
2024-11-15 21:11:11,3876
2024-11-15 21:11:10,3876
2024-11-15 21:11:09,3876
2024-11-15 21:11:08,3876
2024-11-15 21:11:07,3876
2024-11-15 21:11:06,3876
2024-11-15 21:11:05,3876
2024-11-15 21:11:04,3876
2024-11-15 21:11:03,3878
2024-11-15 21:11:02,3877
2024-11-15 21:11:01,3876
2024-11-15 21:11:00,3876
2024-11-15 21:10:59,3876
2024-11-15 21:10:58,3876
2024-11-15 21:10:57,3877
2024-11-15 21:10:56,3874
2024-11-15 21:10:55,3876
2024-11-15 21:10:54,3875
2024-11-15 21:10:53,3876
2024-11-15 21:10:52,3876
2024-11-15 21:10:51,3875
2024-11-15 21:10:50,3875
2024-11-15 21:10:49,3875
2024-11-15 21:10:48,3875
2024-11-15 21:10:47,3876
2024-11-15 21:10:46,3879
2024-11-15 21:10:45,3879
2024-11-15 21:10:44,3878
2024-11-15 21:10:43,3879
2024-11-15 21:10:42,3879
2024-11-15 21:10:41,3878
2024-11-15 21:10:40,3876
2024-11-15 21:10:39,3876
2024-11-15 21:10:38,3876
2024-11-15 21:10:37,3877
2024-11-15 21:10:36,3876
2024-11-15 21:10:35,3877
2024-11-15 21:10:34,3875
2024-11-15 21:10:33,3876
2024-11-15 21:10:32,3876
2024-11-15 21:10:31,3878
2024-11-15 21:10:30,3878
2024-11-15 21:10:29,3878
2024-11-15 21:10:28,3878
2024-11-15 21:10:27,3879
2024-11-15 21:10:26,3879
2024-11-15 21:10:25,3862
2024-11-15 21:10:24,3862
2024-11-15 21:10:23,3862
2024-11-15 21:10:22,3833
2024-11-15 21:10:21,3799
2024-11-15 21:10:20,3799
2024-11-15 21:10:19,3801
2024-11-15 21:10:18,3802
2024-11-15 21:10:17,3802
2024-11-15 21:10:16,3804
2024-11-15 21:10:15,3803
2024-11-15 21:10:14,3802
2024-11-15 21:10:13,3780
2024-11-15 21:10:12,3783
2024-11-15 21:10:11,3784
2024-11-15 21:10:10,3785
2024-11-15 21:10:09,3755
2024-11-15 21:10:08,3723
2024-11-15 21:10:07,3721
2024-11-15 21:10:06,3721
2024-11-15 21:10:05,3718
2024-11-15 21:10:04,3718
2024-11-15 21:10:03,3717
2024-11-15 21:10:02,3719
2024-11-15 21:10:01,3717
2024-11-15 21:10:00,3717
2024-11-15 21:09:59,3719
2024-11-15 21:09:58,3699
2024-11-15 21:09:57,3699
2024-11-15 21:09:56,3702
2024-11-15 21:09:55,3704
2024-11-15 21:09:54,3675
2024-11-15 21:09:53,3642
2024-11-15 21:09:52,3641
2024-11-15 21:09:51,3640
2024-11-15 21:09:50,3641
2024-11-15 21:09:49,3638
2024-11-15 21:09:48,3626
2024-11-15 21:09:47,3627
2024-11-15 21:09:46,3627
2024-11-15 21:09:45,3597
2024-11-15 21:09:44,3565
2024-11-15 21:09:43,3566
2024-11-15 21:09:42,3567
2024-11-15 21:09:41,3567
2024-11-15 21:09:40,3569
2024-11-15 21:09:39,3551
2024-11-15 21:09:38,3550
2024-11-15 21:09:37,3533
2024-11-15 21:09:36,3509
2024-11-15 21:09:35,3491
2024-11-15 21:09:34,3441
2024-11-15 21:09:33,3408
2024-11-15 21:09:32,3407
2024-11-15 21:09:31,3407
2024-11-15 21:09:30,3408
2024-11-15 21:09:29,3408
2024-11-15 21:09:28,3408
2024-11-15 21:09:27,3410
2024-11-15 21:09:26,3394
2024-11-15 21:09:25,3396
2024-11-15 21:09:24,3396
2024-11-15 21:09:23,3395
2024-11-15 21:09:22,3362
2024-11-15 21:09:21,3331
2024-11-15 21:09:20,3331
2024-11-15 21:09:19,3329
2024-11-15 21:09:18,3330
2024-11-15 21:09:17,3331
2024-11-15 21:09:16,3317
2024-11-15 21:09:15,3317
2024-11-15 21:09:14,3317
2024-11-15 21:09:13,3318
2024-11-15 21:09:12,3294
2024-11-15 21:09:11,3260
2024-11-15 21:09:10,3242
2024-11-15 21:09:09,3244
2024-11-15 21:09:08,3242
2024-11-15 21:09:07,3216
2024-11-15 21:09:06,3180
2024-11-15 21:09:05,3144
2024-11-15 21:09:04,3147
2024-11-15 21:09:03,3121
2024-11-15 21:09:02,3100
2024-11-15 21:09:01,3050
2024-11-15 21:09:00,3015
2024-11-15 21:08:59,3016
2024-11-15 21:08:58,3017
2024-11-15 21:08:57,3016
2024-11-15 21:08:56,3015
2024-11-15 21:08:55,3016
2024-11-15 21:08:54,3017
2024-11-15 21:08:53,3017
2024-11-15 21:08:52,3019
2024-11-15 21:08:51,3002
2024-11-15 21:08:50,3001
2024-11-15 21:08:49,3002
2024-11-15 21:08:48,3006
2024-11-15 21:08:47,2955
2024-11-15 21:08:46,2921
2024-11-15 21:08:45,2924
2024-11-15 21:08:44,2903
2024-11-15 21:08:43,2887
2024-11-15 21:08:42,2866
2024-11-15 21:08:41,2872
2024-11-15 21:08:40,2870
2024-11-15 21:08:39,2852
2024-11-15 21:08:38,2852
2024-11-15 21:08:37,2836
2024-11-15 21:08:36,2813
2024-11-15 21:08:35,2792
2024-11-15 21:08:34,2758
2024-11-15 21:08:33,2711
2024-11-15 21:08:32,2679
2024-11-15 21:08:31,2650
2024-11-15 21:08:30,2624
2024-11-15 21:08:29,2589
2024-11-15 21:08:28,2556
2024-11-15 21:08:27,2535
2024-11-15 21:08:26,2535
2024-11-15 21:08:25,2537
2024-11-15 21:08:24,2537
2024-11-15 21:08:23,2508
2024-11-15 21:08:22,2472
2024-11-15 21:08:21,2472
2024-11-15 21:08:20,2471
2024-11-15 21:08:19,2471
2024-11-15 21:08:18,2471
2024-11-15 21:08:17,2471
2024-11-15 21:08:16,2471
2024-11-15 21:08:15,2473
2024-11-15 21:08:14,2472
2024-11-15 21:08:13,2476
2024-11-15 21:08:12,2477
2024-11-15 21:08:11,2476
2024-11-15 21:08:10,2477
2024-11-15 21:08:09,2478
2024-11-15 21:08:08,2480
2024-11-15 21:08:07,2466
2024-11-15 21:08:06,2449
2024-11-15 21:08:05,2447
2024-11-15 21:08:04,2445
2024-11-15 21:08:03,2389
2024-11-15 21:08:02,2339
2024-11-15 21:08:01,2317
2024-11-15 21:08:00,2318
2024-11-15 21:07:59,2317
2024-11-15 21:07:58,2321
2024-11-15 21:07:57,2321
2024-11-15 21:07:56,2321
2024-11-15 21:07:55,2322
2024-11-15 21:07:54,2323
2024-11-15 21:07:53,2304
2024-11-15 21:07:52,2304
2024-11-15 21:07:51,2304
2024-11-15 21:07:50,2274
2024-11-15 21:07:49,2242
2024-11-15 21:07:48,2242
2024-11-15 21:07:47,2243
2024-11-15 21:07:46,2241
2024-11-15 21:07:45,2241
2024-11-15 21:07:44,2242
2024-11-15 21:07:43,2223
2024-11-15 21:07:42,2227
2024-11-15 21:07:41,2233
2024-11-15 21:07:40,2204
2024-11-15 21:07:39,2167
2024-11-15 21:07:38,2166
2024-11-15 21:07:37,2169
2024-11-15 21:07:36,2150
2024-11-15 21:07:35,2133
2024-11-15 21:07:34,2133
2024-11-15 21:07:33,2109
2024-11-15 21:07:32,2067
2024-11-15 21:07:31,2032
2024-11-15 21:07:30,2009
2024-11-15 21:07:29,2008
2024-11-15 21:07:28,2009
2024-11-15 21:07:27,2009
2024-11-15 21:07:26,2008
2024-11-15 21:07:25,2008
2024-11-15 21:07:24,2008
2024-11-15 21:07:23,1994
2024-11-15 21:07:22,1996
2024-11-15 21:07:21,1998
2024-11-15 21:07:20,1966
2024-11-15 21:07:19,1942
2024-11-15 21:07:18,1934
2024-11-15 21:07:17,1917
2024-11-15 21:07:16,1917
2024-11-15 21:07:15,1917
2024-11-15 21:07:14,1889
2024-11-15 21:07:13,1854
2024-11-15 21:07:12,1854
2024-11-15 21:07:11,1854
2024-11-15 21:07:10,1854
2024-11-15 21:07:09,1854
2024-11-15 21:07:08,1855
2024-11-15 21:07:07,1856
2024-11-15 21:07:06,1860
2024-11-15 21:07:05,1863
2024-11-15 21:07:04,1864
2024-11-15 21:07:03,1863
2024-11-15 21:07:02,1863
2024-11-15 21:07:01,1828
2024-11-15 21:07:00,1810
2024-11-15 21:06:59,1811
2024-11-15 21:06:58,1787
2024-11-15 21:06:57,1710
2024-11-15 21:06:56,1643
2024-11-15 21:06:55,1643
2024-11-15 21:06:54,1643
2024-11-15 21:06:53,1642
2024-11-15 21:06:52,1642
2024-11-15 21:06:51,1644
2024-11-15 21:06:50,1644
2024-11-15 21:06:49,1644
2024-11-15 21:06:48,1644
2024-11-15 21:06:47,1644
2024-11-15 21:06:46,1643
2024-11-15 21:06:45,1643
2024-11-15 21:06:44,1643
2024-11-15 21:06:43,1643
2024-11-15 21:06:42,1643
2024-11-15 21:06:41,1643
2024-11-15 21:06:40,1643
2024-11-15 21:06:39,1643
2024-11-15 21:06:38,1643
2024-11-15 21:06:37,1645
2024-11-15 21:06:36,1645
2024-11-15 21:06:35,1645
2024-11-15 21:06:34,1645
2024-11-15 21:06:33,1645
2024-11-15 21:06:32,1645
2024-11-15 21:06:31,1645
2024-11-15 21:06:30,1645
2024-11-15 21:06:29,1645
2024-11-15 21:06:28,1645
2024-11-15 21:06:27,1645
2024-11-15 21:06:26,1645
2024-11-15 21:06:25,1645
2024-11-15 21:06:24,1645
2024-11-15 21:06:23,1645
2024-11-15 21:06:22,1645
2024-11-15 21:06:21,1645
2024-11-15 21:06:20,1645
2024-11-15 21:06:19,1645
2024-11-15 21:06:18,1643
2024-11-15 21:06:17,1643
2024-11-15 21:06:16,1643
2024-11-15 21:06:15,1643
2024-11-15 21:06:14,1643
2024-11-15 21:06:13,1643
2024-11-15 21:06:12,1643
2024-11-15 21:06:11,1643
2024-11-15 21:06:10,1643
2024-11-15 21:06:09,1643
2024-11-15 21:06:08,1643
2024-11-15 21:06:07,1645
2024-11-15 21:06:06,1645
2024-11-15 21:06:05,1645
2024-11-15 21:06:04,1645
2024-11-15 21:06:03,1645
2024-11-15 21:06:02,1645
2024-11-15 21:06:01,1645
2024-11-15 21:06:00,1645
2024-11-15 21:05:59,1645
2024-11-15 21:05:58,1645
2024-11-15 21:05:57,1645
2024-11-15 21:05:56,1645
2024-11-15 21:05:55,1645
2024-11-15 21:05:54,1721
2024-11-15 21:05:53,1721
2024-11-15 21:05:52,1721
2024-11-15 21:05:51,1721
2024-11-15 21:05:50,1721
2024-11-15 21:05:49,1721
2024-11-15 21:05:48,1721
2024-11-15 21:05:47,1721
2024-11-15 21:05:46,1721
2024-11-15 21:05:45,1721
2024-11-15 21:05:44,1721
2024-11-15 21:05:43,1797
2024-11-15 21:05:42,1797
2024-11-15 21:05:41,1797
2024-11-15 21:05:40,1797
2024-11-15 21:05:39,1797
2024-11-15 21:05:38,1797
2024-11-15 21:05:37,1797
2024-11-15 21:05:36,1797
2024-11-15 21:05:35,1797
2024-11-15 21:05:34,1797
2024-11-15 21:05:33,1797
2024-11-15 21:05:32,1797
2024-11-15 21:05:31,1797
2024-11-15 21:05:30,1874
2024-11-15 21:05:29,1874
2024-11-15 21:05:28,1874
2024-11-15 21:05:27,1874
2024-11-15 21:05:26,1874
2024-11-15 21:05:25,1874
2024-11-15 21:05:24,1874
2024-11-15 21:05:23,1874
2024-11-15 21:05:22,1874
2024-11-15 21:05:21,1874
2024-11-15 21:05:20,1874
2024-11-15 21:05:19,1950
2024-11-15 21:05:18,1950
2024-11-15 21:05:17,1950
2024-11-15 21:05:16,1950
2024-11-15 21:05:15,1950
2024-11-15 21:05:14,1950
2024-11-15 21:05:13,1950
2024-11-15 21:05:12,1951
2024-11-15 21:05:11,1951
2024-11-15 21:05:10,1951
2024-11-15 21:05:09,1951
2024-11-15 21:05:08,1951
2024-11-15 21:05:07,1951
2024-11-15 21:05:06,1951
2024-11-15 21:05:05,1951
2024-11-15 21:05:04,1951
2024-11-15 21:05:03,1951
2024-11-15 21:05:02,1951
2024-11-15 21:05:01,1951
2024-11-15 21:05:00,1951
2024-11-15 21:04:59,1951
2024-11-15 21:04:58,1951
2024-11-15 21:04:57,1951
2024-11-15 21:04:56,1951
2024-11-15 21:04:55,1951
2024-11-15 21:04:54,1951
2024-11-15 21:04:53,1951
2024-11-15 21:04:52,1951
2024-11-15 21:04:51,1951
2024-11-15 21:04:50,1951
2024-11-15 21:04:49,1951
2024-11-15 21:04:48,1951
2024-11-15 21:04:47,1951
2024-11-15 21:04:46,1951
2024-11-15 21:04:45,1951
2024-11-15 21:04:44,1950
2024-11-15 21:04:43,1950
2024-11-15 21:04:42,1950
2024-11-15 21:04:41,1950
2024-11-15 21:04:40,1950
2024-11-15 21:04:39,1950
2024-11-15 21:04:38,1950
2024-11-15 21:04:37,1950
2024-11-15 21:04:36,1950
2024-11-15 21:04:35,1950
2024-11-15 21:04:34,1950
2024-11-15 21:04:33,2026
2024-11-15 21:04:32,2103
2024-11-15 21:04:31,2103
2024-11-15 21:04:30,2179
2024-11-15 21:04:29,2179
2024-11-15 21:04:28,2179
2024-11-15 21:04:27,2180
2024-11-15 21:04:26,2180
2024-11-15 21:04:25,2180
2024-11-15 21:04:24,2180
2024-11-15 21:04:23,2258
2024-11-15 21:04:22,2257
2024-11-15 21:04:21,2257
2024-11-15 21:04:20,2257
2024-11-15 21:04:19,2257
2024-11-15 21:04:18,2257
2024-11-15 21:04:17,2257
2024-11-15 21:04:16,2257
2024-11-15 21:04:15,2257
2024-11-15 21:04:14,2257
2024-11-15 21:04:13,2257
2024-11-15 21:04:12,2257
2024-11-15 21:04:11,2258
2024-11-15 21:04:10,2258
