time,received,sent,multicast
2024-11-15 21:18:43,12.254162,-11.403613,0
2024-11-15 21:18:42,19.27283,-15.997719,0
2024-11-15 21:18:41,15.89755,-13.448247,0
2024-11-15 21:18:40,12.826782,-12.126395,0
2024-11-15 21:18:39,26.92459,-23.49976,0
2024-11-15 21:18:38,28.37301,-25.22322,0
2024-11-15 21:18:37,16.9744,-13.699574,0
2024-11-15 21:18:36,22.70014,-18.55002,0
2024-11-15 21:18:35,16.9257,-15.200606,0
2024-11-15 21:18:34,4.725261,-4.725261,0
2024-11-15 21:18:33,9.376574,-8.526377,0
2024-11-15 21:18:32,86.02587,-85.30122,0
2024-11-15 21:18:31,277.5376,-277.6872,0
2024-11-15 21:18:30,402.1928,-405.445,0
2024-11-15 21:18:29,402.1188,-404.7415,0
2024-11-15 21:18:28,419.5938,-411.468,0
2024-11-15 21:18:27,447.0802,-446.2834,0
2024-11-15 21:18:26,453.1138,-462.2874,0
2024-11-15 21:18:25,414.7127,-410.6334,0
2024-11-15 21:18:24,428.264,-410.2856,0
2024-11-15 21:18:23,432.9047,-424.5152,0
2024-11-15 21:18:22,385.1141,-387.034,0
2024-11-15 21:18:21,378.8592,-371.1352,0
2024-11-15 21:18:20,400.7856,-390.9599,0
2024-11-15 21:18:19,375.8241,-361.2503,0
2024-11-15 21:18:18,440.8531,-437.9034,0
2024-11-15 21:18:17,471.3659,-477.8407,0
2024-11-15 21:18:16,446.4249,-443.7249,0
2024-11-15 21:18:15,403.1449,-409.1958,0
2024-11-15 21:18:14,411.5982,-420.6957,0
2024-11-15 21:18:13,417.7319,-406.4795,0
2024-11-15 21:18:12,418.9248,-407.4533,0
2024-11-15 21:18:11,422.5468,-419.8222,0
2024-11-15 21:18:10,427.5754,-431.252,0
2024-11-15 21:18:09,430.3525,-443.3298,0
2024-11-15 21:18:08,415.0119,-421.3823,0
2024-11-15 21:18:07,402.1169,-405.5926,0
2024-11-15 21:18:06,395.0298,-409.3544,0
2024-11-15 21:18:05,392.5398,-400.1151,0
2024-11-15 21:18:04,400.5007,-407.0768,0
2024-11-15 21:18:03,383.6048,-384.9273,0
2024-11-15 21:18:02,390.1971,-389.0247,0
2024-11-15 21:18:01,407.6166,-413.3179,0
2024-11-15 21:18:00,369.5395,-370.3113,0
2024-11-15 21:17:59,383.1033,-386.8557,0
2024-11-15 21:17:58,425.7469,-435.2698,0
2024-11-15 21:17:57,419.5803,-414.8558,0
2024-11-15 21:17:56,381.2788,-383.8054,0
2024-11-15 21:17:55,369.0347,-370.5309,0
2024-11-15 21:17:54,400.6182,-400.395,0
2024-11-15 21:17:53,490.6441,-508.7632,0
2024-11-15 21:17:52,1417.8172,-1576.1726,0
2024-11-15 21:17:51,2574.621,-2927.722,0
2024-11-15 21:17:50,2504.772,-2893.231,0
2024-11-15 21:17:49,2464.927,-2873.329,0
2024-11-15 21:17:48,2545.631,-2924.02,0
2024-11-15 21:17:47,2645.932,-2966.339,0
2024-11-15 21:17:46,2606.216,-2944.632,0
2024-11-15 21:17:45,2521.304,-2889.218,0
2024-11-15 21:17:44,2552.126,-2913.333,0
2024-11-15 21:17:43,2507.583,-2893.249,0
2024-11-15 21:17:42,2517.764,-2897.419,0
2024-11-15 21:17:41,2588.279,-2947.41,0
2024-11-15 21:17:40,2597.553,-2949.96,0
2024-11-15 21:17:39,2588.358,-2920.477,0
2024-11-15 21:17:38,2664.186,-2910.582,0
2024-11-15 21:17:37,2599.639,-2878.176,0
2024-11-15 21:17:36,2588.869,-2888.301,0
2024-11-15 21:17:35,2608.663,-2933.932,0
2024-11-15 21:17:34,2544.437,-2897.433,0
2024-11-15 21:17:33,2508.354,-2833.03,0
2024-11-15 21:17:32,2580.322,-2888.106,0
2024-11-15 21:17:31,2607.756,-2950.056,0
2024-11-15 21:17:30,2580.222,-2947.477,0
2024-11-15 21:17:29,2570.393,-2919.097,0
2024-11-15 21:17:28,2600.824,-2868.434,0
2024-11-15 21:17:27,2567.764,-2828.477,0
2024-11-15 21:17:26,2593.592,-2857.452,0
2024-11-15 21:17:25,2585.539,-2906.283,0
2024-11-15 21:17:24,2575.071,-2944.248,0
2024-11-15 21:17:23,2544.855,-2886.79,0
2024-11-15 21:17:22,2519.58,-2841.25,0
2024-11-15 21:17:21,2501.123,-2764.671,0
2024-11-15 21:17:20,2323.194,-2548.452,0
2024-11-15 21:17:19,2059.362,-2264.887,0
2024-11-15 21:17:18,2084.562,-2302.674,0
2024-11-15 21:17:17,2200.87,-2372.238,0
2024-11-15 21:17:16,2160.541,-2269.737,0
2024-11-15 21:17:15,1969.41,-2136.154,0
2024-11-15 21:17:14,1990.963,-2211.05,0
2024-11-15 21:17:13,2025.742,-2230.526,0
2024-11-15 21:17:12,2019.576,-2213.266,0
2024-11-15 21:17:11,1973.122,-2169.379,0
2024-11-15 21:17:10,1949.472,-2168.05,0
2024-11-15 21:17:09,1991.588,-2211.345,0
2024-11-15 21:17:08,2036.203,-2255.692,0
2024-11-15 21:17:07,1980.795,-2211.988,0
2024-11-15 21:17:06,2015.275,-2209.42,0
2024-11-15 21:17:05,2018.915,-2222.526,0
2024-11-15 21:17:04,1966.852,-2178.063,0
2024-11-15 21:17:03,1987.349,-2177.459,0
2024-11-15 21:17:02,1974.468,-2165.892,0
2024-11-15 21:17:01,1983.987,-2201.113,0
2024-11-15 21:17:00,2001.901,-2195.971,0
2024-11-15 21:16:59,2040.169,-2200,0
2024-11-15 21:16:58,1969.939,-2160.693,0
2024-11-15 21:16:57,1928.458,-2181.574,0
2024-11-15 21:16:56,1951.889,-2191.098,0
2024-11-15 21:16:55,1954.551,-2146.024,0
2024-11-15 21:16:54,2002.309,-2209.732,0
2024-11-15 21:16:53,2063.717,-2267.47,0
2024-11-15 21:16:52,2039.432,-2240.406,0
2024-11-15 21:16:51,1981.449,-2208.553,0
2024-11-15 21:16:50,1967.892,-2229.575,0
2024-11-15 21:16:49,1916.648,-2152.342,0
2024-11-15 21:16:48,1854.988,-2060.608,0
2024-11-15 21:16:47,1786.469,-1994.319,0
2024-11-15 21:16:46,1761.542,-1926.697,0
2024-11-15 21:16:45,1663.4144,-1811.052,0
2024-11-15 21:16:44,1655.9093,-1799.203,0
2024-11-15 21:16:43,1668.7361,-1794.81,0
2024-11-15 21:16:42,1560.8875,-1720.841,0
2024-11-15 21:16:41,1588.5592,-1748.948,0
2024-11-15 21:16:40,1586.8844,-1731.388,0
2024-11-15 21:16:39,1556.2884,-1715.312,0
2024-11-15 21:16:38,1604.3413,-1742.3,0
2024-11-15 21:16:37,1632.1924,-1769.688,0
2024-11-15 21:16:36,1572.3603,-1702.612,0
2024-11-15 21:16:35,1565.1148,-1710.887,0
