time,some 10,some 60,some 300
2024-11-15 21:18:42,0,0.02,0.28
2024-11-15 21:18:40,0,0.02,0.2958612
2024-11-15 21:18:38,0,0.02,0.3
2024-11-15 21:18:36,0,0.02,0.3
2024-11-15 21:18:34,0,0.02,0.3
2024-11-15 21:18:32,0,0.02,0.31
2024-11-15 21:18:30,0,0.02,0.31
2024-11-15 21:18:28,0,0.02,0.31
2024-11-15 21:18:26,0,0.03,0.31
2024-11-15 21:18:24,0,0.03,0.3179302
2024-11-15 21:18:22,0,0.03,0.32
2024-11-15 21:18:20,0,0.03,0.32
2024-11-15 21:18:18,0,0.03,0.32
2024-11-15 21:18:16,0,0.03,0.33
2024-11-15 21:18:14,0,0.0379302,0.33
2024-11-15 21:18:12,0,0.04,0.33
2024-11-15 21:18:10,0,0.04,0.33
2024-11-15 21:18:08,0,0.04,0.34
2024-11-15 21:18:06,0,0.04,0.34
2024-11-15 21:18:04,0,0.04,0.34
2024-11-15 21:18:02,0,0.04,0.34
2024-11-15 21:18:00,0.01,0.05,0.35
2024-11-15 21:17:58,0.01,0.05,0.35
2024-11-15 21:17:56,0.0179302,0.05,0.35
2024-11-15 21:17:54,0.02,0.05,0.35
2024-11-15 21:17:52,0.02,0.05,0.36
2024-11-15 21:17:50,0.03,0.06,0.36
2024-11-15 21:17:48,0.03,0.06,0.36
2024-11-15 21:17:46,0.0537908,0.06,0.3679303
2024-11-15 21:17:44,0.06,0.06,0.37
2024-11-15 21:17:42,0.07,0.07,0.37
2024-11-15 21:17:40,0.09,0.07,0.37
2024-11-15 21:17:38,0.1217216,0.0779304,0.3779304
2024-11-15 21:17:36,0.13,0.08,0.38
2024-11-15 21:17:34,0.16,0.08,0.38
2024-11-15 21:17:32,0.2,0.08,0.39
2024-11-15 21:17:30,0.24,0.08,0.39
2024-11-15 21:17:28,0.1606968,0.0641394,0.39
2024-11-15 21:17:26,0.14,0.06,0.39
2024-11-15 21:17:24,0.18,0.06,0.39
2024-11-15 21:17:22,0,0.03,0.39
2024-11-15 21:17:20,0,0.03,0.39
2024-11-15 21:17:18,0,0.03,0.39
2024-11-15 21:17:16,0,0.03,0.3979303
2024-11-15 21:17:14,0,0.03,0.4
2024-11-15 21:17:12,0,0.03,0.4
2024-11-15 21:17:10,0,0.0379303,0.4079303
2024-11-15 21:17:08,0,0.04,0.41
2024-11-15 21:17:06,0,0.04,0.41
2024-11-15 21:17:04,0,0.04,0.41
2024-11-15 21:17:02,0,0.04,0.4179304
2024-11-15 21:17:00,0,0.04,0.42
2024-11-15 21:16:58,0,0.05,0.42
2024-11-15 21:16:56,0,0.05,0.4279305
2024-11-15 21:16:54,0,0.05,0.43
2024-11-15 21:16:52,0,0.05,0.43
2024-11-15 21:16:50,0,0.0579304,0.4379304
2024-11-15 21:16:48,0,0.06,0.44
2024-11-15 21:16:46,0,0.06,0.44
2024-11-15 21:16:44,0,0.06,0.44
2024-11-15 21:16:42,0,0.0679303,0.4479303
2024-11-15 21:16:40,0,0.07,0.45
2024-11-15 21:16:38,0,0.07,0.45
2024-11-15 21:16:36,0,0.07,0.46
2024-11-15 21:16:34,0,0.08,0.46
2024-11-15 21:16:32,0,0.08,0.46
2024-11-15 21:16:30,0,0.08,0.4679304
2024-11-15 21:16:28,0,0.08,0.47
2024-11-15 21:16:26,0,0.09,0.47
2024-11-15 21:16:24,0,0.09,0.48
2024-11-15 21:16:22,0,0.1,0.48
2024-11-15 21:16:20,0,0.1,0.49
2024-11-15 21:16:18,0,0.1079302,0.49
2024-11-15 21:16:16,0,0.11,0.49
2024-11-15 21:16:14,0,0.11,0.5
2024-11-15 21:16:12,0,0.11,0.5
2024-11-15 21:16:10,0,0.1179303,0.5079303
2024-11-15 21:16:08,0,0.12,0.51
2024-11-15 21:16:06,0,0.13,0.51
2024-11-15 21:16:04,0,0.13,0.52
2024-11-15 21:16:02,0,0.1379305,0.52
2024-11-15 21:16:00,0,0.14,0.52
2024-11-15 21:15:58,0,0.15,0.53
2024-11-15 21:15:56,0,0.1579306,0.5379306
2024-11-15 21:15:54,0,0.16,0.54
2024-11-15 21:15:52,0,0.16,0.54
2024-11-15 21:15:50,0,0.17,0.54
2024-11-15 21:15:48,0,0.1779306,0.5479306
2024-11-15 21:15:46,0,0.18,0.55
2024-11-15 21:15:44,0,0.19,0.55
2024-11-15 21:15:42,0,0.2,0.56
2024-11-15 21:15:40,0.0079305,0.2079305,0.56
2024-11-15 21:15:38,0.01,0.21,0.56
2024-11-15 21:15:36,0.01,0.22,0.56
2024-11-15 21:15:34,0.01,0.23,0.57
2024-11-15 21:15:32,0.02,0.23,0.57
2024-11-15 21:15:30,0.03,0.24,0.57
2024-11-15 21:15:28,0.03,0.25,0.59
2024-11-15 21:15:26,0.045861,0.265861,0.5979305
2024-11-15 21:15:24,0.05,0.27,0.6
2024-11-15 21:15:22,0.06,0.28,0.6
2024-11-15 21:15:20,0.08,0.28,0.61
2024-11-15 21:15:18,0.1,0.3,0.61
2024-11-15 21:15:16,0.1396529,0.3158611,0.6179306
2024-11-15 21:15:14,0.15,0.32,0.62
2024-11-15 21:15:12,0.18,0.33,0.62
2024-11-15 21:15:10,0,0.31,0.62
2024-11-15 21:15:08,0.0079309,0.3258617,0.6279309
2024-11-15 21:15:06,0.01,0.33,0.63
2024-11-15 21:15:04,0.01,0.34,0.63
2024-11-15 21:15:02,0.02,0.35,0.64
2024-11-15 21:15:00,0.0279305,0.3737915,0.6479305
2024-11-15 21:14:58,0.03,0.38,0.65
2024-11-15 21:14:56,0.04,0.39,0.65
2024-11-15 21:14:54,0.0558611,0.4137917,0.6579306
2024-11-15 21:14:52,0.06,0.42,0.66
2024-11-15 21:14:50,0.08,0.44,0.67
2024-11-15 21:14:48,0.1117226,0.4637919,0.6779306
2024-11-15 21:14:46,0.12,0.47,0.68
2024-11-15 21:14:44,0.14,0.48,0.68
2024-11-15 21:14:42,0.18,0.5,0.69
2024-11-15 21:14:40,0.2513745,0.5237915,0.6979305
2024-11-15 21:14:38,0.27,0.53,0.7
2024-11-15 21:14:36,0.33,0.55,0.7
2024-11-15 21:14:34,0.4,0.56,0.71
2024-11-15 21:14:32,0.3841387,0.5679307,0.71
2024-11-15 21:14:30,0.38,0.57,0.71
2024-11-15 21:14:28,0.46,0.6,0.72
2024-11-15 21:14:26,0.34,0.57,0.71
2024-11-15 21:14:24,0.2,0.56,0.71
2024-11-15 21:14:22,0.24,0.59,0.72
2024-11-15 21:14:20,0.3430992,0.6217228,0.7279307
2024-11-15 21:14:18,0.37,0.63,0.73
2024-11-15 21:14:16,0.45,0.65,0.73
2024-11-15 21:14:14,0.33,0.64,0.73
2024-11-15 21:14:12,0.4568948,0.6796546,0.7379309
2024-11-15 21:14:10,0.49,0.69,0.74
2024-11-15 21:14:08,0.38,0.67,0.74
2024-11-15 21:14:06,0.3562084,0.6858611,0.74
2024-11-15 21:14:04,0.35,0.69,0.74
2024-11-15 21:14:02,0.21,0.68,0.74
2024-11-15 21:14:00,0.25,0.7,0.75
2024-11-15 21:13:58,0.31,0.72,0.75
2024-11-15 21:13:56,0.4289546,0.7675818,0.7579303
2024-11-15 21:13:54,0.46,0.78,0.76
2024-11-15 21:13:52,0.35,0.77,0.76
2024-11-15 21:13:50,0.43,0.79,0.77
2024-11-15 21:13:48,0.5965375,0.8375821,0.7779304
2024-11-15 21:13:46,0.64,0.85,0.78
2024-11-15 21:13:44,0.78,0.88,0.78
2024-11-15 21:13:42,0.73,0.87,0.78
2024-11-15 21:13:40,0.8410255,0.8937912,0.7879304
2024-11-15 21:13:38,0.87,0.9,0.79
2024-11-15 21:13:36,0.84,0.9,0.78
2024-11-15 21:13:34,0.81,0.89,0.78
2024-11-15 21:13:32,0.77,0.89,0.78
2024-11-15 21:13:30,0.857234,0.9137911,0.7879304
2024-11-15 21:13:28,0.88,0.92,0.79
2024-11-15 21:13:26,0.85,0.91,0.78
2024-11-15 21:13:24,0.7944863,0.91,0.78
2024-11-15 21:13:22,0.78,0.91,0.78
2024-11-15 21:13:20,0.73,0.9,0.78
2024-11-15 21:13:18,0.68,0.9,0.78
2024-11-15 21:13:16,0.83,0.93,0.78
2024-11-15 21:13:14,0.79,0.93,0.78
