time,load1,load5,load15
2024-11-15 21:08:15,0.38,0.53,0.61
2024-11-15 21:08:10,0.33,0.52,0.61
2024-11-15 21:08:05,0.35,0.53,0.61
2024-11-15 21:08:00,0.39,0.54,0.61
2024-11-15 21:07:55,0.3359634,0.5309939,0.61
2024-11-15 21:07:50,0.33,0.53,0.61
2024-11-15 21:07:45,0.36,0.54,0.61
2024-11-15 21:07:40,0.31,0.53,0.61
2024-11-15 21:07:35,0.33,0.54,0.62
2024-11-15 21:07:30,0.36,0.55,0.62
2024-11-15 21:07:25,0.43,0.57,0.63
2024-11-15 21:07:20,0.29,0.55,0.62
2024-11-15 21:07:15,0.23,0.54,0.62
2024-11-15 21:07:10,0.248012,0.549006,0.62
2024-11-15 21:07:05,0.25,0.55,0.62
2024-11-15 21:07:00,0.27,0.56,0.62
2024-11-15 21:06:55,0.21,0.55,0.62
2024-11-15 21:06:50,0.23,0.56,0.62
2024-11-15 21:06:45,0.25,0.57,0.63
2024-11-15 21:06:40,0.18,0.56,0.62
2024-11-15 21:06:35,0.2,0.57,0.63
2024-11-15 21:06:30,0.21,0.58,0.63
2024-11-15 21:06:25,0.25,0.6,0.64
2024-11-15 21:06:20,0.27,0.61,0.64
2024-11-15 21:06:15,0.21,0.6,0.64
2024-11-15 21:06:10,0.23,0.61,0.64
2024-11-15 21:06:05,0.25,0.63,0.65
2024-11-15 21:06:00,0.2680121,0.639006,0.65
2024-11-15 21:05:55,0.27,0.64,0.65
2024-11-15 21:05:50,0.3,0.65,0.66
2024-11-15 21:05:45,0.32,0.66,0.66
2024-11-15 21:05:40,0.35,0.67,0.66
2024-11-15 21:05:35,0.23,0.66,0.66
2024-11-15 21:05:30,0.25,0.67,0.66
2024-11-15 21:05:25,0.27,0.68,0.67
2024-11-15 21:05:20,0.3,0.69,0.67
2024-11-15 21:05:15,0.318012,0.699006,0.679006
2024-11-15 21:05:10,0.32,0.7,0.68
2024-11-15 21:05:05,0.35,0.72,0.68
2024-11-15 21:05:00,0.38,0.73,0.68
2024-11-15 21:04:55,0.42,0.74,0.69
2024-11-15 21:04:50,0.45,0.75,0.69
2024-11-15 21:04:45,0.49,0.77,0.7
2024-11-15 21:04:40,0.49,0.78,0.7
2024-11-15 21:04:35,0.53,0.79,0.7
2024-11-15 21:04:30,0.4,0.77,0.69
2024-11-15 21:04:25,0.436024,0.779006,0.699006
2024-11-15 21:04:20,0.44,0.78,0.7
2024-11-15 21:04:15,0.48,0.8,0.7
2024-11-15 21:04:10,0.52,0.81,0.71
2024-11-15 21:04:05,0.57,0.82,0.71
2024-11-15 21:04:00,0.53,0.82,0.71
2024-11-15 21:03:55,0.57,0.83,0.71
2024-11-15 21:03:50,0.68,0.86,0.72
2024-11-15 21:03:45,0.74,0.88,0.72
2024-11-15 21:03:40,0.8,0.89,0.73
2024-11-15 21:03:35,0.6288861,0.862982,0.711988
2024-11-15 21:03:30,0.61,0.86,0.71
2024-11-15 21:03:25,0.66,0.87,0.72
2024-11-15 21:03:20,0.72,0.89,0.72
2024-11-15 21:03:15,0.79,0.9,0.73
2024-11-15 21:03:10,0.77,0.9,0.72
2024-11-15 21:03:05,0.75,0.9,0.72
2024-11-15 21:03:00,0.79,0.91,0.72
2024-11-15 21:02:55,0.6098781,0.8829817,0.7109939
2024-11-15 21:02:50,0.59,0.88,0.71
2024-11-15 21:02:45,0.65,0.89,0.72
2024-11-15 21:02:40,0.7,0.91,0.72
2024-11-15 21:02:35,0.68,0.9,0.72
2024-11-15 21:02:30,0.73,0.92,0.72
2024-11-15 21:02:25,0.8,0.93,0.73
2024-11-15 21:02:20,0.95,0.97,0.73
2024-11-15 21:02:15,1.03,0.98,0.74
2024-11-15 21:02:10,1.1110554,0.9980123,0.74
2024-11-15 21:02:05,1.12,1,0.74
2024-11-15 21:02:00,1.22,1.02,0.75
2024-11-15 21:01:55,1.32,1.04,0.75
2024-11-15 21:01:50,1.44,1.05,0.76
2024-11-15 21:01:45,1.39,1.04,0.75
2024-11-15 21:01:40,1.51,1.05,0.75
2024-11-15 21:01:35,1.38,1.02,0.74
2024-11-15 21:01:30,1.32,1,0.73
2024-11-15 21:01:25,1.44,1.02,0.74
2024-11-15 21:01:20,1.39,1.01,0.73
2024-11-15 21:01:15,1.34,0.99,0.72
2024-11-15 21:01:10,1.49,1.01,0.73
2024-11-15 21:01:05,1.6070788,1.0190061,0.73
2024-11-15 21:01:00,1.62,1.02,0.73
2024-11-15 21:00:55,1.77,1.04,0.74
2024-11-15 21:00:50,1.83,1.04,0.74
2024-11-15 21:00:45,1.82,1.02,0.73
2024-11-15 21:00:40,1.89,1.03,0.73
2024-11-15 21:00:35,1.97,1.03,0.72
2024-11-15 21:00:30,1.95,0.99,0.71
2024-11-15 21:00:25,1.940994,0.971988,0.700994
2024-11-15 21:00:20,1.94,0.97,0.7
2024-11-15 21:00:15,1.85,0.94,0.69
2024-11-15 21:00:10,1.92,0.94,0.69
2024-11-15 21:00:05,1.83,0.9,0.68
2024-11-15 21:00:00,1.64,0.85,0.66
2024-11-15 20:59:55,1.52,0.81,0.64
2024-11-15 20:59:50,1.57,0.81,0.64
2024-11-15 20:59:45,1.57,0.79,0.63
2024-11-15 20:59:40,1.7,0.8,0.64
2024-11-15 20:59:35,0.6643086,0.5838557,0.5679519
2024-11-15 20:59:30,0.55,0.56,0.56
2024-11-15 20:59:25,0.59,0.57,0.56
2024-11-15 20:59:20,0.64,0.58,0.57
2024-11-15 20:59:15,0.7,0.59,0.57
2024-11-15 20:59:10,0.76,0.6,0.57
2024-11-15 20:59:05,0.63,0.57,0.56
2024-11-15 20:59:00,0.6029803,0.5609934,0.56
2024-11-15 20:58:55,0.6,0.56,0.56
2024-11-15 20:58:50,0.65,0.57,0.56
2024-11-15 20:58:45,0.71,0.58,0.57
2024-11-15 20:58:40,0.77,0.59,0.57
2024-11-15 20:58:35,0.49,0.54,0.55
2024-11-15 20:58:30,0.53,0.54,0.56
2024-11-15 20:58:25,0.58,0.55,0.56
2024-11-15 20:58:20,0.32,0.5,0.54
2024-11-15 20:58:15,0.3470183,0.5090061,0.5490061
2024-11-15 20:58:10,0.35,0.51,0.55
2024-11-15 20:58:05,0.38,0.52,0.55
2024-11-15 20:58:00,0.41,0.53,0.55
2024-11-15 20:57:55,0.45,0.54,0.56
2024-11-15 20:57:50,0.53,0.56,0.56
2024-11-15 20:57:45,0.49,0.55,0.56
2024-11-15 20:57:40,0.4539759,0.540994,0.56
2024-11-15 20:57:35,0.45,0.54,0.56
2024-11-15 20:57:30,0.4,0.54,0.56
2024-11-15 20:57:25,0.43,0.54,0.56
2024-11-15 20:57:20,0.38,0.54,0.56
2024-11-15 20:57:15,0.42,0.55,0.56
2024-11-15 20:57:10,0.45,0.56,0.56
2024-11-15 20:57:05,0.54,0.57,0.57
2024-11-15 20:57:00,0.59,0.58,0.57
2024-11-15 20:56:55,0.6350303,0.5890061,0.5790061
2024-11-15 20:56:50,0.64,0.59,0.58
2024-11-15 20:56:45,0.69,0.6,0.58
2024-11-15 20:56:40,0.75,0.62,0.58
2024-11-15 20:56:35,0.73,0.61,0.58
2024-11-15 20:56:30,0.71,0.6,0.58
2024-11-15 20:56:25,0.59,0.58,0.57
2024-11-15 20:56:20,0.65,0.59,0.58
2024-11-15 20:56:15,0.7,0.6,0.58
2024-11-15 20:56:10,0.77,0.61,0.58
2024-11-15 20:56:05,0.34,0.53,0.56
2024-11-15 20:56:00,0.29,0.52,0.55
2024-11-15 20:55:55,0.308022,0.529011,0.559011
2024-11-15 20:55:50,0.31,0.53,0.56
2024-11-15 20:55:45,0.34,0.54,0.56
2024-11-15 20:55:40,0.37,0.54,0.56
2024-11-15 20:55:35,0.4,0.55,0.57
2024-11-15 20:55:30,0.44,0.56,0.57
2024-11-15 20:55:25,0.39,0.56,0.57
2024-11-15 20:55:20,0.33,0.55,0.57
2024-11-15 20:55:15,0.36,0.56,0.57
2024-11-15 20:55:10,0.34,0.56,0.57
2024-11-15 20:55:05,0.37,0.57,0.57
2024-11-15 20:55:00,0.3970182,0.5790061,0.5790061
2024-11-15 20:54:55,0.4,0.58,0.58
2024-11-15 20:54:50,0.35,0.57,0.57
2024-11-15 20:54:45,0.38,0.58,0.58
2024-11-15 20:54:40,0.41,0.59,0.58
2024-11-15 20:54:35,0.36,0.58,0.58
2024-11-15 20:54:30,0.39,0.59,0.58
2024-11-15 20:54:25,0.43,0.6,0.59
2024-11-15 20:54:20,0.47,0.62,0.59
2024-11-15 20:54:15,0.55,0.64,0.6
2024-11-15 20:54:10,0.51,0.63,0.59
2024-11-15 20:54:05,0.5550305,0.6390061,0.5990061
2024-11-15 20:54:00,0.56,0.64,0.6
2024-11-15 20:53:55,0.61,0.65,0.6
2024-11-15 20:53:50,0.66,0.66,0.6
2024-11-15 20:53:45,0.54,0.64,0.6
2024-11-15 20:53:40,0.59,0.65,0.6
2024-11-15 20:53:35,0.64,0.66,0.6
2024-11-15 20:53:30,0.7,0.67,0.61
2024-11-15 20:53:25,0.83,0.7,0.61
2024-11-15 20:53:20,0.893042,0.709006,0.619006
2024-11-15 20:53:15,0.9,0.71,0.62
2024-11-15 20:53:10,0.98,0.72,0.62
2024-11-15 20:53:05,0.98,0.72,0.62
2024-11-15 20:53:00,1.06,0.73,0.62
2024-11-15 20:52:55,1.15,0.74,0.62
2024-11-15 20:52:50,1.25,0.75,0.63
2024-11-15 20:52:45,1.36,0.77,0.63
2024-11-15 20:52:40,1.05,0.7,0.61
2024-11-15 20:52:35,0.6,0.6,0.58
2024-11-15 20:52:30,0.66,0.61,0.58
2024-11-15 20:52:25,0.71,0.62,0.58
2024-11-15 20:52:20,0.773042,0.629006,0.589006
2024-11-15 20:52:15,0.78,0.63,0.59
2024-11-15 20:52:10,0.76,0.63,0.58
2024-11-15 20:52:05,0.65,0.6,0.58
2024-11-15 20:52:00,0.53,0.58,0.57
2024-11-15 20:51:55,0.49,0.57,0.56
2024-11-15 20:51:50,0.58,0.59,0.57
2024-11-15 20:51:45,0.6250302,0.599006,0.579006
2024-11-15 20:51:40,0.63,0.6,0.58
2024-11-15 20:51:35,0.69,0.61,0.58
2024-11-15 20:51:30,0.66,0.6,0.58
