time,received,sent
2024-11-15 21:18:43,2.927978,0
2024-11-15 21:18:42,3.47882,0
2024-11-15 21:18:41,2.692365,-0.2359354
2024-11-15 21:18:40,0.9688476,-0.3880646
2024-11-15 21:18:39,1.3674192,0
2024-11-15 21:18:38,2.97616,0
2024-11-15 21:18:37,3.291504,-0.5203617
2024-11-15 21:18:36,2.130414,-1.2005995
2024-11-15 21:18:35,1.846131,-0.5670388
2024-11-15 21:18:34,1.464165,0
2024-11-15 21:18:33,0.6880173,-0.2843303
2024-11-15 21:18:32,0.6880267,-0.4676697
2024-11-15 21:18:31,0.9481173,-0.520276
2024-11-15 21:18:30,1.1158807,-1.1400813
2024-11-15 21:18:29,0.6880496,-0.4676427
2024-11-15 21:18:28,0.4277937,0
2024-11-15 21:18:27,0,0
2024-11-15 21:18:26,0.4719744,-0.7079616
2024-11-15 21:18:25,0.7760256,-1.1640384
2024-11-15 21:18:24,0,0
2024-11-15 21:18:23,0,0
2024-11-15 21:18:22,0,0
2024-11-15 21:18:21,0,0
2024-11-15 21:18:20,0,0
2024-11-15 21:18:19,0,0
2024-11-15 21:18:18,0,0
2024-11-15 21:18:17,0,0
2024-11-15 21:18:16,0,0
2024-11-15 21:18:15,0,-0.2844035
2024-11-15 21:18:14,0,-0.4675965
2024-11-15 21:18:13,0,0
2024-11-15 21:18:12,0,0
2024-11-15 21:18:11,0,0
2024-11-15 21:18:10,0.2602426,-0.236034
2024-11-15 21:18:09,0.4277574,-0.387966
2024-11-15 21:18:08,0,0
2024-11-15 21:18:07,0,-0.284343
2024-11-15 21:18:06,0,-0.467657
2024-11-15 21:18:05,0.3631203,-0.2602362
2024-11-15 21:18:04,0.5968797,-0.4277638
2024-11-15 21:18:03,0.1270737,-0.284403
2024-11-15 21:18:02,3.750459,-0.9216397
2024-11-15 21:18:01,11.175075,-1.1999071
2024-11-15 21:18:00,8.803392,-1.0304439
2024-11-15 21:17:59,0,-0.7520452
2024-11-15 21:17:58,0,-0.4675611
2024-11-15 21:17:57,0,0
2024-11-15 21:17:56,0,0
2024-11-15 21:17:55,0,0
2024-11-15 21:17:54,0,0
2024-11-15 21:17:53,0,0
2024-11-15 21:17:52,0,0
2024-11-15 21:17:51,0,0
2024-11-15 21:17:50,0,0
2024-11-15 21:17:49,0,0
2024-11-15 21:17:48,0,0
2024-11-15 21:17:47,0,0
2024-11-15 21:17:46,0,0
2024-11-15 21:17:45,0,-0.2844526
2024-11-15 21:17:44,0,-0.4675474
2024-11-15 21:17:43,0,0
2024-11-15 21:17:42,0,0
2024-11-15 21:17:41,0.2360165,-0.2360165
2024-11-15 21:17:40,0.3879835,-0.3879835
2024-11-15 21:17:39,0,0
2024-11-15 21:17:38,0,0
2024-11-15 21:17:37,0.2360545,-0.5205305
2024-11-15 21:17:36,0.3879455,-0.8554695
2024-11-15 21:17:35,0,0
2024-11-15 21:17:34,0,0
2024-11-15 21:17:33,0,0
2024-11-15 21:17:32,0,-0.2844587
2024-11-15 21:17:31,0,-0.4675413
2024-11-15 21:17:30,0,-0.284452
2024-11-15 21:17:29,0,-0.7521302
2024-11-15 21:17:28,0,-0.4674177
2024-11-15 21:17:27,0,0
2024-11-15 21:17:26,0.4719313,-0.707897
2024-11-15 21:17:25,1.0363051,-1.4001313
2024-11-15 21:17:24,0.4277636,-0.3879716
2024-11-15 21:17:23,0,0
2024-11-15 21:17:22,0.260312,-0.2360969
2024-11-15 21:17:21,0.427688,-0.3879031
2024-11-15 21:17:20,0.2360047,-0.2602103
2024-11-15 21:17:19,0.3879953,-0.4277897
2024-11-15 21:17:18,0,0
2024-11-15 21:17:17,0,0
2024-11-15 21:17:16,0,0
2024-11-15 21:17:15,0,-0.2843284
2024-11-15 21:17:14,0.2601243,-0.4676716
2024-11-15 21:17:13,0.6880602,0
2024-11-15 21:17:12,0.6881532,0
2024-11-15 21:17:11,0.8878299,0
2024-11-15 21:17:10,2.221029,0
2024-11-15 21:17:09,3.514874,0
2024-11-15 21:17:08,2.552585,0
2024-11-15 21:17:07,2.396134,0
2024-11-15 21:17:06,2.231668,-0.2845663
2024-11-15 21:17:05,0.9076832,-0.4674337
2024-11-15 21:17:04,0.7558597,0
2024-11-15 21:17:03,0,0
2024-11-15 21:17:02,0.1877691,-0.2846821
2024-11-15 21:17:01,0.3082309,-0.4673179
2024-11-15 21:17:00,0,-0.2844552
2024-11-15 21:16:59,0,-0.7520165
2024-11-15 21:16:58,0,-0.4675282
2024-11-15 21:16:57,0,0
2024-11-15 21:16:56,0,0
2024-11-15 21:16:55,0,0
2024-11-15 21:16:54,0,0
2024-11-15 21:16:53,0,0
2024-11-15 21:16:52,0,0
2024-11-15 21:16:51,0,0
2024-11-15 21:16:50,0,0
2024-11-15 21:16:49,0,0
2024-11-15 21:16:48,0,0
2024-11-15 21:16:47,0,0
2024-11-15 21:16:46,0,0
2024-11-15 21:16:45,0.2602609,-0.2844712
2024-11-15 21:16:44,0.6881185,-0.4675288
2024-11-15 21:16:43,0.6879931,0
2024-11-15 21:16:42,0.6879816,0
2024-11-15 21:16:41,0.9242604,-0.2361947
2024-11-15 21:16:40,1.0758049,-0.3878053
2024-11-15 21:16:39,0.4275805,0
2024-11-15 21:16:38,0,0
2024-11-15 21:16:37,0.4962663,-0.4720582
2024-11-15 21:16:36,1.4935365,-1.4053301
2024-11-15 21:16:35,1.1141972,-1.0346117
2024-11-15 21:16:34,0,0
2024-11-15 21:16:33,0,0
2024-11-15 21:16:32,0,-0.2844659
2024-11-15 21:16:31,0,-0.4675341
2024-11-15 21:16:30,0,-0.2845325
2024-11-15 21:16:29,0,-0.7520383
2024-11-15 21:16:28,3.541204,-0.4674292
2024-11-15 21:16:27,10.77839,-0.9083505
2024-11-15 21:16:26,9.621936,-2.200137
2024-11-15 21:16:25,3.346878,-1.1635127
2024-11-15 21:16:24,1.78412,0
2024-11-15 21:16:23,0.9077161,0
2024-11-15 21:16:22,0.7557566,0
2024-11-15 21:16:21,0,0
2024-11-15 21:16:20,0.5450474,0
2024-11-15 21:16:19,1.2703924,0
2024-11-15 21:16:18,0.804236,0
2024-11-15 21:16:17,0.3083242,0
2024-11-15 21:16:16,0,0
2024-11-15 21:16:15,0,-0.2847131
2024-11-15 21:16:14,0,-0.4672869
2024-11-15 21:16:13,0,0
2024-11-15 21:16:12,0,0
2024-11-15 21:16:11,0,0
2024-11-15 21:16:10,0,0
2024-11-15 21:16:09,0.2603154,-0.2361
2024-11-15 21:16:08,0.4276846,-0.3879
2024-11-15 21:16:07,0,0
2024-11-15 21:16:06,0,-0.2845994
2024-11-15 21:16:05,0,-0.4674006
2024-11-15 21:16:04,0.4965053,-0.4965053
2024-11-15 21:16:03,0.8154947,-0.8154947
2024-11-15 21:16:02,0,-0.284672
2024-11-15 21:16:01,0,-0.467328
2024-11-15 21:16:00,0,-0.2845967
2024-11-15 21:15:59,0,-0.7519178
2024-11-15 21:15:58,0,-0.4674856
2024-11-15 21:15:57,0,0
2024-11-15 21:15:56,0,0
2024-11-15 21:15:55,0,0
2024-11-15 21:15:54,0,0
2024-11-15 21:15:53,0,0
2024-11-15 21:15:52,0,0
2024-11-15 21:15:51,0,0
2024-11-15 21:15:50,0,0
2024-11-15 21:15:49,0,0
2024-11-15 21:15:48,0,0
2024-11-15 21:15:47,0,0
2024-11-15 21:15:46,0,0
2024-11-15 21:15:45,3.541954,-0.4540967
2024-11-15 21:15:44,11.32214,-1.4846266
2024-11-15 21:15:43,10.505364,-1.2132767
2024-11-15 21:15:42,3.787387,0
2024-11-15 21:15:41,2.691126,-0.2362125
2024-11-15 21:15:40,0.6960289,-0.3877875
2024-11-15 21:15:39,0,0
2024-11-15 21:15:38,0,0
2024-11-15 21:15:37,0.2361405,-0.2361405
2024-11-15 21:15:36,0.3878595,-0.672446
2024-11-15 21:15:35,0,-0.4674135
2024-11-15 21:15:34,0,0
2024-11-15 21:15:33,0,0
2024-11-15 21:15:32,0,-0.2845927
2024-11-15 21:15:31,0,-0.4674073
2024-11-15 21:15:30,0,-0.2845843
2024-11-15 21:15:29,0,-0.7520139
2024-11-15 21:15:28,0,-0.4674019
2024-11-15 21:15:27,0,0
2024-11-15 21:15:26,0.4721227,-0.7081841
2024-11-15 21:15:25,0.7758773,-1.1638159
2024-11-15 21:15:24,0.260309,-0.2360942
2024-11-15 21:15:23,0.427691,-0.3879058
2024-11-15 21:15:22,0.2603473,0
2024-11-15 21:15:21,0.4276527,0
2024-11-15 21:15:20,0.2603184,-0.2361027
2024-11-15 21:15:19,0.6636959,-0.6481182
2024-11-15 21:15:18,0.3879857,-0.4277791
2024-11-15 21:15:17,0,0
2024-11-15 21:15:16,0,0
2024-11-15 21:15:15,0,0
2024-11-15 21:15:14,0,-0.2845351
2024-11-15 21:15:13,0,-0.4674649
2024-11-15 21:15:12,0,0
2024-11-15 21:15:11,0.1271369,0
2024-11-15 21:15:10,0.2088631,0
2024-11-15 21:15:09,0.1271663,0
2024-11-15 21:15:08,1.843614,-0.4541055
2024-11-15 21:15:07,9.948731,-1.1998639
2024-11-15 21:15:06,11.936489,-1.0304117
2024-11-15 21:15:05,0,-0.4676189
2024-11-15 21:15:04,0,0
2024-11-15 21:15:03,0,0
2024-11-15 21:15:02,0,-0.2843361
2024-11-15 21:15:01,0,-0.4676639
2024-11-15 21:15:00,0,-0.2843628
2024-11-15 21:14:59,0.2603537,-0.7522099
2024-11-15 21:14:58,0.6881827,-0.4674273
2024-11-15 21:14:57,0.6879576,0
2024-11-15 21:14:56,0.6879638,0
2024-11-15 21:14:55,0.6879405,0
2024-11-15 21:14:54,0.6878436,0
2024-11-15 21:14:53,0.4277581,0
2024-11-15 21:14:52,0.2600928,0
2024-11-15 21:14:51,0.68811,0
2024-11-15 21:14:50,0.6881562,0
2024-11-15 21:14:49,0.4276409,0
2024-11-15 21:14:48,0,0
2024-11-15 21:14:47,0,0
2024-11-15 21:14:46,0,0
2024-11-15 21:14:45,0,0
2024-11-15 21:14:44,0,-0.2845929
2024-11-15 21:14:43,0,-0.4674071
2024-11-15 21:14:42,0,0
2024-11-15 21:14:41,0.4965125,-0.4722924
2024-11-15 21:14:40,0.8154875,-0.7757076
2024-11-15 21:14:39,0,0
2024-11-15 21:14:38,0,0
2024-11-15 21:14:37,0.2361501,-0.2361501
2024-11-15 21:14:36,1.0659271,-1.017493
2024-11-15 21:14:35,1.1139228,-1.0343569
2024-11-15 21:14:34,0.2603224,0
2024-11-15 21:14:33,0.4276776,0
