time,received,sent
2024-11-15 21:18:43,4.102981,-9.433895
2024-11-15 21:18:42,9.174321,-28.61198
2024-11-15 21:18:41,18.66969,-45.09666
2024-11-15 21:18:40,12.393283,-13.017152
2024-11-15 21:18:39,11.431795,-71.41157
2024-11-15 21:18:38,20.12205,-140.32466
2024-11-15 21:18:37,5.499682,-20.51663
2024-11-15 21:18:36,12.373301,-45.25026
2024-11-15 21:18:35,6.724662,-15.168396
2024-11-15 21:18:34,6.679712,-7.63432
2024-11-15 21:18:33,5.927706,-8.099622
2024-11-15 21:18:32,15.108757,-17.90675
2024-11-15 21:18:31,31.40063,-43.85915
2024-11-15 21:18:30,11.174188,-31.94368
2024-11-15 21:18:29,14.177196,-25.86631
2024-11-15 21:18:28,19.00124,-43.75906
2024-11-15 21:18:27,8.506576,-19.72994
2024-11-15 21:18:26,11.860506,-40.19509
2024-11-15 21:18:25,10.520342,-18.61558
2024-11-15 21:18:24,12.873445,-21.61284
2024-11-15 21:18:23,10.50526,-27.52383
2024-11-15 21:18:22,8.193291,-12.173307
2024-11-15 21:18:21,18.72454,-38.60234
2024-11-15 21:18:20,12.994801,-33.06484
2024-11-15 21:18:19,6.62898,-16.325454
2024-11-15 21:18:18,13.732968,-39.72194
2024-11-15 21:18:17,17.10096,-34.85652
2024-11-15 21:18:16,19.04036,-47.34392
2024-11-15 21:18:15,9.931319,-12.132598
2024-11-15 21:18:14,15.469086,-18.40187
2024-11-15 21:18:13,6.376798,-10.752638
2024-11-15 21:18:12,7.696453,-9.5201
2024-11-15 21:18:11,16.27938,-34.39238
2024-11-15 21:18:10,12.375927,-39.16322
2024-11-15 21:18:09,4.128508,-3.61214
2024-11-15 21:18:08,6.388914,-20.25828
2024-11-15 21:18:07,9.444437,-50.0442
2024-11-15 21:18:06,12.641431,-41.97049
2024-11-15 21:18:05,13.515115,-20.26339
2024-11-15 21:18:04,7.141345,-9.838243
2024-11-15 21:18:03,12.579908,-20.82929
2024-11-15 21:18:02,6.996144,-7.89515
2024-11-15 21:18:01,14.851767,-28.1375
2024-11-15 21:18:00,15.031879,-37.27678
2024-11-15 21:17:59,20.67205,-29.93964
2024-11-15 21:17:58,19.83108,-45.6614
2024-11-15 21:17:57,9.811563,-35.80241
2024-11-15 21:17:56,12.199403,-30.52013
2024-11-15 21:17:55,6.27171,-30.48519
2024-11-15 21:17:54,8.160676,-12.157696
2024-11-15 21:17:53,13.395923,-18.92311
2024-11-15 21:17:52,8.619618,-10.307713
2024-11-15 21:17:51,10.724751,-24.64744
2024-11-15 21:17:50,12.632269,-34.45346
2024-11-15 21:17:49,9.047654,-12.468949
2024-11-15 21:17:48,8.814828,-23.66529
2024-11-15 21:17:47,16.339424,-43.15395
2024-11-15 21:17:46,19.50735,-42.85177
2024-11-15 21:17:45,10.117656,-35.04967
2024-11-15 21:17:44,13.37264,-16.624781
2024-11-15 21:17:43,10.409829,-17.0481
2024-11-15 21:17:42,6.915444,-10.184637
2024-11-15 21:17:41,15.921597,-31.04506
2024-11-15 21:17:40,17.66897,-44.2096
2024-11-15 21:17:39,11.532996,-32.76265
2024-11-15 21:17:38,6.70866,-9.253623
2024-11-15 21:17:37,9.146836,-25.59657
2024-11-15 21:17:36,16.98544,-43.50231
2024-11-15 21:17:35,12.112377,-22.44471
2024-11-15 21:17:34,12.740888,-36.31799
2024-11-15 21:17:33,11.757505,-16.83048
2024-11-15 21:17:32,11.400931,-12.985421
2024-11-15 21:17:31,17.04728,-22.54952
2024-11-15 21:17:30,15.12841,-29.86773
2024-11-15 21:17:29,15.816409,-40.10315
2024-11-15 21:17:28,7.763348,-12.195491
2024-11-15 21:17:27,6.642719,-19.1836
2024-11-15 21:17:26,13.227265,-40.05657
2024-11-15 21:17:25,9.98433,-24.37536
2024-11-15 21:17:24,9.773882,-36.40886
2024-11-15 21:17:23,10.25872,-13.340723
2024-11-15 21:17:22,6.313955,-12.155314
2024-11-15 21:17:21,8.036586,-12.467799
2024-11-15 21:17:20,8.680066,-18.20892
2024-11-15 21:17:19,13.807657,-35.52828
2024-11-15 21:17:18,11.364231,-16.00651
2024-11-15 21:17:17,15.37465,-29.30993
2024-11-15 21:17:16,24.9531,-58.38573
2024-11-15 21:17:15,14.060827,-32.26439
2024-11-15 21:17:14,15.357621,-39.20713
2024-11-15 21:17:13,9.650222,-15.103684
2024-11-15 21:17:12,10.345734,-12.77354
2024-11-15 21:17:11,11.997469,-17.54778
2024-11-15 21:17:10,10.827015,-26.88257
2024-11-15 21:17:09,14.568592,-40.36024
2024-11-15 21:17:08,10.929589,-16.730124
2024-11-15 21:17:07,9.196692,-31.37258
2024-11-15 21:17:06,17.52025,-65.45027
