time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2024-11-15 21:18:43,0,0,0,0,0,0.0625391,0.4377736,0.1250782,0
2024-11-15 21:18:42,0,0,0,0,0,0.1250782,0.1250782,0.1250782,0
2024-11-15 21:18:41,0,0,0,0,0,0.1251564,0.1877347,0.0625782,0
2024-11-15 21:18:40,0,0,0,0,0,0.1251564,0.1877347,0.0625782,0
2024-11-15 21:18:39,0,0,0,0,0,0.1253133,0.1253133,0,0
2024-11-15 21:18:38,0,0,0,0.0625391,0,0.1250782,0.1250782,0.0625391,0
2024-11-15 21:18:37,0,0,0,0,0,0.1873829,0.3747658,0,0
2024-11-15 21:18:36,0,0,0,0,0,0.1252348,0.1252348,0.0626174,0
2024-11-15 21:18:35,0,0,0,0,0,0.3125,0.125,0.125,0
2024-11-15 21:18:34,0,0,0,0,0,0.0626174,0.1252348,0.0626174,0
2024-11-15 21:18:33,0,0,0,0,0,0.1876173,0.2501563,0.0625391,0
2024-11-15 21:18:32,0,0,0,0,0,0.1877347,0.1877347,0.0625782,0
2024-11-15 21:18:31,0,0,0,0,0,0.6309148,0.3154574,0.0630915,0.126183
2024-11-15 21:18:30,0,0,0,0.1899937,0,0.3799873,0.5066498,0.0633312,0
2024-11-15 21:18:29,0,0,0,0.0633714,0,0.6337136,0.3802281,0.1267427,0
2024-11-15 21:18:28,0,0,0,0.0635728,0,0.3814367,0.317864,0.0635728,0
2024-11-15 21:18:27,0,0,0,0.0635324,0,0.5082592,0.317662,0.0635324,0
2024-11-15 21:18:26,0,0,0.0633714,0.2534854,0,1.3307985,0.3802281,0.0633714,0
2024-11-15 21:18:25,0,0,0,0.0633312,0,0.569981,0.3799873,0,0
2024-11-15 21:18:24,0,0,0,0.0633714,0,0.5069708,0.3168568,0.1267427,0
2024-11-15 21:18:23,0,0,0,0.1898734,0,1.2658228,0.5696203,0.0632911,0
2024-11-15 21:18:22,0,0,0,0.1269841,0,0.3809524,0.5079365,0.1269841,0
2024-11-15 21:18:21,0,0,0,0.0635728,0,1.3350286,0.3814367,0.0635728,0
2024-11-15 21:18:20,0,0,0,0.0634115,0,0.5072923,0.3804692,0.0634115,0
2024-11-15 21:18:19,0,0,0,0.0634115,0,0.5707039,0.2536462,0.1268231,0.0634115
2024-11-15 21:18:18,0,0,0,0.0633312,0,0.6333122,0.5066498,0,0
2024-11-15 21:18:17,0,0,0,0.1908397,0,0.4452926,0.2544529,0.0636132,0
2024-11-15 21:18:16,0,0,0,0.1269036,0,0.4441624,0.3807107,0.1269036,0
2024-11-15 21:18:15,0,0,0,0.1268231,0,0.6975269,0.2536462,0.0634115,0
2024-11-15 21:18:14,0,0,0,0.1892744,0,0.8832808,0.4416404,0,0
2024-11-15 21:18:13,0,0,0,0.1896334,0,0.5689001,0.3160556,0.1264223,0
2024-11-15 21:18:12,0,0,0,0.1895136,0,0.7580543,0.6317119,0.0631712,0
2024-11-15 21:18:11,0,0,0,0,0,0.8838384,0.5681818,0.0631313,0
2024-11-15 21:18:10,0,0,0,0.1898734,0,0.5063291,0.5063291,0.0632911,0
2024-11-15 21:18:09,0,0,0,0.1269036,0,0.3807107,0.4441624,0.1269036,0
2024-11-15 21:18:08,0,0,0,0.1267427,0,0.5703422,0.3168568,0.0633714,0
2024-11-15 21:18:07,0,0,0,0.1264223,0,0.8849558,0.4424779,0.0632111,0
2024-11-15 21:18:06,0,0,0,0.126183,0,0.5678233,0.3785489,0.126183,0
2024-11-15 21:18:05,0,0,0,0.1265823,0,0.5696203,0.443038,0.0632911,0
2024-11-15 21:18:04,0,0,0,0.1265823,0,0.5696203,0.443038,0.0632911,0
2024-11-15 21:18:03,0,0,0,0.1265823,0,0.5063291,0.3797468,0.1265823,0
2024-11-15 21:18:02,0,0,0,0.1265022,0,0.8222644,0.3795066,0.1265022,0
2024-11-15 21:18:01,0,0,0,0.1265823,0,0.6962025,0.7594937,0,0
2024-11-15 21:18:00,0,0,0,0.0631712,0,3.474416,0.4421984,0.2526848,0
2024-11-15 21:17:59,0,0,0,0.0634921,0,0.4444444,0.3809524,0.1269841,0
2024-11-15 21:17:58,0,0,0,0.1265022,0,0.6325111,0.4427577,0.0632511,0
2024-11-15 21:17:57,0,0,0,0.0633312,0,0.6966434,0.2533249,0.0633312,0
2024-11-15 21:17:56,0,0,0,0.0632911,0,0.5063291,0.3797468,0.0632911,0
2024-11-15 21:17:55,0,0,0,0.1269036,0,1.142132,0.4441624,0.0634518,0
2024-11-15 21:17:54,0,0,0,0.1264223,0,0.6321113,0.3160556,0,0
2024-11-15 21:17:53,0,0,0,0.1263424,0,0.6948831,0.5053696,0.0631712,0
2024-11-15 21:17:52,0,0,0,0.3792668,0,1.517067,11.25158,0.0632111,0
2024-11-15 21:17:51,0,0,0,0.5728835,0,5.47422,2.036919,0.0636537,0
2024-11-15 21:17:50,0,0,0,0.8333333,0,3.974359,1.730769,0.0641026,0
2024-11-15 21:17:49,0,0,0,0.7078507,0,2.509653,1.4800515,0.1287001,0
2024-11-15 21:17:48,0,0,0,0.7015306,0,5.420918,1.913265,0.0637755,0
2024-11-15 21:17:47,0,0,0,0.7682458,0,4.289373,1.6645327,0.128041,0
2024-11-15 21:17:46,0,0,0,0.5765535,0,6.149904,1.665599,0.0640615,0
2024-11-15 21:17:45,0,0,0,0.7702182,0,3.915276,1.6688062,0.1283697,0
2024-11-15 21:17:44,0,0,0,0.3861004,0,3.024453,1.6731017,0.1287001,0
2024-11-15 21:17:43,0,0,0,0.8338679,0,5.259782,1.731879,0.1282874,0
2024-11-15 21:17:42,0,0,0,0.5134788,0,5.134788,1.4762516,0.1283697,0
2024-11-15 21:17:41,0,0,0,0.6966434,0,9.246358,1.899937,0.0633312,0
2024-11-15 21:17:40,0,0,0,0.8928571,0,7.653061,1.785714,0.0637755,0
2024-11-15 21:17:39,0,0,0,0.7033248,0,5.498721,1.790281,0.2557545,0
2024-11-15 21:17:38,0,0,0,0.5802708,0,6.382979,1.4829142,0,0
2024-11-15 21:17:37,0,0,0,0.6402049,0,4.993598,1.920615,0.128041,0.0640205
2024-11-15 21:17:36,0,0,0,0.7731959,0,3.994845,1.6752577,0,0
2024-11-15 21:17:35,0,0,0,0.6443299,0,3.092784,1.4175258,0.128866,0
2024-11-15 21:17:34,0,0,0,0.5138086,0,2.954399,1.4771997,0,0
2024-11-15 21:17:33,0,0,0,0.7697242,0,3.592046,1.2828736,0.1282874,0.3848621
2024-11-15 21:17:32,0,0,0,0.6426735,0,3.598972,1.6709512,0.1285347,0
2024-11-15 21:17:31,0,0,0,0.7064868,0,3.082852,1.4771997,0.1284522,0
2024-11-15 21:17:30,0,0,0,0.6414368,0,4.746632,1.3470173,0.0641437,0
2024-11-15 21:17:29,0,0,0,0.9633911,0,2.633269,1.79833,0.1926782,0
2024-11-15 21:17:28,0,0,0,0.7741935,0,3.032258,1.806452,0.1290323,0
2024-11-15 21:17:27,0,0,0,0.9584665,0,8.051118,2.108626,0.0638978,0.0638978
2024-11-15 21:17:26,0,0,0,0.8370895,0,3.348358,1.416613,0.128783,0
2024-11-15 21:17:25,0,0,0,0.7073955,0,4.630225,1.607717,0.0643087,0
2024-11-15 21:17:24,0,0,0,0.7087629,0,3.157216,1.93299,0.128866,0
2024-11-15 21:17:23,0,0,0,0.5802708,0,5.351386,2.063185,0.0644745,0
2024-11-15 21:17:22,0,0,0.0645995,0.7105943,0,5.620155,2.002584,0.0645995,0
2024-11-15 21:17:21,0,0,0,0.7060334,0,7.124519,2.053915,0.1283697,0
2024-11-15 21:17:20,0,0,0,0.7060334,0,11.296534,2.310655,0.1283697,0
2024-11-15 21:17:19,0,0,0,0.3188776,0,10.522959,2.040816,0.127551,0
2024-11-15 21:17:18,0,0,0,0.319081,0,5.615826,1.6592214,0.0638162,0
2024-11-15 21:17:17,0,0,0,0.6389776,0,8.306709,3.514377,0.0638978,0
2024-11-15 21:17:16,0,0,0,0.8370895,0,32.77527,5.98841,0.1931745,0
2024-11-15 21:17:15,0,0,0,0.5747126,0,30.77905,3.895275,0.063857,0
2024-11-15 21:17:14,0,0,0,0.386349,0,3.605924,1.3522215,0.0643915,0
2024-11-15 21:17:13,0,0,0,0.5717916,0,6.543837,1.778907,0.0635324,0
2024-11-15 21:17:12,0,0,0,0.3205128,0,3.910256,1.6025641,0,0
2024-11-15 21:17:11,0,0,0,0.3848621,0,2.180885,1.411161,0.1282874,0
2024-11-15 21:17:10,0,0,0,0.5721551,0,3.242212,1.6528926,0.1271456,0
2024-11-15 21:17:09,0,0,0,0.5111821,0,3.386581,1.4696486,0.0638978,0
2024-11-15 21:17:08,0,0,0,0.5685407,0,3.15856,1.831965,0.1263424,0
2024-11-15 21:17:07,0,0,0,0.257566,0,2.382486,1.416613,0.0643915,0
2024-11-15 21:17:06,0,0,0,0.4484305,0,3.459321,1.537476,0,0
2024-11-15 21:17:05,0,0,0,0.4478567,0,2.431222,1.5355086,0.0639795,0
2024-11-15 21:17:04,0,0,0,0.5761844,0,3.393086,1.1523688,0.128041,0
