time,received,sent,multicast
2024-11-15 21:18:43,6.999765,-6.999765,0
2024-11-15 21:18:42,8.889771,-8.133863,0
2024-11-15 21:18:41,10.866477,-9.622385,0
2024-11-15 21:18:40,7.866543,-7.866543,0
2024-11-15 21:18:39,8.268153,-8.268153,0
2024-11-15 21:18:38,11.24314,-11.24314,0
2024-11-15 21:18:37,12.268747,-12.268747,0
2024-11-15 21:18:36,17.51308,-16.756919,0
2024-11-15 21:18:35,17.72987,-15.73011,0
2024-11-15 21:18:34,13.622043,-12.000004,0
2024-11-15 21:18:33,10.732388,-10.488334,0
2024-11-15 21:18:32,53.11763,-52.2276,0
2024-11-15 21:18:31,202.3263,-196.0585,0
2024-11-15 21:18:30,326.4065,-312.6264,0
2024-11-15 21:18:29,318.7811,-307.8533,0
2024-11-15 21:18:28,322.3398,-319.9128,0
2024-11-15 21:18:27,369.2629,-356.264,0
2024-11-15 21:18:26,361.3805,-346.4899,0
2024-11-15 21:18:25,325.6913,-315.2519,0
2024-11-15 21:18:24,334.3167,-337.0729,0
2024-11-15 21:18:23,356.6224,-353.4393,0
2024-11-15 21:18:22,296.7031,-284.3496,0
2024-11-15 21:18:21,289.233,-284.2573,0
2024-11-15 21:18:20,327.0107,-327.0107,0
2024-11-15 21:18:19,271.8074,-270.2943,0
2024-11-15 21:18:18,336.293,-323.5962,0
2024-11-15 21:18:17,378.3488,-355.8877,0
2024-11-15 21:18:16,355.1913,-340.9471,0
2024-11-15 21:18:15,327.328,-307.5236,0
2024-11-15 21:18:14,343.3489,-322.1784,0
2024-11-15 21:18:13,327.6672,-322.289,0
2024-11-15 21:18:12,315.8114,-309.8113,0
2024-11-15 21:18:11,333.8449,-325.9532,0
2024-11-15 21:18:10,343.8269,-332.8281,0
2024-11-15 21:18:09,343.1257,-327.5892,0
2024-11-15 21:18:08,332.539,-312.1847,0
2024-11-15 21:18:07,303.2738,-283.4953,0
2024-11-15 21:18:06,288.6296,-264.1411,0
2024-11-15 21:18:05,311.077,-291.3444,0
2024-11-15 21:18:04,344.4569,-328.4572,0
2024-11-15 21:18:03,309.7753,-295.6658,0
2024-11-15 21:18:02,299.4338,-287.6766,0
2024-11-15 21:18:01,332.5451,-318.4113,0
2024-11-15 21:18:00,284.5328,-271.558,0
2024-11-15 21:17:59,309.8431,-300.3304,0
2024-11-15 21:17:58,356.5872,-344.587,0
2024-11-15 21:17:57,302.5916,-288.3224,0
2024-11-15 21:17:56,281.1096,-263.4872,0
2024-11-15 21:17:55,304.7765,-293.8271,0
2024-11-15 21:17:54,322.334,-314.1499,0
2024-11-15 21:17:53,365.9508,-345.9511,0
2024-11-15 21:17:52,1117.4378,-1013.1227,0
2024-11-15 21:17:51,2304.088,-2056.936,0
2024-11-15 21:17:50,2260.983,-2001.318,0
2024-11-15 21:17:49,2177.25,-1901.451,0
2024-11-15 21:17:48,2253.669,-1990.86,0
2024-11-15 21:17:47,2293.413,-2057.566,0
2024-11-15 21:17:46,2279.681,-2002.635,0
2024-11-15 21:17:45,2230.62,-1948.212,0
2024-11-15 21:17:44,2260.621,-2005.114,0
2024-11-15 21:17:43,2259.678,-1986.539,0
2024-11-15 21:17:42,2273.152,-1997.336,0
2024-11-15 21:17:41,2327.65,-2050.055,0
2024-11-15 21:17:40,2230.566,-1989.983,0
2024-11-15 21:17:39,2210.652,-1953.474,0
2024-11-15 21:17:38,2201.599,-1979.805,0
2024-11-15 21:17:37,2188.668,-1962.57,0
2024-11-15 21:17:36,2219.112,-1986.284,0
2024-11-15 21:17:35,2253.036,-2007.827,0
2024-11-15 21:17:34,2267.903,-2041.749,0
2024-11-15 21:17:33,2190.283,-1984.525,0
2024-11-15 21:17:32,2226.843,-1992.624,0
2024-11-15 21:17:31,2294.447,-2030.574,0
2024-11-15 21:17:30,2291.306,-2022.436,0
2024-11-15 21:17:29,2325.582,-2057.458,0
2024-11-15 21:17:28,2222.792,-2030.731,0
2024-11-15 21:17:27,2180.762,-1971.267,0
2024-11-15 21:17:26,2190.364,-1970.243,0
2024-11-15 21:17:25,2258.675,-2009.91,0
2024-11-15 21:17:24,2308.968,-2024.211,0
2024-11-15 21:17:23,2261.662,-1997.984,0
2024-11-15 21:17:22,2195.936,-1944.49,0
2024-11-15 21:17:21,2127.369,-1915.157,0
2024-11-15 21:17:20,1979.205,-1786.066,0
2024-11-15 21:17:19,1765.158,-1581.4287,0
2024-11-15 21:17:18,1782.953,-1591.3033,0
2024-11-15 21:17:17,1787.245,-1633.9044,0
2024-11-15 21:17:16,1707.281,-1590.8237,0
2024-11-15 21:17:15,1625.6097,-1485.993,0
2024-11-15 21:17:14,1708.162,-1527.2332,0
2024-11-15 21:17:13,1726.403,-1556.2382,0
2024-11-15 21:17:12,1713.071,-1541.7212,0
2024-11-15 21:17:11,1666.4564,-1501.0501,0
2024-11-15 21:17:10,1684.527,-1504.077,0
2024-11-15 21:17:09,1715.188,-1539.6058,0
2024-11-15 21:17:08,1751.798,-1584.8391,0
2024-11-15 21:17:07,1736.898,-1545.5379,0
2024-11-15 21:17:06,1732.553,-1568.5549,0
2024-11-15 21:17:05,1750.997,-1577.5433,0
2024-11-15 21:17:04,1683.035,-1500.8431,0
2024-11-15 21:17:03,1660.9002,-1498.9717,0
2024-11-15 21:17:02,1639.0943,-1478.471,0
2024-11-15 21:17:01,1701.275,-1522.4428,0
2024-11-15 21:17:00,1724.332,-1563.6946,0
2024-11-15 21:16:59,1718.383,-1576.7613,0
2024-11-15 21:16:58,1678.243,-1511.9117,0
2024-11-15 21:16:57,1669.8397,-1453.8942,0
2024-11-15 21:16:56,1671.7977,-1465.8679,0
2024-11-15 21:16:55,1656.1445,-1477.9263,0
2024-11-15 21:16:54,1734.374,-1548.4501,0
2024-11-15 21:16:53,1771.137,-1597.8866,0
2024-11-15 21:16:52,1756.701,-1580.4514,0
