time,some 10,some 60,some 300
2024-11-15 21:18:42,0,0.16,0.4
2024-11-15 21:18:40,0,0.1680122,0.4
2024-11-15 21:18:38,0,0.17,0.4
2024-11-15 21:18:36,0,0.18,0.41
2024-11-15 21:18:34,0,0.19,0.41
2024-11-15 21:18:32,0,0.2,0.41
2024-11-15 21:18:30,0,0.2,0.42
2024-11-15 21:18:28,0.01,0.21,0.42
2024-11-15 21:18:26,0.01,0.2180125,0.42
2024-11-15 21:18:24,0.01,0.22,0.42
2024-11-15 21:18:22,0.02,0.23,0.43
2024-11-15 21:18:20,0.02,0.24,0.43
2024-11-15 21:18:18,0.03,0.25,0.44
2024-11-15 21:18:16,0.0380123,0.2580123,0.44
2024-11-15 21:18:14,0.04,0.26,0.44
2024-11-15 21:18:12,0.05,0.27,0.44
2024-11-15 21:18:10,0.07,0.28,0.45
2024-11-15 21:18:08,0.09,0.3,0.45
2024-11-15 21:18:06,0.1060243,0.3080122,0.4580122
2024-11-15 21:18:04,0.11,0.31,0.46
2024-11-15 21:18:02,0.16,0.33,0.46
2024-11-15 21:18:00,0.2,0.34,0.47
2024-11-15 21:17:58,0.2400618,0.3560247,0.47
2024-11-15 21:17:56,0.25,0.36,0.47
2024-11-15 21:17:54,0.3,0.37,0.47
2024-11-15 21:17:52,0.37,0.38,0.48
2024-11-15 21:17:50,0.46,0.39,0.48
2024-11-15 21:17:48,0.68,0.42,0.49
2024-11-15 21:17:46,0.6239153,0.4039758,0.4819879
2024-11-15 21:17:44,0.61,0.4,0.48
2024-11-15 21:17:42,0.92,0.43,0.49
2024-11-15 21:17:40,0.9039755,0.4139755,0.49
2024-11-15 21:17:38,0.9,0.41,0.49
2024-11-15 21:17:36,0.88,0.39,0.48
2024-11-15 21:17:34,0.82,0.35,0.48
2024-11-15 21:17:32,0.78,0.33,0.47
2024-11-15 21:17:30,0.74,0.31,0.47
2024-11-15 21:17:28,0.6919272,0.2859636,0.4619879
2024-11-15 21:17:26,0.68,0.28,0.46
2024-11-15 21:17:24,0.52,0.23,0.46
2024-11-15 21:17:22,0.42,0.21,0.45
2024-11-15 21:17:20,0.3078263,0.1859628,0.45
2024-11-15 21:17:18,0.28,0.18,0.45
2024-11-15 21:17:16,0.22,0.16,0.45
2024-11-15 21:17:14,0.27,0.16,0.45
2024-11-15 21:17:12,0.318074,0.1680123,0.45
2024-11-15 21:17:10,0.33,0.17,0.45
2024-11-15 21:17:08,0.49,0.18,0.46
2024-11-15 21:17:06,0.6,0.19,0.47
2024-11-15 21:17:04,0.51,0.16,0.46
2024-11-15 21:17:02,0.4298784,0.1359635,0.46
2024-11-15 21:17:00,0.41,0.13,0.46
2024-11-15 21:16:58,0.12,0.07,0.45
2024-11-15 21:16:56,0.14,0.08,0.45
2024-11-15 21:16:54,0.172048,0.08,0.458012
2024-11-15 21:16:52,0.18,0.08,0.46
2024-11-15 21:16:50,0,0.05,0.45
2024-11-15 21:16:48,0,0.05,0.46
2024-11-15 21:16:46,0,0.05,0.46
2024-11-15 21:16:44,0,0.05,0.46
2024-11-15 21:16:42,0,0.06,0.47
2024-11-15 21:16:40,0,0.06,0.47
2024-11-15 21:16:38,0,0.06,0.47
2024-11-15 21:16:36,0,0.07,0.48
2024-11-15 21:16:34,0,0.07,0.48
2024-11-15 21:16:32,0,0.07,0.4880121
2024-11-15 21:16:30,0,0.07,0.49
2024-11-15 21:16:28,0,0.08,0.49
2024-11-15 21:16:26,0,0.08,0.498012
2024-11-15 21:16:24,0,0.08,0.5
2024-11-15 21:16:22,0,0.09,0.51
2024-11-15 21:16:20,0,0.09,0.51
2024-11-15 21:16:18,0,0.098012,0.51
2024-11-15 21:16:16,0,0.1,0.51
2024-11-15 21:16:14,0,0.1,0.52
2024-11-15 21:16:12,0,0.11,0.52
2024-11-15 21:16:10,0,0.11,0.528012
2024-11-15 21:16:08,0,0.11,0.53
2024-11-15 21:16:06,0,0.11,0.53
2024-11-15 21:16:04,0,0.12,0.54
2024-11-15 21:16:02,0,0.1280125,0.54
2024-11-15 21:16:00,0,0.13,0.54
2024-11-15 21:15:58,0,0.13,0.55
2024-11-15 21:15:56,0,0.14,0.56
2024-11-15 21:15:54,0,0.15,0.56
2024-11-15 21:15:52,0,0.15,0.56
2024-11-15 21:15:50,0,0.15,0.56
2024-11-15 21:15:48,0,0.16,0.56
