time,minor,major
2024-11-15 21:18:43,224.0073,0
2024-11-15 21:18:42,225.1309,0
2024-11-15 21:18:41,227.027,0
2024-11-15 21:18:40,258.185,0
2024-11-15 21:18:39,308.9713,0
2024-11-15 21:18:38,277.8579,0
2024-11-15 21:18:37,226.5986,0
2024-11-15 21:18:36,227.5162,0
2024-11-15 21:18:35,258.4887,0
2024-11-15 21:18:34,274.6017,0
2024-11-15 21:18:33,225.7516,0
2024-11-15 21:18:32,295.7158,0
2024-11-15 21:18:31,445.1747,0
2024-11-15 21:18:30,404.2986,0
2024-11-15 21:18:29,237.2436,0
2024-11-15 21:18:28,236.7233,0
2024-11-15 21:18:27,238.7599,0
2024-11-15 21:18:26,239.2251,0
2024-11-15 21:18:25,264.1877,0
2024-11-15 21:18:24,1499.2411,0
2024-11-15 21:18:23,2229.429,0
2024-11-15 21:18:22,236.1269,-0.3793889
2024-11-15 21:18:21,239.1418,-0.6206111
2024-11-15 21:18:20,238.7384,0
2024-11-15 21:18:19,740.0711,0
2024-11-15 21:18:18,1062.0718,0
2024-11-15 21:18:17,238.3581,0
2024-11-15 21:18:16,262.516,0
2024-11-15 21:18:15,311.6328,0
2024-11-15 21:18:14,294.4756,0
2024-11-15 21:18:13,237.6165,0
2024-11-15 21:18:12,237.0336,-0.3795372
2024-11-15 21:18:11,237.0084,-0.6204628
2024-11-15 21:18:10,236.5841,0
2024-11-15 21:18:09,237.1493,0
2024-11-15 21:18:08,236.7115,0
2024-11-15 21:18:07,234.5177,0
2024-11-15 21:18:06,235.8521,0
2024-11-15 21:18:05,264.3628,0
2024-11-15 21:18:04,284.7823,0
2024-11-15 21:18:03,235.8645,0
2024-11-15 21:18:02,300.0519,-0.3794976
2024-11-15 21:18:01,341.1985,-0.6205024
2024-11-15 21:18:00,232.7432,0
2024-11-15 21:17:59,235.1413,0
2024-11-15 21:17:58,237.7509,0
2024-11-15 21:17:57,238.2544,0
2024-11-15 21:17:56,236.2605,0
2024-11-15 21:17:55,265.7386,0
2024-11-15 21:17:54,298.1422,0
2024-11-15 21:17:53,257.6067,0
2024-11-15 21:17:52,278.4971,-0.3795002
2024-11-15 21:17:51,358.6082,-0.6204998
2024-11-15 21:17:50,365.3684,0
2024-11-15 21:17:49,355.4705,0
2024-11-15 21:17:48,453.8426,0
2024-11-15 21:17:47,473.896,0
2024-11-15 21:17:46,333.3891,0
2024-11-15 21:17:45,370.3851,0
2024-11-15 21:17:44,393.2137,0
2024-11-15 21:17:43,331.5133,0
2024-11-15 21:17:42,333.5699,-0.3795465
2024-11-15 21:17:41,338.7083,-0.6204535
2024-11-15 21:17:40,366.4779,0
2024-11-15 21:17:39,425.6573,0
2024-11-15 21:17:38,407.6226,0
2024-11-15 21:17:37,349.586,0
2024-11-15 21:17:36,334.4909,0
2024-11-15 21:17:35,358.5497,0
2024-11-15 21:17:34,376.239,0
2024-11-15 21:17:33,332.1138,0
2024-11-15 21:17:32,396.8828,-0.3794361
2024-11-15 21:17:31,441.6042,-0.6205639
2024-11-15 21:17:30,334.8979,0
2024-11-15 21:17:29,415.4748,0
2024-11-15 21:17:28,488.4782,0
2024-11-15 21:17:27,373.6447,0
2024-11-15 21:17:26,329.3971,0
2024-11-15 21:17:25,359.9809,0
2024-11-15 21:17:24,472.0342,0
2024-11-15 21:17:23,632.723,0
2024-11-15 21:17:22,753.8648,-0.3795157
2024-11-15 21:17:21,619.6084,-0.6204843
2024-11-15 21:17:20,321.5762,0
2024-11-15 21:17:19,344.4622,0
2024-11-15 21:17:18,424.4446,0
2024-11-15 21:17:17,425.7556,0
2024-11-15 21:17:16,337.1498,0
2024-11-15 21:17:15,342.8353,0
2024-11-15 21:17:14,371.3057,0
2024-11-15 21:17:13,306.0832,0
2024-11-15 21:17:12,310.1714,-0.3794367
2024-11-15 21:17:11,310.1244,-0.9999553
2024-11-15 21:17:10,310.4989,-0.620608
2024-11-15 21:17:09,308.7612,0
2024-11-15 21:17:08,307.7282,0
2024-11-15 21:17:07,303.5935,0
2024-11-15 21:17:06,307.1892,0
2024-11-15 21:17:05,337.9325,0
2024-11-15 21:17:04,350.4153,0
2024-11-15 21:17:03,308.9325,0
2024-11-15 21:17:02,604.7741,0
2024-11-15 21:17:01,789.4724,-0.3795742
2024-11-15 21:17:00,309.6229,-0.6204258
2024-11-15 21:16:59,308.2571,0
2024-11-15 21:16:58,305.0377,0
2024-11-15 21:16:57,324.0471,0
2024-11-15 21:16:56,341.4168,0
2024-11-15 21:16:55,337.105,0
2024-11-15 21:16:54,354.2108,0
2024-11-15 21:16:53,310.8703,0
2024-11-15 21:16:52,309.0276,0
2024-11-15 21:16:51,310.9654,-0.3797093
2024-11-15 21:16:50,313.9805,-0.6202907
2024-11-15 21:16:49,323.82,0
2024-11-15 21:16:48,324.0634,0
2024-11-15 21:16:47,295.7265,0
2024-11-15 21:16:46,290.8659,0
2024-11-15 21:16:45,324.3267,0
2024-11-15 21:16:44,348.1999,0
2024-11-15 21:16:43,321.8478,0
2024-11-15 21:16:42,345.8344,0
2024-11-15 21:16:41,302.6641,-0.3794485
2024-11-15 21:16:40,323.5921,-0.6205515
2024-11-15 21:16:39,372.4063,0
2024-11-15 21:16:38,341.8815,0
2024-11-15 21:16:37,352.1115,0
2024-11-15 21:16:36,387.073,0
2024-11-15 21:16:35,316.2741,0
2024-11-15 21:16:34,342.5382,0
2024-11-15 21:16:33,295.5956,0
2024-11-15 21:16:32,366.3014,0
2024-11-15 21:16:31,402.8665,-0.3795162
2024-11-15 21:16:30,297.5652,-0.6204838
2024-11-15 21:16:29,421.4633,0
2024-11-15 21:16:28,489.0602,0
2024-11-15 21:16:27,290.2592,0
2024-11-15 21:16:26,292.5299,0
2024-11-15 21:16:25,1428.6556,0
2024-11-15 21:16:24,2147.091,0
2024-11-15 21:16:23,286.6569,0
2024-11-15 21:16:22,294.3732,0
2024-11-15 21:16:21,297.3322,-0.3794708
2024-11-15 21:16:20,291.4915,-0.6205292
2024-11-15 21:16:19,817.6261,0
2024-11-15 21:16:18,1153.7159,0
2024-11-15 21:16:17,286.9599,0
2024-11-15 21:16:16,284.2831,0
2024-11-15 21:16:15,325.1721,0
2024-11-15 21:16:14,350.3455,0
2024-11-15 21:16:13,352.7011,0
2024-11-15 21:16:12,390.5311,0
2024-11-15 21:16:11,289.6622,-0.379493
2024-11-15 21:16:10,288.6665,-0.620507
2024-11-15 21:16:09,287.2049,0
2024-11-15 21:16:08,284.1013,0
2024-11-15 21:16:07,305.3159,0
2024-11-15 21:16:06,328.3174,0
2024-11-15 21:16:05,323.0273,0
2024-11-15 21:16:04,332.009,0
2024-11-15 21:16:03,350.2749,0
2024-11-15 21:16:02,452.0608,0
2024-11-15 21:16:01,391.9912,-0.3797371
2024-11-15 21:16:00,295.1231,-0.6202629
2024-11-15 21:15:59,298.1532,0
2024-11-15 21:15:58,296.1471,0
2024-11-15 21:15:57,288.9142,0
2024-11-15 21:15:56,287.796,0
2024-11-15 21:15:55,349.3087,0
2024-11-15 21:15:54,447.223,0
2024-11-15 21:15:53,385.2449,0
2024-11-15 21:15:52,347.9122,0
2024-11-15 21:15:51,400.8099,-0.3797361
2024-11-15 21:15:50,310.1853,-0.6202639
2024-11-15 21:15:49,316.0953,0
2024-11-15 21:15:48,331.5506,0
2024-11-15 21:15:47,288.8257,0
2024-11-15 21:15:46,287.7741,0
2024-11-15 21:15:45,324.6989,0
2024-11-15 21:15:44,347.7225,0
2024-11-15 21:15:43,288.1362,0
2024-11-15 21:15:42,286.4861,0
2024-11-15 21:15:41,347.821,-0.379664
2024-11-15 21:15:40,417.4261,-0.620336
2024-11-15 21:15:39,435.5115,0
2024-11-15 21:15:38,507.9658,0
2024-11-15 21:15:37,396.6244,0
2024-11-15 21:15:36,288.0776,0
2024-11-15 21:15:35,313.1029,0
2024-11-15 21:15:34,331.6679,0
2024-11-15 21:15:33,350.3819,0
2024-11-15 21:15:32,517.322,0
2024-11-15 21:15:31,498.8358,-0.3795545
2024-11-15 21:15:30,300.9156,-0.6204455
2024-11-15 21:15:29,365.4947,0
2024-11-15 21:15:28,406.0147,0
2024-11-15 21:15:27,309.9259,0
2024-11-15 21:15:26,405.2899,0
2024-11-15 21:15:25,480.0308,0
2024-11-15 21:15:24,333.9846,0
2024-11-15 21:15:23,297.2589,0
2024-11-15 21:15:22,295.6306,0
2024-11-15 21:15:21,296.8612,-0.3796461
2024-11-15 21:15:20,299.2248,-0.6203539
2024-11-15 21:15:19,308.6225,0
2024-11-15 21:15:18,318.0373,0
2024-11-15 21:15:17,308.088,0
2024-11-15 21:15:16,311.8686,0
2024-11-15 21:15:15,337.6905,0
2024-11-15 21:15:14,353.3712,0
2024-11-15 21:15:13,305.3597,0
2024-11-15 21:15:12,407.8058,0
2024-11-15 21:15:11,688.3651,-0.3798025
2024-11-15 21:15:10,661.5078,-0.6201975
2024-11-15 21:15:09,310.7697,0
2024-11-15 21:15:08,312.722,0
2024-11-15 21:15:07,318.1392,0
2024-11-15 21:15:06,312.7903,0
2024-11-15 21:15:05,340.1677,0
2024-11-15 21:15:04,380.7739,0
2024-11-15 21:15:03,362.1541,0
2024-11-15 21:15:02,418.0821,0
2024-11-15 21:15:01,477.2297,-0.3796214
2024-11-15 21:15:00,350.5255,-0.6203786
2024-11-15 21:14:59,333.498,0
2024-11-15 21:14:58,321.9438,0
2024-11-15 21:14:57,313.4377,0
2024-11-15 21:14:56,322.4101,0
2024-11-15 21:14:55,354.5729,0
2024-11-15 21:14:54,374.1784,0
2024-11-15 21:14:53,313.6113,0
2024-11-15 21:14:52,314.1729,0
2024-11-15 21:14:51,317.9026,-0.3798035
2024-11-15 21:14:50,319.0463,-0.6201965
2024-11-15 21:14:49,337.6732,0
